"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Orange City Township School District, New Jersey","3412270",30345,2640,4778,2993,5043,4553,4016,1377,803,790,1724,1628,13840,2374,3434,1555,1623,1524,1454,460,265,223,405,523,4585,206,562,326,580,431,443,317,192,220,558,750,963,16,100,121,238,131,145,53,36,38,42,43,10957,44,682,991,2602,2467,1974,547,310,309,719,312
"Oxford Township School District, New Jersey","3412300",2505,142,457,190,276,401,415,181,83,93,117,150,1910,142,433,142,245,232,289,124,73,71,84,75,421,0,24,43,15,77,76,57,10,22,33,64,33,0,0,0,0,30,0,0,0,0,0,3,141,0,0,5,16,62,50,0,0,0,0,8
"Palisades Park Borough School District, New Jersey","3412360",19561,1230,1551,1750,4277,3285,2963,1098,477,427,1555,948,3564,899,611,333,372,254,238,97,87,158,241,274,2585,278,644,323,425,320,219,42,35,1,185,113,327,0,7,29,42,118,6,39,42,0,36,8,13085,53,289,1065,3438,2593,2500,920,313,268,1093,553
"Palmyra Borough School District, New Jersey","3412390",7411,508,1049,483,1007,1045,1186,602,206,240,582,503,3664,440,706,347,578,557,504,76,30,65,225,136,3231,68,311,136,301,377,596,442,157,169,340,334,35,0,0,0,0,21,8,0,6,0,0,0,481,0,32,0,128,90,78,84,13,6,17,33
"Paramus Borough School District, New Jersey","3412420",26301,974,4353,1872,2197,3168,3967,2060,769,867,2851,3223,12646,851,3247,1454,1259,1203,1477,688,221,285,814,1147,6222,75,719,283,429,700,941,433,235,228,864,1315,150,0,44,0,0,42,8,19,13,7,0,17,7283,48,343,135,509,1223,1541,920,300,347,1173,744
"Park Ridge Borough School District, New Jersey","3412450",8699,467,1710,400,925,1095,1604,539,188,254,808,709,4570,335,1365,259,397,584,676,230,100,105,319,200,2981,132,317,33,284,338,630,237,64,119,412,415,47,0,22,0,0,0,10,0,0,8,7,0,1101,0,6,108,244,173,288,72,24,22,70,94
"Parsippany-Troy Hills Township School District, New Jersey","3412480",53284,3149,7817,3384,7864,7699,8772,4204,1075,1724,4189,3407,25621,2763,6265,2239,2850,2724,3128,1917,421,527,1556,1231,9685,301,888,318,1322,1195,1604,844,273,463,1196,1281,394,0,13,0,87,76,98,25,0,13,82,0,17584,85,651,827,3605,3704,3942,1418,381,721,1355,895
"Passaic City School District, New Jersey","3412540",69685,7026,15935,8046,10634,9230,7641,3261,1107,1403,3250,2152,26620,6141,10543,3478,2260,1055,1223,407,135,235,478,665,8071,542,2079,956,861,952,1021,433,162,113,515,437,4121,197,530,155,235,637,626,427,228,394,463,229,30873,146,2783,3457,7278,6586,4771,1994,582,661,1794,821
"Paterson City School District, New Jersey","3412690",145655,12235,28007,17033,21293,20812,19800,7600,2758,3091,7636,5390,67823,11242,20837,10429,8605,6509,5077,1677,456,778,1146,1067,14408,488,2120,1044,1144,1705,2044,1356,521,638,2086,1262,20102,172,1588,1972,3465,3961,3864,1251,721,488,1470,1150,43322,333,3462,3588,8079,8637,8815,3316,1060,1187,2934,1911
"Paulsboro Borough School District, New Jersey","3412720",6104,412,1502,338,857,814,879,446,20,123,217,496,4688,300,1305,308,650,670,687,288,20,87,116,257,1055,112,197,18,114,114,107,137,0,36,74,146,155,0,0,0,52,0,48,21,0,0,0,34,206,0,0,12,41,30,37,0,0,0,27,59
"Pemberton Township School District, New Jersey","3412810",29416,1824,4979,2907,3849,3921,4663,1744,799,1078,1961,1691,15734,1533,3775,1824,1969,1939,1968,736,327,416,698,549,10202,286,1076,880,1460,1363,1970,714,338,423,834,858,1336,5,84,157,187,266,366,77,18,15,82,79,2144,0,44,46,233,353,359,217,116,224,347,205
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",13151,894,2165,1190,1719,1766,1884,830,309,356,824,1214,7482,698,1514,714,644,824,1110,494,164,145,492,683,4377,196,639,335,589,563,617,321,145,181,331,460,267,0,0,22,72,92,38,0,0,0,0,43,1025,0,12,119,414,287,119,15,0,30,1,28
"Pennsauken Township School District, New Jersey","3412870",35874,2341,5852,3650,4724,4914,5458,2392,685,1174,2199,2485,17569,2045,4229,1868,2204,2121,1856,1001,259,390,699,897,10590,253,1085,1108,1010,1375,1914,859,237,513,1014,1222,2540,19,292,205,373,322,642,193,97,109,159,129,5175,24,246,469,1137,1096,1046,339,92,162,327,237
"Pequannock Township School District, New Jersey","3412900",15469,709,2553,965,1221,2261,2697,775,301,377,1052,2558,10548,635,2270,860,783,1631,1702,424,211,240,631,1161,3176,74,93,48,257,382,589,215,28,96,275,1119,145,0,52,0,19,19,39,0,0,0,0,16,1600,0,138,57,162,229,367,136,62,41,146,262
"Perth Amboy City School District, New Jersey","3412930",50981,3920,9879,5495,7946,7714,6786,2423,950,1172,2515,2181,20982,3236,7127,2534,2706,1807,1406,545,127,166,492,836,4944,256,790,469,1025,838,575,231,90,82,281,307,6342,175,432,497,726,813,1357,511,304,311,748,468,18713,253,1530,1995,3489,4256,3448,1136,429,613,994,570
"Phillipsburg Town School District, New Jersey","3412960",14936,1094,2538,1569,1657,2036,2305,1021,319,438,906,1053,9776,742,1914,1060,1047,1260,1576,596,104,264,482,731,3806,352,558,350,286,491,481,302,137,168,403,278,255,0,17,34,10,63,17,62,52,0,0,0,1099,0,49,125,314,222,231,61,26,6,21,44
"Pine Hill Borough School District, New Jersey","3412990",10317,882,1555,843,1858,1371,1448,674,283,447,543,413,6377,731,1346,684,1259,756,644,320,175,96,236,130,3344,142,192,151,386,518,711,331,103,303,267,240,113,9,0,0,20,8,38,0,0,9,21,8,483,0,17,8,193,89,55,23,5,39,19,35
"Pine Valley Borough School District, New Jersey","3413020",14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",56235,3222,8220,10084,7810,8023,7447,3277,1260,1510,3305,2077,27604,3026,6137,7150,2230,2568,2852,1087,282,387,1135,750,9165,96,1055,1432,853,1332,1281,707,302,403,989,715,751,1,188,120,34,84,184,59,15,34,21,11,18715,99,840,1382,4693,4039,3130,1424,661,686,1160,601
"Pitman Borough School District, New Jersey","3413080",9037,390,1627,621,853,1377,1575,618,274,279,711,712,5922,359,1385,480,625,945,1005,264,185,129,260,285,2800,31,204,141,136,408,510,341,72,114,416,427,101,0,26,0,38,8,8,0,0,16,5,0,214,0,12,0,54,16,52,13,17,20,30,0
"Pittsgrove Township School District, New Jersey","3413110",9358,526,1619,752,1115,1288,1354,823,400,352,638,491,6562,484,1323,670,840,1016,892,406,200,186,347,198,2435,42,296,65,275,237,368,375,190,138,257,192,123,0,0,0,0,0,27,42,0,17,34,3,238,0,0,17,0,35,67,0,10,11,0,98
"Plainfield City School District, New Jersey","3413140",49701,3969,7660,5195,8934,6643,7138,3005,1078,1215,2601,2263,21214,3510,5775,2004,2553,1968,2364,710,312,336,867,815,9636,323,1114,564,1035,887,1726,950,403,510,1180,944,1073,25,15,48,240,97,209,202,41,17,82,97,17778,111,756,2579,5106,3691,2839,1143,322,352,472,407
"Pleasantville City School District, New Jersey","3413200",20387,1608,4022,1974,2563,3213,2877,1091,481,442,1220,896,9974,1352,3088,878,877,1276,984,481,110,136,475,317,3729,113,495,346,213,578,580,189,221,174,455,365,1417,141,181,176,209,266,175,99,15,33,86,36,5267,2,258,574,1264,1093,1138,322,135,99,204,178
"Plumsted Township School District, New Jersey","3413230",8413,399,1798,593,576,1481,1636,456,121,278,655,420,6523,384,1637,563,504,1025,1072,353,82,229,378,296,1393,15,112,17,71,305,482,76,14,23,188,90,45,0,0,0,0,0,45,0,0,0,0,0,452,0,49,13,1,151,37,27,25,26,89,34
"Pohatcong Township School District, New Jersey","3413260",3343,230,428,394,353,462,602,241,82,104,140,307,2285,191,356,222,239,265,506,142,58,76,75,155,975,39,72,163,114,160,79,99,24,28,65,132,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,9,0,37,17,0,0,0,0,20
"Point Pleasant Borough School District, New Jersey","3413290",18499,919,3139,1620,1794,2256,3382,1641,463,769,1348,1168,14553,877,2933,1414,1431,1695,2250,1173,336,560,1062,822,3335,42,198,172,245,434,1024,434,90,183,250,263,115,0,0,0,0,15,48,21,6,0,0,25,496,0,8,34,118,112,60,13,31,26,36,58
"Point Pleasant Beach Borough School District, New Jersey","3413320",5144,114,1089,264,624,409,989,334,161,171,562,427,3861,114,973,253,325,305,634,282,141,112,421,301,936,0,55,6,190,86,248,52,20,21,141,117,50,0,0,2,0,3,11,0,0,34,0,0,297,0,61,3,109,15,96,0,0,4,0,9
"Pompton Lakes Borough School District, New Jersey","3413350",11074,621,1952,633,1423,1857,1978,654,278,327,743,608,7445,593,1587,446,922,1222,1114,434,119,216,311,481,1490,28,122,117,216,178,318,66,70,84,185,106,165,0,24,0,4,11,0,63,0,0,63,0,1974,0,219,70,281,446,546,91,89,27,184,21
"Port Republic City School District, New Jersey","3413380",987,40,99,43,125,91,182,147,59,51,94,56,670,37,84,43,106,44,95,97,40,36,54,34,238,3,15,0,11,23,71,37,19,15,25,19,8,0,0,0,0,0,6,2,0,0,0,0,71,0,0,0,8,24,10,11,0,0,15,3
"Princeton Regional School District, New Jersey","3413410",28643,1319,3603,6933,3680,2418,3715,1568,708,791,1748,2160,8067,784,1968,2551,472,301,541,287,84,183,266,630,12803,494,1231,3165,1590,980,1743,837,504,476,966,817,707,0,109,143,58,139,96,11,15,0,40,96,7066,41,295,1074,1560,998,1335,433,105,132,476,617
"Quinton Township School District, New Jersey","3413500",2673,173,444,205,319,382,270,222,74,106,237,241,1840,112,333,119,244,274,175,159,38,73,149,164,794,61,111,86,69,102,88,63,36,33,75,70,13,0,0,0,0,6,0,0,0,0,0,7,26,0,0,0,6,0,7,0,0,0,13,0
"Rahway City School District, New Jersey","3413530",27369,1629,4530,2287,3939,3833,4313,1959,540,643,1929,1767,16276,1517,3869,1567,2150,1902,2240,804,236,336,788,867,4556,88,339,331,643,479,817,538,138,185,452,546,582,24,21,76,92,169,42,103,0,0,31,24,5955,0,301,313,1054,1283,1214,514,166,122,658,330
"Ramsey Borough School District, New Jersey","3413590",14528,833,2892,816,1332,2207,2508,1312,281,412,1019,916,7279,541,2075,568,611,962,1107,526,83,158,252,396,4960,240,587,220,368,724,923,583,94,219,654,348,149,0,0,0,0,17,61,0,0,13,38,20,2140,52,230,28,353,504,417,203,104,22,75,152
"Randolph Township School District, New Jersey","3413650",25765,1372,5717,1487,2577,3863,5443,1650,407,926,1597,726,13595,1132,4389,1021,1073,1511,2299,727,169,310,589,375,6683,103,998,231,399,1149,1953,539,167,348,501,295,264,30,70,12,81,35,18,7,0,11,0,0,5223,107,260,223,1024,1168,1173,377,71,257,507,56
"Hazlet Township School District, New Jersey","3413680",20348,857,3094,1759,2199,2537,3472,1418,719,929,1728,1636,11945,695,2411,1225,1545,1300,1658,620,447,373,909,762,6561,153,625,476,552,950,1453,629,187,452,570,514,299,0,12,0,0,44,40,27,0,0,74,102,1543,9,46,58,102,243,321,142,85,104,175,258
"Ridgefield Borough School District, New Jersey","3413770",11081,529,1790,1323,909,1568,2039,630,292,329,804,868,4940,435,1461,787,397,394,404,290,109,103,223,337,1370,83,158,219,25,159,257,40,26,73,107,223,253,11,30,24,9,111,8,14,9,0,30,7,4518,0,141,293,478,904,1370,286,148,153,444,301
"Ridgefield Park Township School District, New Jersey","3413800",12761,765,2367,1030,1839,1866,2077,616,278,334,730,859,5025,526,1318,553,752,248,601,214,124,113,256,320,3041,185,635,183,377,428,436,149,51,96,240,261,233,30,14,5,10,13,11,18,0,0,104,28,4462,24,400,289,700,1177,1029,235,103,125,130,250
"Ridgewood Village School District, New Jersey","3413830",24999,1652,6099,1238,1565,3947,4764,1734,585,692,1311,1412,8783,1132,3262,622,527,693,986,506,212,165,320,358,10899,405,2299,383,509,1933,2363,940,284,327,731,725,280,25,46,12,0,96,40,0,0,20,9,32,5037,90,492,221,529,1225,1375,288,89,180,251,297
"Riverdale Borough School District, New Jersey","3413980",3659,97,509,280,686,514,590,368,40,60,208,307,2421,97,428,236,520,291,356,218,17,13,96,149,669,0,28,6,106,141,90,60,9,37,91,101,49,0,22,0,0,0,17,0,0,0,0,10,520,0,31,38,60,82,127,90,14,10,21,47
"Riverside Township School District, New Jersey","3414010",8084,597,1302,720,1206,1216,1315,555,153,166,515,339,4583,577,789,459,690,420,699,343,56,81,299,170,2231,20,398,181,183,464,360,161,42,67,213,142,54,0,7,0,18,15,0,0,11,0,3,0,1216,0,108,80,315,317,256,51,44,18,0,27
"Riverton Borough School District, New Jersey","3414040",2789,171,424,158,293,382,481,246,92,81,199,262,1214,141,234,85,110,151,165,123,22,4,99,80,1435,30,156,64,176,221,284,116,70,60,90,168,32,0,13,9,0,5,5,0,0,0,0,0,108,0,21,0,7,5,27,7,0,17,10,14
"Rochelle Park Township School District, New Jersey","3414070",5534,157,730,395,599,709,796,369,181,364,530,704,2857,157,471,268,324,324,380,169,62,186,222,294,1163,0,233,26,129,139,56,124,43,121,114,178,47,0,11,0,0,36,0,0,0,0,0,0,1467,0,15,101,146,210,360,76,76,57,194,232
"Rockleigh Borough School District, New Jersey","3414160",451,11,87,38,27,22,44,21,2,5,33,161,179,8,38,29,15,11,20,13,0,3,8,34,183,3,35,4,11,9,14,3,2,2,17,83,16,0,14,0,0,2,0,0,0,0,0,0,73,0,0,5,1,0,10,5,0,0,8,44
"Roosevelt Borough School District, New Jersey","3414220",833,53,189,45,123,66,153,47,31,18,63,45,458,45,160,27,80,21,65,19,13,2,16,10,258,0,17,13,19,45,46,21,12,13,44,28,15,0,0,5,8,0,0,2,0,0,0,0,102,8,12,0,16,0,42,5,6,3,3,7
"Roselle Borough School District, New Jersey","3414280",21103,1146,3329,1877,2795,3448,3183,1360,441,883,1584,1057,10797,1124,2796,1295,1287,1396,1191,505,117,255,436,395,3163,22,333,145,220,447,617,274,74,159,482,390,355,0,30,76,23,12,101,0,0,25,79,9,6788,0,170,361,1265,1593,1274,581,250,444,587,263
"Roselle Park Borough School District, New Jersey","3414310",13310,876,2086,944,1756,2388,2175,803,314,303,906,759,7261,826,1438,658,891,951,1030,404,167,110,360,426,1729,50,437,149,131,261,293,71,31,69,111,126,561,0,31,0,55,176,95,12,76,0,69,47,3759,0,180,137,679,1000,757,316,40,124,366,160
"Roxbury Township School District, New Jersey","3414340",23399,1317,4698,1658,2206,3214,4243,1913,535,670,1562,1383,15374,1207,4064,1221,1382,1807,2460,1146,333,294,674,786,4612,68,335,328,402,619,968,584,131,200,519,458,172,0,0,0,23,32,80,9,0,18,0,10,3241,42,299,109,399,756,735,174,71,158,369,129
"Rutherford Borough School District, New Jersey","3414460",18084,941,2845,1710,2291,2523,2896,1419,458,564,1056,1381,10736,822,2216,1212,1428,1150,1265,865,272,315,490,701,3539,48,331,278,459,634,760,207,110,147,331,234,138,0,13,7,48,13,31,0,0,0,13,13,3671,71,285,213,356,726,840,347,76,102,222,433
"Saddle Brook Township School District, New Jersey","3414490",13734,926,1763,1126,1872,1983,2017,787,321,577,1138,1224,8362,926,1338,682,1082,1244,945,424,199,391,497,634,2625,0,309,192,297,276,549,138,114,111,293,346,24,0,0,0,0,0,24,0,0,0,0,0,2723,0,116,252,493,463,499,225,8,75,348,244
"Saddle River Borough School District, New Jersey","3414520",3165,105,648,281,198,275,489,291,117,73,336,352,1240,91,367,115,114,35,139,63,43,19,120,134,938,14,68,20,57,76,192,143,25,18,148,177,50,0,10,0,0,0,0,10,0,0,21,9,937,0,203,146,27,164,158,75,49,36,47,32
"Salem City School District, New Jersey","3414550",5195,405,1031,557,624,538,621,429,133,95,362,400,3613,364,918,372,384,385,423,263,90,47,157,210,1275,41,113,185,179,71,129,127,43,31,196,160,31,0,0,0,15,0,4,12,0,0,0,0,276,0,0,0,46,82,65,27,0,17,9,30
"Sayreville Borough School District, New Jersey","3414640",42929,2780,6680,3607,6060,6205,6853,2875,1024,1196,2926,2723,22020,2404,4801,2304,2348,2173,3162,1327,369,474,1127,1531,8929,275,1272,714,907,1367,1724,780,218,314,721,637,1042,13,69,68,265,307,62,80,19,36,85,38,10938,88,538,521,2540,2358,1905,688,418,372,993,517
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",30788,2023,5816,2175,2725,4813,5103,2113,837,853,1975,2355,16465,1732,4247,1567,1320,1721,2277,1045,262,368,939,987,9336,285,1355,380,648,2003,1690,554,313,271,756,1081,360,0,77,43,9,99,81,0,15,11,25,0,4627,6,137,185,748,990,1055,514,247,203,255,287
"Sea Girt Borough School District, New Jersey","3414730",1870,41,318,137,60,103,279,264,80,65,221,302,1238,36,294,104,28,60,172,157,8,18,129,232,546,0,8,18,32,43,92,102,68,44,80,59,17,5,5,7,0,0,0,0,0,0,0,0,69,0,11,8,0,0,15,5,4,3,12,11
"Sea Isle City School District, New Jersey","3414760",1994,37,143,148,109,214,334,120,69,89,364,367,734,0,63,120,81,80,137,24,33,24,106,66,1201,37,69,28,17,122,186,96,36,55,258,297,22,0,11,0,11,0,0,0,0,0,0,0,37,0,0,0,0,12,11,0,0,10,0,4
"Secaucus Town School District, New Jersey","3414850",16809,1041,2265,1238,2386,2925,2220,1289,423,424,1314,1284,8270,801,1653,764,954,1006,695,653,201,146,606,791,2923,240,377,73,492,452,375,253,128,66,213,254,422,0,5,33,54,117,87,15,15,19,66,11,5194,0,230,368,886,1350,1063,368,79,193,429,228
"Somerville Borough School District, New Jersey","3415090",12132,911,1791,852,2310,1830,1857,588,185,362,858,588,7329,835,1495,665,1057,833,1008,344,111,220,441,320,1695,61,93,50,275,306,309,117,41,62,198,183,134,0,24,0,38,19,14,0,0,15,6,18,2974,15,179,137,940,672,526,127,33,65,213,67
"South Amboy City School District, New Jersey","3415120",8630,513,1179,656,1581,1088,1067,712,206,364,596,668,5637,403,916,450,1023,608,596,505,169,194,374,399,1567,110,207,171,186,272,345,33,17,45,103,78,8,0,0,0,8,0,0,0,0,0,0,0,1418,0,56,35,364,208,126,174,20,125,119,191
"Lake Como Borough School District, New Jersey","3415150",1780,100,288,126,298,282,329,81,29,30,85,132,1202,89,277,90,180,157,204,52,24,27,45,57,263,11,11,12,32,38,44,19,0,3,32,61,24,0,0,0,11,13,0,0,0,0,0,0,291,0,0,24,75,74,81,10,5,0,8,14
"South Bound Brook Borough School District, New Jersey","3415180",4653,160,805,380,734,858,694,187,125,145,223,342,3035,148,782,344,419,430,358,153,80,81,97,143,654,12,0,17,68,75,177,26,28,28,51,172,21,0,0,0,0,6,7,0,0,0,0,8,943,0,23,19,247,347,152,8,17,36,75,19
"South Brunswick Township School District, New Jersey","3415210",43419,2106,9742,3167,3960,7763,7469,2502,936,1121,2629,2024,18769,1834,7124,1908,1382,1806,2307,821,223,225,572,567,9485,189,1296,588,789,1388,1997,873,325,390,774,876,454,8,123,0,24,57,119,67,0,22,8,26,14711,75,1199,671,1765,4512,3046,741,388,484,1275,555
"South Hackensack Township School District, New Jersey","3415240",2335,106,406,158,343,354,357,156,59,67,199,130,1268,82,365,89,233,138,112,79,36,19,50,65,239,24,17,25,18,26,47,34,0,5,11,32,18,0,0,0,0,0,7,6,0,0,0,5,810,0,24,44,92,190,191,37,23,43,138,28
"South Orange-Maplewood School District, New Jersey","3415330",40109,3046,7957,4743,3416,6456,6434,2332,830,1076,1911,1908,17292,1957,5099,2615,1105,1527,2100,787,293,352,602,855,15063,952,2305,1417,1158,3192,2737,1055,346,584,721,596,469,13,70,20,46,109,111,33,19,3,36,9,7285,124,483,691,1107,1628,1486,457,172,137,552,448
"South Plainfield Borough School District, New Jersey","3415360",23397,1002,3845,1550,3339,3368,3485,1783,683,1154,1612,1576,13954,909,3323,1228,1631,1699,1830,1053,255,567,680,779,4014,61,400,160,410,644,643,340,173,331,384,468,280,0,16,15,57,12,70,24,21,28,16,21,5149,32,106,147,1241,1013,942,366,234,228,532,308
"South River Borough School District, New Jersey","3415390",15992,731,3163,1432,1992,2735,2695,850,279,353,913,849,8460,654,2352,846,950,944,1157,361,145,133,502,416,2509,38,426,82,208,528,466,209,60,85,184,223,497,0,44,0,57,132,188,18,31,27,0,0,4526,39,341,504,777,1131,884,262,43,108,227,210
"Sparta Township School District, New Jersey","3415510",19670,1014,4467,1412,1207,3049,4184,1274,535,534,1191,803,11732,967,3434,1144,844,1649,1988,709,42,188,482,285,6218,47,968,214,236,967,1684,414,426,295,484,483,210,0,25,29,28,17,78,0,10,0,5,18,1510,0,40,25,99,416,434,151,57,51,220,17
"Spotswood Borough School District, New Jersey","3415540",10518,532,1673,855,1229,1654,1497,609,317,338,911,903,6727,511,1446,713,742,962,952,299,213,152,398,339,2104,21,164,98,186,271,347,72,63,96,390,396,182,0,19,1,41,17,8,82,0,0,0,14,1505,0,44,43,260,404,190,156,41,90,123,154
"Spring Lake Borough School District, New Jersey","3415570",3018,191,446,117,103,230,391,284,87,174,544,451,1961,183,340,103,81,104,232,200,68,112,215,323,905,8,87,14,22,100,147,84,19,59,245,120,30,0,19,0,0,0,0,0,0,0,11,0,122,0,0,0,0,26,12,0,0,3,73,8
"Spring Lake Heights Borough School District, New Jersey","3415600",4733,122,738,359,521,539,839,312,108,125,504,566,3123,98,621,258,464,375,488,169,71,43,302,234,1416,24,117,101,49,111,310,143,28,65,202,266,18,0,0,0,8,0,0,0,0,10,0,0,176,0,0,0,0,53,41,0,9,7,0,66
"Springfield Township School District, New Jersey","3415630",16030,920,2281,883,2213,2047,2656,1221,356,439,1457,1557,8397,782,1592,493,1077,765,1385,647,137,149,629,741,3784,138,360,144,579,535,512,355,127,116,315,603,63,0,25,0,0,0,20,0,0,0,18,0,3786,0,304,246,557,747,739,219,92,174,495,213
"Stone Harbor Borough School District, New Jersey","3415810",799,9,41,14,51,40,102,65,37,81,137,222,176,0,23,9,25,22,18,18,16,11,5,29,577,0,8,5,26,18,81,46,21,65,130,177,12,0,10,0,0,0,2,0,0,0,0,0,34,9,0,0,0,0,1,1,0,5,2,16
"Summit City School District, New Jersey","3415900",21468,1263,4901,1029,2422,3274,3770,1253,369,662,1210,1315,9416,999,3462,614,689,906,1014,432,45,288,457,510,7018,131,1022,262,593,1238,1726,514,285,272,462,513,306,35,35,24,64,73,25,13,8,9,9,11,4728,98,382,129,1076,1057,1005,294,31,93,282,281
"Teaneck Township School District, New Jersey","3416080",39781,2548,6743,4163,5012,4900,5395,2761,1353,1537,2961,2408,11825,1813,3522,1842,1181,864,813,558,196,333,349,354,17679,692,2808,1702,2095,2039,2463,1345,868,669,1580,1418,804,0,157,129,74,225,79,44,0,4,59,33,9473,43,256,490,1662,1772,2040,814,289,531,973,603
"Tenafly Borough School District, New Jersey","3416110",14473,993,3570,728,728,2272,2871,757,285,416,780,1073,3755,619,1375,266,104,272,406,208,26,55,99,325,5899,308,1541,330,354,702,1092,325,162,193,482,410,287,15,89,15,0,0,17,15,52,46,13,25,4532,51,565,117,270,1298,1356,209,45,122,186,313
"Teterboro Borough School District, New Jersey","3416140",80,3,16,11,9,8,28,3,0,0,1,1,52,0,16,6,9,8,12,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,0,16,3,0,0,0,0
"Toms River Regional School District, New Jersey","3416230",108575,5686,18428,8789,12299,14796,16869,7506,2862,3866,8568,8906,75906,5354,15890,6853,8936,9637,10973,4380,1740,2411,4757,4975,22194,282,1913,998,1823,2768,4058,2302,858,1104,2908,3180,1219,26,34,126,198,150,343,94,38,32,92,86,9256,24,591,812,1342,2241,1495,730,226,319,811,665
"Trenton City School District, New Jersey","3416290",84799,6608,15216,8934,14368,12806,11380,4512,1389,1963,3975,3648,46518,5995,11730,5130,6756,5737,5122,2088,549,563,1451,1397,13620,512,1555,883,1160,1704,2449,1047,423,638,1631,1618,5034,0,451,499,738,1077,922,348,143,255,426,175,19627,101,1480,2422,5714,4288,2887,1029,274,507,467,458
"Union Beach Borough School District, New Jersey","3416350",6252,432,1063,688,582,1010,1038,446,180,162,301,350,4692,398,1017,533,464,747,646,303,55,102,165,262,962,34,46,58,59,131,224,92,103,37,118,60,45,0,0,0,0,0,0,0,22,23,0,0,553,0,0,97,59,132,168,51,0,0,18,28
"Union City School District, New Jersey","3416380",66646,4558,11556,6592,11802,9975,9039,3325,1055,1779,3764,3201,18997,3806,7268,2486,2234,1395,734,215,91,174,237,357,5887,534,1412,564,1692,707,486,127,82,20,103,160,3793,58,424,261,457,547,702,338,124,211,374,297,37969,160,2452,3281,7419,7326,7117,2645,758,1374,3050,2387
"Barnegat Township School District, New Jersey","3416470",20892,749,3657,1582,1693,2656,2793,1286,725,887,2677,2187,12990,602,2890,1132,1159,1391,1703,723,515,603,1147,1125,6471,147,712,302,339,1103,886,488,159,236,1172,927,254,0,24,0,36,36,38,13,0,16,69,22,1177,0,31,148,159,126,166,62,51,32,289,113
"Union Township School District, New Jersey","3416500",56480,3115,8720,5909,6433,7569,9124,3779,1634,1813,3986,4398,31527,2857,7150,4144,3494,2995,3445,1832,904,797,1745,2164,7745,223,812,885,889,993,1204,448,253,272,780,986,1172,20,149,29,105,274,242,108,12,85,89,59,16036,15,609,851,1945,3307,4233,1391,465,659,1372,1189
"Upper Freehold Regional School District, New Jersey","3416560",8626,355,2079,419,423,1236,1708,765,232,233,803,373,5433,305,1730,328,229,707,936,369,123,133,393,180,2523,50,323,58,137,376,622,365,89,99,254,150,55,0,13,0,0,7,22,0,0,0,13,0,615,0,13,33,57,146,128,31,20,1,143,43
"Upper Pittsgrove Township School District, New Jersey","3416590",3519,134,729,288,305,413,610,286,96,166,267,225,2683,134,641,242,255,345,460,196,16,93,165,136,656,0,48,35,36,29,139,69,70,66,87,77,10,0,0,0,0,10,0,0,0,0,0,0,170,0,40,11,14,29,11,21,10,7,15,12
