"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Park Ridge Borough School District, New Jersey","3412450",6730,599,6131,765,345,834,638,647,666,394,1842,3071,320,2751,464,117,357,244,362,231,189,787,2398,144,2254,186,132,268,240,193,304,181,750,46,12,34,0,0,8,9,7,10,0,0,1215,123,1092,115,96,201,145,85,121,24,305
"Parsippany-Troy Hills Township School District, New Jersey","3412480",44417,5986,38431,5467,2130,5340,4147,5097,4078,2138,10034,17406,2099,15307,2522,1032,1790,1738,2401,1977,743,3104,8981,729,8252,865,535,1298,772,934,747,651,2450,370,21,349,3,45,103,22,47,36,0,93,17660,3137,14523,2077,518,2149,1615,1715,1318,744,4387
"Passaic City School District, New Jersey","3412540",51074,13610,37464,7537,5528,10439,5512,3715,2172,633,1928,12452,4964,7488,2029,1041,1317,1075,942,534,135,415,5916,1204,4712,1054,526,649,574,463,365,166,915,3649,577,3072,922,740,415,358,301,216,45,75,29057,6865,22192,3532,3221,8058,3505,2009,1057,287,523
"Paterson City School District, New Jersey","3412690",112547,27658,84889,21576,10477,18123,13676,9558,5362,2000,4117,40363,12612,27751,8376,3011,4514,4904,3182,1818,533,1413,11617,2097,9520,2390,1243,1766,1359,1115,801,313,533,16974,4377,12597,3955,1860,2829,1742,1347,434,154,276,43593,8572,35021,6855,4363,9014,5671,3914,2309,1000,1895
"Paulsboro Borough School District, New Jersey","3412720",4503,598,3905,1195,370,558,262,803,430,66,221,3486,496,2990,890,303,470,152,586,338,41,210,721,102,619,136,37,66,61,202,92,25,0,97,0,97,26,30,0,15,15,0,0,11,199,0,199,143,0,22,34,0,0,0,0
"Pemberton Township School District, New Jersey","3412810",23688,3734,19954,3683,1704,2862,2683,3357,2127,1169,2369,11278,2305,8973,1971,791,1408,1077,1541,920,485,780,8989,1026,7963,1070,546,1074,1201,1347,874,621,1230,1145,172,973,214,88,94,97,178,153,23,126,2276,231,2045,428,279,286,308,291,180,40,233
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",10405,1333,9072,1861,745,2064,1268,1318,804,325,687,5421,522,4899,1051,417,1139,649,734,318,205,386,3504,446,3058,606,241,572,351,468,467,120,233,263,69,194,34,19,45,55,41,0,0,0,1217,296,921,170,68,308,213,75,19,0,68
"Pennsauken Township School District, New Jersey","3412870",28888,3653,25235,4771,2734,3876,3588,3646,2706,1088,2826,12172,1842,10330,2375,1237,1528,1239,1365,1044,398,1144,9296,788,8508,1319,865,1385,1103,1164,1014,442,1216,2180,273,1907,346,279,202,391,293,203,73,120,5240,750,4490,731,353,761,855,824,445,175,346
"Pequannock Township School District, New Jersey","3412900",13155,1087,12068,1864,669,1260,1526,1698,1235,802,3014,8676,850,7826,1448,444,862,977,1181,779,390,1745,3107,101,3006,311,160,319,377,379,260,264,936,57,0,57,0,0,0,0,10,0,25,22,1315,136,1179,105,65,79,172,128,196,123,311
"Perth Amboy City School District, New Jersey","3412930",39757,9164,30593,6593,3519,6282,4251,3735,2693,1031,2489,11685,2769,8916,1990,992,1206,1214,1213,995,415,891,3899,588,3311,623,212,607,394,550,313,166,446,5183,944,4239,1203,504,888,484,346,389,74,351,18990,4863,14127,2777,1811,3581,2159,1626,996,376,801
"Phillipsburg Town School District, New Jersey","3412960",11841,1273,10568,2312,1167,2176,1652,1269,1004,167,821,7353,836,6517,1524,655,1346,1031,790,547,126,498,3153,286,2867,527,322,540,458,338,385,14,283,157,11,146,32,27,0,64,23,0,0,0,1178,140,1038,229,163,290,99,118,72,27,40
"Pine Hill Borough School District, New Jersey","3412990",8064,788,7276,1291,790,1028,992,1306,863,367,639,4605,510,4095,875,442,605,511,738,372,243,309,2799,134,2665,373,311,303,393,489,420,76,300,138,29,109,29,7,31,18,8,8,8,0,522,115,407,14,30,89,70,71,63,40,30
"Pine Valley Borough School District, New Jersey","3413020",3,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",47512,10914,36598,6767,2308,3624,3903,5075,4539,2417,7965,20943,5756,15187,3802,965,1322,1400,2174,2157,825,2542,8299,1307,6992,1029,355,695,797,1146,738,515,1717,590,146,444,128,5,53,66,21,34,50,87,17680,3705,13975,1808,983,1554,1640,1734,1610,1027,3619
"Pitman Borough School District, New Jersey","3413080",7311,582,6729,887,534,922,818,1072,963,454,1079,4433,433,4000,579,363,557,445,653,526,301,576,2497,129,2368,271,150,326,334,374,298,125,490,73,0,73,13,0,0,8,5,40,7,0,308,20,288,24,21,39,31,40,99,21,13
"Pittsgrove Township School District, New Jersey","3413110",7805,930,6875,1155,509,1042,870,834,1027,286,1152,5214,699,4515,880,275,567,603,562,697,183,748,2114,227,1887,220,111,353,228,236,314,103,322,104,0,104,1,20,49,0,9,16,0,9,373,4,369,54,103,73,39,27,0,0,73
"Plainfield City School District, New Jersey","3413140",39941,4964,34977,8557,4837,6966,4050,3591,2925,1081,2970,12281,2027,10254,2831,1174,1578,896,1183,975,409,1208,8222,524,7698,1441,714,1121,1036,903,998,379,1106,1067,122,945,278,117,107,189,53,162,0,39,18371,2291,16080,4007,2832,4160,1929,1452,790,293,617
"Pleasantville City School District, New Jersey","3413200",15772,2322,13450,3190,1831,2955,2182,1615,744,416,517,6356,995,5361,1503,558,1104,778,649,298,201,270,3340,338,3002,646,531,601,471,357,202,88,106,1180,175,1005,199,122,320,220,99,0,9,36,4896,814,4082,842,620,930,713,510,244,118,105
"Plumsted Township School District, New Jersey","3413230",6470,707,5763,904,554,759,677,784,875,235,975,4868,581,4287,705,346,598,550,691,496,155,746,1210,60,1150,183,133,132,79,93,285,42,203,30,0,30,0,0,0,0,0,30,0,0,362,66,296,16,75,29,48,0,64,38,26
"Pohatcong Township School District, New Jersey","3413260",2757,260,2497,457,191,435,268,397,307,112,330,1746,150,1596,269,122,264,208,304,175,73,181,932,110,822,171,53,148,46,93,132,39,140,7,0,7,0,0,7,0,0,0,0,0,72,0,72,17,16,16,14,0,0,0,9
"Point Pleasant Borough School District, New Jersey","3413290",15224,1566,13658,2524,906,1543,1266,1847,1606,783,3183,11476,1231,10245,2054,838,1149,857,1363,1285,526,2173,3046,201,2845,407,37,264,357,398,280,238,864,126,47,79,34,0,0,18,9,0,8,10,576,87,489,29,31,130,34,77,41,11,136
"Point Pleasant Beach Borough School District, New Jersey","3413320",4200,419,3781,810,323,313,313,428,585,121,888,2957,267,2690,638,246,219,179,303,433,60,612,909,93,816,64,64,62,131,121,148,59,167,71,2,69,27,0,0,3,0,0,2,37,263,57,206,81,13,32,0,4,4,0,72
"Pompton Lakes Borough School District, New Jersey","3413350",9184,721,8463,1042,816,1261,1118,1221,872,371,1762,5375,395,4980,524,576,659,600,781,639,258,943,1667,79,1588,232,60,286,143,194,152,44,477,203,0,203,63,0,42,0,74,0,0,24,1939,247,1692,223,180,274,375,172,81,69,318
"Port Republic City School District, New Jersey","3413380",886,56,830,146,67,108,124,144,68,43,130,554,40,514,95,49,63,84,81,44,29,69,225,12,213,17,17,41,15,39,24,14,46,7,0,7,4,0,0,0,0,0,0,3,100,4,96,30,1,4,25,24,0,0,12
"Princeton Regional School District, New Jersey","3413410",24640,3042,21598,6632,1071,2082,1774,1741,1167,735,6396,5952,1063,4889,2207,268,410,338,473,114,164,915,11292,747,10545,3133,506,830,786,727,667,364,3532,615,89,526,170,48,62,42,49,26,21,108,6781,1143,5638,1122,249,780,608,492,360,186,1841
"Quinton Township School District, New Jersey","3413500",2116,213,1903,313,109,363,310,293,167,69,279,1464,146,1318,208,74,253,221,228,126,36,172,613,62,551,99,28,96,89,58,41,33,107,5,5,0,0,0,0,0,0,0,0,0,34,0,34,6,7,14,0,7,0,0,0
"Rahway City School District, New Jersey","3413530",22648,2646,20002,4045,1578,3040,2431,2953,2475,854,2626,11885,1306,10579,2209,892,1451,1193,1417,1495,587,1335,4415,523,3892,807,294,516,539,533,420,145,638,553,124,429,40,0,145,67,39,10,53,75,5795,693,5102,989,392,928,632,964,550,69,578
"Ramsey Borough School District, New Jersey","3413590",11797,1345,10452,1291,558,1332,689,802,1183,460,4137,5422,695,4727,785,109,610,320,429,630,192,1652,4448,367,4081,289,313,583,208,258,355,202,1873,175,9,166,35,0,0,22,0,11,13,85,1752,274,1478,182,136,139,139,115,187,53,527
"Randolph Township School District, New Jersey","3413650",20075,2866,17209,2436,704,1592,1392,1740,1668,1109,6568,9225,1409,7816,1513,448,631,618,664,845,450,2647,5781,620,5161,569,187,451,313,513,443,308,2377,284,84,200,0,6,7,74,37,9,0,67,4785,753,4032,354,63,503,387,526,371,351,1477
"Hazlet Township School District, New Jersey","3413680",17030,2000,15030,2800,1176,2115,1419,1828,1863,737,3092,9627,1302,8325,1801,715,1122,833,1051,953,394,1456,5483,454,5029,663,295,758,392,559,746,289,1327,232,8,224,23,45,27,18,40,0,16,55,1688,236,1452,313,121,208,176,178,164,38,254
"Ridgefield Borough School District, New Jersey","3413770",9557,1800,7757,1175,650,1332,998,994,1023,251,1334,3457,759,2698,552,155,418,420,305,338,76,434,1117,177,940,153,64,84,135,138,106,64,196,263,38,225,38,0,90,0,18,29,40,10,4720,826,3894,432,431,740,443,533,550,71,694
"Ridgefield Park Township School District, New Jersey","3413800",10104,1614,8490,1242,827,1338,1055,1218,852,372,1586,3468,670,2798,495,279,408,337,339,357,122,461,2415,281,2134,292,206,276,218,302,201,114,525,202,17,185,28,26,48,26,19,26,0,12,4019,646,3373,427,316,606,474,558,268,136,588
"Ridgewood Village School District, New Jersey","3413830",19040,3517,15523,2141,709,1225,1229,1287,1431,645,6856,5718,1148,4570,929,224,348,311,517,423,162,1656,8564,1282,7282,816,306,585,413,537,675,327,3623,268,109,159,16,21,0,10,8,4,0,100,4490,978,3512,380,158,292,495,225,329,156,1477
"Riverdale Borough School District, New Jersey","3413980",3293,303,2990,219,231,275,348,474,472,156,815,2163,226,1937,192,174,146,199,323,365,92,446,649,27,622,19,28,63,54,95,80,47,236,24,0,24,0,9,0,6,0,0,0,9,457,50,407,8,20,66,89,56,27,17,124
"Riverside Township School District, New Jersey","3414010",6448,705,5743,1073,444,1143,727,937,782,193,444,3276,392,2884,451,219,576,457,430,404,84,263,1933,193,1740,360,163,356,114,325,211,83,128,95,5,90,28,18,29,5,0,0,10,0,1144,115,1029,234,44,182,151,182,167,16,53
"Riverton Borough School District, New Jersey","3414040",2268,132,2136,297,199,264,183,309,216,157,511,944,35,909,120,100,120,72,175,71,58,193,1191,76,1115,157,80,137,93,104,127,99,318,35,9,26,0,12,0,8,6,0,0,0,98,12,86,20,7,7,10,24,18,0,0
"Rochelle Park Township School District, New Jersey","3414070",4749,706,4043,451,283,682,879,379,379,244,746,2121,294,1827,303,173,308,203,154,183,135,368,1049,124,925,28,5,210,212,109,114,0,247,26,11,15,0,0,0,0,0,0,0,15,1553,277,1276,120,105,164,464,116,82,109,116
"Rockleigh Borough School District, New Jersey","3414160",431,98,333,79,63,52,14,19,22,4,80,163,47,116,24,8,20,2,14,9,0,39,181,32,149,45,36,19,12,0,11,0,26,2,0,2,2,0,0,0,0,0,0,0,85,19,66,8,19,13,0,5,2,4,15
"Roosevelt Borough School District, New Jersey","3414220",679,110,569,63,74,97,61,108,48,24,94,329,77,252,35,19,36,31,55,24,7,45,259,33,226,18,39,47,9,31,22,17,43,10,0,10,0,8,0,0,2,0,0,0,81,0,81,10,8,14,21,20,2,0,6
"Roselle Borough School District, New Jersey","3414280",17312,3057,14255,2300,1110,2280,2659,2502,1467,656,1281,7478,1794,5684,1212,416,774,966,946,614,316,440,3319,228,3091,326,300,487,562,517,324,178,397,370,83,287,24,76,0,83,48,22,0,34,6145,952,5193,738,318,1019,1048,991,507,162,410
"Roselle Park Borough School District, New Jersey","3414310",10933,1806,9127,1216,739,1292,1264,1312,1150,519,1635,5077,792,4285,751,290,639,559,555,550,254,687,1324,199,1125,138,78,156,116,115,93,80,349,631,28,603,33,133,0,240,73,44,10,70,3901,787,3114,294,238,497,349,569,463,175,529
"Roxbury Township School District, New Jersey","3414340",18899,2395,16504,2184,1200,1888,1446,1941,2203,997,4645,11900,1739,10161,1579,757,1059,909,1138,1452,693,2574,4282,339,3943,367,301,448,421,501,476,211,1218,244,11,233,9,11,38,0,71,11,0,93,2473,306,2167,229,131,343,116,231,264,93,760
"Rutherford Borough School District, New Jersey","3414460",14946,2150,12796,1991,662,1646,1051,1695,1779,745,3227,7605,1062,6543,1109,318,791,570,922,934,417,1482,3308,270,3038,389,125,347,212,401,497,152,915,76,0,76,0,0,12,15,0,11,0,38,3957,818,3139,493,219,496,254,372,337,176,792
"Saddle Brook Township School District, New Jersey","3414490",11600,1606,9994,1585,729,1076,1254,1522,1126,631,2071,5898,530,5368,861,354,524,630,1038,549,357,1055,2425,393,2032,210,120,253,290,248,374,119,418,99,41,58,20,0,0,0,19,0,0,19,3178,642,2536,494,255,299,334,217,203,155,579
"Saddle River Borough School District, New Jersey","3414520",2684,502,2182,339,124,331,239,210,216,36,687,885,165,720,174,30,143,80,30,79,30,154,1021,116,905,69,60,123,85,129,107,6,326,33,15,18,0,0,0,11,0,0,0,7,745,206,539,96,34,65,63,51,30,0,200
"Salem City School District, New Jersey","3414550",3852,687,3165,931,467,597,333,254,194,160,229,2590,487,2103,642,264,323,251,173,149,151,150,1090,174,916,235,196,220,82,67,39,9,68,41,0,41,34,0,7,0,0,0,0,0,131,26,105,20,7,47,0,14,6,0,11
"Sayreville Borough School District, New Jersey","3414640",35488,5534,29954,3871,2354,3790,3301,4349,4074,1917,6298,15416,1976,13440,1983,1047,1663,1643,2118,2040,773,2173,8084,1127,6957,963,511,902,631,1062,797,361,1730,950,93,857,86,42,156,100,80,182,60,151,11038,2338,8700,839,754,1069,927,1089,1055,723,2244
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",24597,2956,21641,2921,1040,2011,2114,2559,2375,1523,7098,11411,1305,10106,1923,490,1122,978,1151,1151,774,2517,8143,730,7413,714,363,637,653,794,746,512,2994,341,65,276,82,0,49,59,44,0,16,26,4702,856,3846,202,187,203,424,570,478,221,1561
"Sea Girt Borough School District, New Jersey","3414730",1598,173,1425,270,102,130,136,120,133,40,494,1000,114,886,185,87,91,87,72,103,32,229,525,35,490,78,10,39,43,48,21,4,247,24,24,0,0,0,0,0,0,0,0,0,49,0,49,7,5,0,6,0,9,4,18
"Sea Isle City School District, New Jersey","3414760",1727,127,1600,322,113,230,176,210,166,97,286,658,70,588,151,43,75,56,76,50,16,121,1006,53,953,153,70,144,120,134,116,69,147,16,4,12,0,0,0,0,0,0,12,0,47,0,47,18,0,11,0,0,0,0,18
"Secaucus Town School District, New Jersey","3414850",14444,2255,12189,1614,1076,1391,1440,1213,1536,554,3365,6089,756,5333,602,490,675,609,673,677,297,1310,2505,287,2218,262,249,121,247,148,316,78,797,411,51,360,32,53,30,42,0,122,12,69,5439,1161,4278,718,284,565,542,392,421,167,1189
"Somerville Borough School District, New Jersey","3415090",9856,1287,8569,1073,777,1266,1245,1130,891,544,1643,5396,645,4751,592,435,783,678,616,550,343,754,1686,143,1543,206,128,232,121,130,205,133,388,125,6,119,0,28,20,10,38,0,9,14,2649,493,2156,275,186,231,436,346,136,59,487
"South Amboy City School District, New Jersey","3415120",7126,770,6356,784,571,889,697,773,911,363,1368,4208,334,3874,530,358,566,439,520,575,226,660,1453,235,1218,56,104,181,62,112,143,111,449,31,0,31,10,0,13,0,0,0,0,8,1434,201,1233,188,109,129,196,141,193,26,251
"Lake Como Borough School District, New Jersey","3415150",1389,134,1255,131,148,250,165,150,106,59,246,804,107,697,82,60,97,124,77,75,29,153,267,14,253,16,38,48,6,35,22,17,71,21,0,21,10,0,0,0,8,0,0,3,297,13,284,23,50,105,35,30,9,13,19
"South Bound Brook Borough School District, New Jersey","3415180",3875,791,3084,377,216,606,477,493,317,103,495,2162,538,1624,233,83,223,210,311,195,88,281,647,47,600,64,87,96,80,88,55,0,130,33,8,25,0,12,13,0,0,0,0,0,1033,198,835,80,34,274,187,94,67,15,84
"South Brunswick Township School District, New Jersey","3415210",34695,5670,29025,4106,1782,3019,2641,2752,3011,1698,10016,11937,2021,9916,2167,686,1091,968,1128,1144,487,2245,8254,619,7635,875,516,848,710,698,821,454,2713,367,36,331,27,23,31,41,39,44,17,109,14137,2994,11143,1037,557,1049,922,887,1002,740,4949
"South Hackensack Township School District, New Jersey","3415240",1948,280,1668,157,150,259,253,224,243,90,292,911,153,758,61,56,53,112,106,143,29,198,256,43,213,17,19,36,22,27,16,44,32,19,0,19,0,0,0,0,0,14,0,5,762,84,678,79,75,170,119,91,70,17,57
"South Orange-Maplewood School District, New Jersey","3415330",31277,5509,25768,3748,1601,2705,1823,2568,2450,1266,9607,11819,2873,8946,1781,670,874,650,894,857,545,2675,12462,1491,10971,1185,548,991,636,944,1064,405,5198,370,43,327,48,10,43,50,21,6,45,104,6626,1102,5524,734,373,797,487,709,523,271,1630
"South Plainfield Borough School District, New Jersey","3415360",19504,2518,16986,2987,1071,2268,1802,2217,2014,892,3735,10465,1357,9108,1830,484,1120,923,1292,1182,441,1836,3669,378,3291,383,263,434,335,528,430,98,820,367,43,324,105,22,66,22,34,38,21,16,5003,740,4263,669,302,648,522,363,364,332,1063
"South River Borough School District, New Jersey","3415390",13262,1859,11403,2090,1163,1699,1641,1535,1337,572,1366,6202,757,5445,1035,550,662,850,716,643,296,693,2087,195,1892,358,204,226,154,312,158,126,354,454,50,404,100,52,88,41,50,44,18,11,4519,857,3662,597,357,723,596,457,492,132,308
"Sparta Township School District, New Jersey","3415510",15360,2201,13159,2497,672,982,1162,1391,1125,556,4774,8366,1240,7126,1601,310,665,628,843,641,340,2098,5305,744,4561,602,308,266,381,443,406,139,2016,143,25,118,24,0,0,17,23,0,0,54,1546,192,1354,270,54,51,136,82,78,77,606
"Spotswood Borough School District, New Jersey","3415540",8825,965,7860,1048,677,1169,977,1257,877,488,1367,5262,589,4673,646,408,622,653,734,598,282,730,1857,118,1739,228,134,351,216,237,173,121,279,191,1,190,53,12,40,0,68,3,0,14,1515,257,1258,121,123,156,108,218,103,85,344
"Spring Lake Borough School District, New Jersey","3415570",2450,210,2240,348,143,166,216,194,236,81,856,1581,160,1421,260,73,95,164,89,191,41,508,767,29,738,88,61,71,52,75,45,40,306,0,0,0,0,0,0,0,0,0,0,0,102,21,81,0,9,0,0,30,0,0,42
"Spring Lake Heights Borough School District, New Jersey","3415600",4243,399,3844,683,201,364,468,596,471,244,817,2652,274,2378,392,149,172,350,355,264,160,536,1412,115,1297,279,30,141,118,181,183,84,281,12,0,12,12,0,0,0,0,0,0,0,167,10,157,0,22,51,0,60,24,0,0
"Springfield Township School District, New Jersey","3415630",13798,1424,12374,1588,799,1183,1210,1438,1406,958,3792,6502,600,5902,748,410,584,547,724,696,426,1767,3341,264,3077,450,213,156,277,257,419,170,1135,83,0,83,11,13,0,20,23,0,0,16,3872,560,3312,379,163,443,366,434,291,362,874
"Stone Harbor Borough School District, New Jersey","3415810",699,54,645,95,50,100,94,68,57,30,151,140,11,129,21,11,29,17,8,23,2,18,535,40,495,71,31,71,69,60,34,28,131,3,3,0,0,0,0,0,0,0,0,0,21,0,21,3,8,0,8,0,0,0,2
"Summit City School District, New Jersey","3415900",16388,2366,14022,2355,984,1393,989,1059,1203,471,5568,5560,943,4617,1044,295,420,274,406,401,202,1575,6207,814,5393,741,314,370,267,354,423,149,2775,349,38,311,77,53,34,7,0,39,28,73,4272,571,3701,493,322,569,441,299,340,92,1145
