"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Carteret Borough School District, New Jersey","3402820",24040,1380,4043,2116,4039,3122,3445,1703,727,877,1459,1129,11196,1304,2592,1313,1896,883,1049,721,297,278,478,385,3293,39,744,329,480,231,477,124,108,124,229,408,1395,5,335,66,116,165,236,133,0,131,93,115,8156,32,372,408,1547,1843,1683,725,322,344,659,221
"Caldwell-West Caldwell School District, New Jersey","3402580",18964,958,2569,1695,1906,2424,3219,1094,646,653,1654,2146,12421,932,2304,1192,1215,1572,1866,626,337,369,951,1057,3667,18,182,268,343,452,746,244,132,155,443,684,248,8,0,36,37,12,53,18,51,20,13,0,2628,0,83,199,311,388,554,206,126,109,247,405
"Camden City School District, New Jersey","3402640",75550,6757,16982,8257,11299,9963,8461,3980,1248,1704,4409,2490,45831,6319,14743,5541,6483,4951,3193,1617,400,645,1180,759,10196,203,868,1223,1261,1512,1540,851,304,466,1172,796,8748,67,633,370,1101,1251,1668,769,342,350,1535,662,10775,168,738,1123,2454,2249,2060,743,202,243,522,273
"Cape May Point Borough School District, New Jersey","3402760",204,0,4,18,0,4,16,15,5,13,54,75,79,0,0,18,0,2,8,0,0,5,17,29,120,0,4,0,0,2,8,15,5,8,36,42,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4
"Cedar Grove Township School District, New Jersey","3402850",12638,488,1734,881,1000,1573,2026,798,372,477,1231,2058,8547,488,1583,805,726,819,1181,429,291,270,630,1325,2113,0,61,30,186,401,348,258,45,89,314,381,116,0,21,0,15,0,44,0,0,29,0,7,1862,0,69,46,73,353,453,111,36,89,287,345
"Cherry Hill Township School District, New Jersey","3403000",71204,3801,11924,5334,8047,8703,10385,5443,1893,2675,6624,6375,30177,2953,8331,3261,3680,2608,2962,1712,493,650,1582,1945,28657,848,2945,1672,2924,3800,4718,2557,896,1539,3521,3237,773,0,16,40,169,91,155,58,0,12,136,96,11597,0,632,361,1274,2204,2550,1116,504,474,1385,1097
"Cinnaminson Township School District, New Jersey","3403120",16528,904,2386,1583,1801,1940,2491,1437,414,543,1507,1522,7379,685,1649,1010,904,829,834,446,150,132,449,291,7986,198,694,534,772,903,1477,850,238,343,923,1054,177,10,14,0,58,20,14,22,0,17,6,16,986,11,29,39,67,188,166,119,26,51,129,161
"Clark Township School District, New Jersey","3403150",15607,893,2248,1097,1987,1878,2567,1113,435,583,1386,1420,11227,838,2031,960,1440,1316,1512,660,309,389,919,853,2053,31,134,52,273,243,496,226,19,73,208,298,200,0,58,0,91,0,0,0,22,0,16,13,2127,24,25,85,183,319,559,227,85,121,243,256
"Clayton Borough School District, New Jersey","3403180",8475,475,1523,913,1127,880,1318,585,153,387,615,499,5693,395,1221,819,857,603,622,298,77,208,291,302,2321,80,302,94,107,259,521,287,59,179,272,161,156,0,0,0,48,0,55,0,17,0,0,36,305,0,0,0,115,18,120,0,0,0,52,0
"Cliffside Park Borough School District, New Jersey","3403270",24861,1312,2621,1545,3712,3546,3504,1601,778,1133,2671,2438,7362,1096,1563,612,1047,606,642,296,120,267,617,496,4954,131,616,360,860,592,632,193,103,248,590,629,727,35,57,36,65,58,166,73,15,85,81,56,11818,50,385,537,1740,2290,2064,1039,540,533,1383,1257
"Clifton City School District, New Jersey","3403300",86207,5347,12226,8987,12171,11894,11008,6415,2283,3158,7115,5603,42628,4504,9389,5602,6093,4307,3618,2032,799,1061,2745,2478,10500,654,1598,1205,938,1254,1435,935,243,410,878,950,2582,34,308,241,253,264,439,400,207,141,240,55,30497,155,931,1939,4887,6069,5516,3048,1034,1546,3252,2120
"Collingswood Borough School District, New Jersey","3403420",13969,653,1952,935,2461,1975,1963,892,445,527,1423,743,7524,479,1338,768,1352,1046,885,410,151,197,533,365,5678,174,543,149,913,800,894,419,289,295,869,333,226,0,62,0,89,43,8,10,0,0,7,7,541,0,9,18,107,86,176,53,5,35,14,38
"Corbin City School District, New Jersey","3403510",497,22,70,47,49,73,85,47,21,13,54,16,390,22,70,45,44,53,62,31,14,4,36,9,96,0,0,0,3,19,21,15,5,9,18,6,4,0,0,2,0,1,0,0,0,0,0,1,7,0,0,0,2,0,2,1,2,0,0,0
"Cranford Township School District, New Jersey","3403570",23972,1251,4154,1526,2647,3322,3722,1658,713,701,2115,2163,16020,1041,3477,1340,1751,1838,2310,916,390,451,1320,1186,5190,186,487,74,590,902,1010,501,303,175,446,516,219,13,32,0,2,10,0,60,0,0,32,70,2543,11,158,112,304,572,402,181,20,75,317,391
"Cresskill Borough School District, New Jersey","3403600",8811,580,1846,283,869,1308,1338,691,277,214,787,618,2888,241,888,202,372,275,344,235,42,0,164,125,2686,330,606,81,310,131,323,151,164,73,241,276,137,0,9,0,0,47,35,0,0,0,46,0,3100,9,343,0,187,855,636,305,71,141,336,217
"Delran Township School District, New Jersey","3403780",16747,909,2798,1480,2454,2122,2631,1225,376,500,1316,936,9177,812,2331,1000,1484,1191,1023,383,125,142,424,262,5467,97,390,309,464,630,1246,616,202,287,675,551,206,0,0,77,0,11,22,24,7,30,25,10,1897,0,77,94,506,290,340,202,42,41,192,113
"Deptford Township School District, New Jersey","3403900",30556,1661,4489,2580,4447,3694,4583,2181,904,1031,2843,2143,16551,1427,3351,1616,2856,1955,2065,871,288,398,988,736,11009,234,986,745,1180,1010,1958,1079,514,517,1551,1235,596,0,76,54,76,108,79,86,10,51,56,0,2400,0,76,165,335,621,481,145,92,65,248,172
"Dover Town School District, New Jersey","3403930",19962,1005,3442,1783,3196,3128,3541,1112,457,389,1014,895,7615,940,2682,1004,714,494,618,322,122,105,311,303,1624,41,117,90,215,196,369,110,64,65,146,211,1501,8,199,113,208,84,402,130,66,17,162,112,9222,16,444,576,2059,2354,2152,550,205,202,395,269
"Dumont Borough School District, New Jersey","3403990",17882,1054,2769,1221,2334,2155,2450,1611,562,665,1652,1409,8664,917,2003,694,1393,1017,631,752,168,265,429,395,4106,116,564,368,302,417,696,366,197,117,431,532,210,21,0,0,17,24,11,0,60,0,21,56,4902,0,202,159,622,697,1112,493,137,283,771,426
"Dunellen Borough School District, New Jersey","3404020",7392,738,1259,601,886,1003,1033,635,265,228,387,357,4588,721,965,512,582,460,535,229,211,83,134,156,1093,17,167,45,128,114,275,146,36,18,90,57,192,0,40,0,51,0,43,58,0,0,0,0,1519,0,87,44,125,429,180,202,18,127,163,144
"East Brunswick Township School District, New Jersey","3404110",48673,1756,8498,3554,4662,6519,7908,4197,1750,1994,4423,3412,20027,1326,5714,2180,2215,2000,2325,993,400,413,1426,1035,11952,197,1798,660,1215,1267,1941,1221,517,741,1439,956,614,17,65,95,71,55,121,53,0,12,42,83,16080,216,921,619,1161,3197,3521,1930,833,828,1516,1338
"East Orange City School District, New Jersey","3404230",65151,4193,10665,6599,9331,8886,8717,4713,1743,2050,4690,3564,34069,3508,7952,4398,4799,4369,3934,1673,648,561,1192,1035,13087,539,1638,788,1334,1282,1447,1298,489,589,1913,1770,1130,42,184,182,240,129,132,32,16,30,143,0,16865,104,891,1231,2958,3106,3204,1710,590,870,1442,759
"East Windsor Regional School District, New Jersey","3404320",33202,2370,5377,2635,4801,4843,4241,2227,639,1103,2827,2139,14179,2209,4227,1296,1511,1358,1014,675,114,403,708,664,7464,130,623,508,1007,751,1293,527,160,413,1303,749,600,0,96,49,84,90,61,63,69,0,30,58,10959,31,431,782,2199,2644,1873,962,296,287,786,668
"Edison Township School District, New Jersey","3404500",102304,6353,16400,5681,15699,15933,14396,6916,3049,3596,7977,6304,38366,5047,10539,3204,4507,2510,4049,1996,900,1169,2384,2061,14572,687,2495,676,1558,1280,1862,1008,729,858,1654,1765,1336,88,229,44,184,94,200,117,44,70,187,79,48030,531,3137,1757,9450,12049,8285,3795,1376,1499,3752,2399
"Egg Harbor Township School District, New Jersey","3404560",43651,2895,8070,3159,5040,5457,6939,3475,1297,1790,3470,2059,24957,2544,6673,2366,2909,2740,2734,1609,690,715,1255,722,10030,265,1075,442,882,1111,1893,1114,425,706,1337,780,1364,43,95,113,254,87,395,97,15,47,54,164,7300,43,227,238,995,1519,1917,655,167,322,824,393
"Elizabeth City School District, New Jersey","3404590",129363,9739,24158,13078,20004,18485,17363,7923,2262,3327,7627,5397,52151,8862,17782,6557,6610,4465,3197,1566,359,551,1130,1072,10144,438,2312,1066,1311,983,1048,786,219,397,1069,515,6391,166,889,445,1005,616,1135,514,167,323,801,330,60677,273,3175,5010,11078,12421,11983,5057,1517,2056,4627,3480
"Elmwood Park Borough School District, New Jersey","3404660",20293,1086,3451,1764,2817,3090,2751,1200,405,743,1816,1170,10246,990,2606,1174,1447,997,1037,355,160,349,649,482,3227,61,584,267,652,450,415,167,22,106,291,212,421,35,50,23,35,35,50,44,19,15,83,32,6399,0,211,300,683,1608,1249,634,204,273,793,444
"Emerson Borough School District, New Jersey","3404710",7668,458,1371,583,642,856,1455,462,201,236,590,814,4358,417,1063,570,440,419,699,190,51,64,149,296,1822,41,241,13,120,229,336,134,60,102,230,316,12,0,0,0,0,0,3,0,0,3,6,0,1476,0,67,0,82,208,417,138,90,67,205,202
"Englewood City School District, New Jersey","3404740",28509,1728,4459,1889,4093,4236,4232,1965,777,714,2418,1998,8162,1247,2369,762,1344,689,546,235,124,151,370,325,10393,438,1698,666,1173,1377,1445,812,404,355,1025,1000,279,7,22,55,14,48,44,0,0,18,58,13,9675,36,370,406,1562,2122,2197,918,249,190,965,660
"Ewing Township School District, New Jersey","3404920",36437,1863,4084,7382,3862,3599,4907,2432,1127,1417,3104,2660,22166,1720,3146,4983,2374,1910,2533,1290,650,657,1527,1376,8969,134,631,1710,856,644,1572,676,195,489,1132,930,708,9,18,68,66,53,119,81,67,28,46,153,4594,0,289,621,566,992,683,385,215,243,399,201
"Fair Lawn Borough School District, New Jersey","3404980",33447,1625,5658,2688,3561,4390,4945,2678,953,1542,2656,2751,15345,1229,4103,1940,1773,1175,1431,1065,291,546,1042,750,7878,297,1191,447,798,848,1435,616,249,405,673,919,348,0,24,0,25,57,67,50,17,13,41,54,9876,99,340,301,965,2310,2012,947,396,578,900,1028
"Florence Township School District, New Jersey","3405220",12645,640,1909,975,1522,1725,1792,996,363,637,1299,787,8833,546,1692,870,1213,948,1086,719,233,371,646,509,2696,94,190,65,209,442,424,195,102,173,583,219,134,0,8,0,19,18,68,21,0,0,0,0,982,0,19,40,81,317,214,61,28,93,70,59
"Fort Lee Borough School District, New Jersey","3405310",37058,1922,4371,2134,4358,5445,4944,2535,1106,1397,4652,4194,7754,1391,2038,520,783,602,549,372,251,174,448,626,9212,401,1337,564,989,1035,815,376,156,317,1667,1555,808,0,169,32,134,56,58,61,9,27,197,65,19284,130,827,1018,2452,3752,3522,1726,690,879,2340,1948
"Franklin Township School District, New Jersey","3405490",65999,3269,9588,5085,8990,9326,9712,4993,1663,2342,6266,4765,30807,2894,7774,2983,3708,3102,3637,1889,455,687,2279,1399,14146,227,1005,751,1591,1516,2102,1336,622,833,2233,1930,1040,0,94,128,121,205,204,35,0,57,128,68,20006,148,715,1223,3570,4503,3769,1733,586,765,1626,1368
"Garfield City School District, New Jersey","3405760",31808,2201,5054,2928,4910,4740,4415,2049,717,1123,2051,1620,15111,1945,4042,1799,1704,1433,1654,515,225,343,772,679,2969,117,421,150,471,386,464,202,41,164,290,263,725,35,70,73,162,132,108,77,15,10,9,34,13003,104,521,906,2573,2789,2189,1255,436,606,980,644
"Glassboro Borough School District, New Jersey","3405880",19387,768,2654,4671,2531,1956,2301,1173,445,447,1554,887,11424,606,1808,3731,1603,787,1022,597,179,208,494,389,5978,162,574,774,549,800,966,460,232,206,857,398,650,0,200,42,116,66,83,8,0,0,107,28,1335,0,72,124,263,303,230,108,34,33,96,72
"Glen Ridge Borough School District, New Jersey","3405940",7668,427,2059,415,304,1205,1637,554,120,174,320,453,3677,274,1215,345,111,392,831,179,17,50,148,115,2978,153,806,31,116,546,417,318,103,110,105,273,97,0,20,0,0,14,49,0,0,14,0,0,916,0,18,39,77,253,340,57,0,0,67,65
"Glen Rock Borough School District, New Jersey","3405970",11962,833,2578,849,780,1616,2033,919,320,390,709,935,5411,621,1702,663,395,445,524,387,78,132,229,235,4913,170,841,96,288,782,1022,396,191,203,368,556,153,0,0,0,49,7,33,17,0,0,47,0,1485,42,35,90,48,382,454,119,51,55,65,144
"Gloucester City School District, New Jersey","3406000",11333,966,2046,703,1801,1800,1215,653,379,441,721,608,8284,844,1828,608,1034,1220,798,386,283,341,543,399,2075,89,202,66,370,332,266,227,91,96,135,201,169,16,0,0,71,64,18,0,0,0,0,0,805,17,16,29,326,184,133,40,5,4,43,8
"Green Brook Township School District, New Jersey","3406120",7210,228,1346,586,593,927,1062,760,274,272,627,535,3926,217,997,501,290,341,531,296,165,150,245,193,1273,11,280,58,101,78,167,125,50,56,181,166,34,0,17,0,0,17,0,0,0,0,0,0,1977,0,52,27,202,491,364,339,59,66,201,176
"Hackensack City School District, New Jersey","3406270",44673,3222,5004,3575,7758,7085,6249,2918,1037,1436,3711,2678,16384,2509,3563,1573,2434,1490,1731,461,341,325,1083,874,9850,439,873,759,1227,1722,1361,775,251,420,1004,1019,1097,6,67,60,237,157,96,171,29,69,131,74,17342,268,501,1183,3860,3716,3061,1511,416,622,1493,711
"Haddonfield Borough School District, New Jersey","3406390",11432,705,2504,418,808,1712,1779,795,267,343,1278,823,5109,427,1273,258,465,672,720,382,151,96,419,246,5801,278,1152,149,272,960,956,371,116,227,793,527,111,0,13,0,28,16,17,16,0,1,4,16,411,0,66,11,43,64,86,26,0,19,62,34
"Hackettstown Town School District, New Jersey","3406300",9569,644,1410,1344,1156,1293,1361,541,204,220,778,618,5503,587,1016,851,548,494,748,373,107,153,319,307,1992,57,240,199,252,334,267,81,58,57,243,204,148,0,18,27,16,28,17,0,0,0,42,0,1926,0,136,267,340,437,329,87,39,10,174,107
"Haddon Heights Borough School District, New Jersey","3406330",7530,383,1100,520,872,959,1092,635,248,249,734,738,4522,320,813,375,590,588,560,352,112,111,333,368,2658,53,256,124,216,320,440,272,136,132,396,313,140,10,31,15,25,25,11,5,0,0,5,13,210,0,0,6,41,26,81,6,0,6,0,44
"Haddon Township School District, New Jersey","3406360",14612,829,2095,1094,2106,1725,2237,1091,255,413,1475,1292,8324,667,1478,763,1083,875,1345,520,132,129,746,586,5624,162,617,322,898,658,752,522,123,256,682,632,60,0,0,0,10,11,18,0,0,0,12,9,604,0,0,9,115,181,122,49,0,28,35,65
"Hamilton Township School District, New Jersey","3406540",89206,5023,12309,8495,11276,11297,12929,6536,2490,4043,8089,6719,58298,4576,10056,6604,6475,5962,7656,4204,1653,2516,4522,4074,14127,283,1079,799,1339,1832,2557,1215,424,775,2297,1527,2202,94,209,263,440,328,310,203,14,83,90,168,14579,70,965,829,3022,3175,2406,914,399,669,1180,950
"Hammonton Town School District, New Jersey","3406570",14557,462,2816,1230,1545,1938,2258,921,273,440,1305,1369,10077,449,2571,885,1129,1237,1245,590,160,255,732,824,2445,0,127,259,191,108,557,174,75,144,398,412,380,13,43,47,12,51,90,32,0,18,33,41,1655,0,75,39,213,542,366,125,38,23,142,92
"Harrison Town School District, New Jersey","3406870",15898,1002,2334,1398,3603,2513,2034,851,265,395,920,583,5404,795,1624,527,627,497,371,298,93,119,197,256,1619,164,360,186,330,194,189,61,0,0,66,69,518,26,38,20,108,84,101,27,9,9,67,29,8357,17,312,665,2538,1738,1373,465,163,267,590,229
"Hasbrouck Heights Borough School District, New Jersey","3406930",12313,530,1940,1159,1178,1708,1893,1148,321,452,1080,904,6482,431,1475,696,754,621,840,541,168,152,380,424,2472,99,337,98,190,474,457,199,31,57,328,202,222,0,0,34,2,0,29,19,32,33,59,14,3137,0,128,331,232,613,567,389,90,210,313,264
"Hawthorne Borough School District, New Jersey","3406990",19065,1317,3084,1465,2450,2541,2843,1418,325,749,1683,1190,12817,1238,2642,1209,1803,1443,1407,925,250,300,898,702,3047,54,319,195,286,528,536,318,42,234,353,182,486,25,58,19,13,120,0,97,0,18,95,41,2715,0,65,42,348,450,900,78,33,197,337,265
"Hi-Nella Borough School District, New Jersey","3407080",861,83,98,103,165,102,131,58,10,10,64,37,554,80,83,83,105,61,69,37,4,4,15,13,245,3,13,19,29,33,46,19,4,6,49,24,4,0,0,0,2,0,0,2,0,0,0,0,58,0,2,1,29,8,16,0,2,0,0,0
"Highland Park Borough School District, New Jersey","3407170",14250,730,2667,1155,2474,2148,2047,793,261,336,890,749,5812,574,1932,573,692,481,685,230,38,123,326,158,4431,123,385,323,910,593,636,333,169,122,443,394,188,9,55,10,0,64,29,0,0,0,0,21,3819,24,295,249,872,1010,697,230,54,91,121,176
"Hillsborough Township School District, New Jersey","3407230",40262,2468,7059,3404,4079,5459,7170,3197,1022,1581,2950,1873,23878,2348,5946,2527,2506,2353,3415,1470,432,633,1402,846,8460,79,729,584,845,825,1879,1168,402,528,750,671,361,0,87,24,1,78,83,8,0,24,22,34,7563,41,297,269,727,2203,1793,551,188,396,776,322
"Hillside Township School District, New Jersey","3407290",22069,1401,3316,2428,3549,2578,3443,1349,581,831,1534,1059,11399,1288,2456,1827,1878,1364,1294,383,99,185,350,275,3775,113,623,224,580,239,568,253,74,221,455,425,496,0,46,33,42,0,160,18,20,43,106,28,6399,0,191,344,1049,975,1421,695,388,382,623,331
"Hopewell Valley Regional School District, New Jersey","3407530",23070,974,4145,1803,1804,2759,3958,2150,834,904,2217,1522,12328,813,3060,1333,1030,1185,1727,905,309,264,961,741,8094,137,908,411,566,1026,1701,956,433,502,939,515,243,13,48,0,7,23,69,37,12,0,34,0,2405,11,129,59,201,525,461,252,80,138,283,266
"Hoboken City School District, New Jersey","3407350",54117,3804,3530,5217,20115,9961,4633,2039,686,728,1822,1582,22850,1806,2167,2977,8954,3252,1377,790,340,227,497,463,20081,1813,1186,1765,8004,3639,1941,684,217,153,459,220,2267,100,78,90,198,366,117,230,38,223,358,469,8919,85,99,385,2959,2704,1198,335,91,125,508,430
"Holmdel Township School District, New Jersey","3407410",16648,607,3139,941,1089,1656,2760,1837,446,819,1805,1549,6710,460,2179,544,569,563,562,430,85,195,596,527,6007,126,791,264,348,621,1225,883,159,471,651,468,196,21,57,19,13,0,26,0,0,39,12,9,3735,0,112,114,159,472,947,524,202,114,546,545
"Hopatcong Borough School District, New Jersey","3407440",14507,683,1971,1175,1913,1935,2448,1387,484,588,1249,674,9786,657,1825,1026,1306,1240,1359,754,268,292,650,409,2787,26,81,91,297,290,561,408,180,212,428,213,301,0,7,47,112,0,18,112,0,0,5,0,1633,0,58,11,198,405,510,113,36,84,166,52
"Interlaken Borough School District, New Jersey","3407650",825,31,88,32,48,64,140,66,46,63,146,101,563,28,72,30,45,40,93,40,32,39,95,49,212,3,9,2,3,11,37,21,12,22,47,45,5,0,0,0,0,0,0,3,0,0,2,0,45,0,7,0,0,13,10,2,2,2,2,7
"Irvington Township School District, New Jersey","3407680",54715,4268,9794,5291,8255,7996,7250,3344,1065,1524,3641,2287,26762,3671,7222,3148,4033,2825,2842,1224,309,366,744,378,9018,399,755,637,1020,735,1081,685,357,378,1521,1450,1106,0,194,141,236,66,78,63,52,72,188,16,17829,198,1623,1365,2966,4370,3249,1372,347,708,1188,443
"Keansburg Borough School District, New Jersey","3407860",9868,473,1525,914,1106,1347,1515,992,259,486,833,418,6123,452,1436,650,665,860,880,429,104,106,364,177,2478,21,83,128,256,338,465,354,99,282,275,177,217,0,0,0,36,16,27,12,6,71,10,39,1050,0,6,136,149,133,143,197,50,27,184,25
"Jackson Township School District, New Jersey","3407740",56501,2904,9719,4474,5768,6467,9594,4486,1433,1586,5922,4148,34459,2791,8075,3337,3772,3703,5797,2279,585,678,1941,1501,16315,103,1302,862,1407,1911,2679,1560,595,699,3223,1974,728,0,153,54,97,75,114,16,34,47,76,62,4999,10,189,221,492,778,1004,631,219,162,682,611
"Jefferson Township School District, New Jersey","3407800",21440,862,3829,1883,1888,2564,3712,1869,746,1049,1911,1127,15309,831,3418,1517,1412,1870,2448,1159,499,586,1016,553,3762,31,313,228,335,377,578,410,208,341,523,418,122,0,41,0,0,3,44,13,0,0,21,0,2247,0,57,138,141,314,642,287,39,122,351,156
"Jersey City School District, New Jersey","3407830",265932,20480,35033,23675,60060,42684,31639,13407,5156,6968,16497,10333,94090,14958,23378,11349,15889,9817,7684,3454,980,1295,3106,2180,50440,3573,5563,3605,11745,9118,6514,2777,1079,1071,3048,2347,10458,320,839,702,1049,1387,1503,759,605,496,1816,982,110944,1629,5253,8019,31377,22362,15938,6417,2492,4106,8527,4824
"Kearny Town School District, New Jersey","3407890",42487,2498,6705,3958,6522,5853,6036,2805,1238,1360,3379,2133,19273,2056,5028,2347,2854,1643,1723,876,257,419,1120,950,3656,220,572,411,668,366,533,205,124,69,271,217,1246,131,209,115,61,108,166,32,50,23,277,74,18312,91,896,1085,2939,3736,3614,1692,807,849,1711,892
"Kenilworth Borough School District, New Jersey","3407920",8235,364,1411,748,855,1168,1200,611,162,338,820,558,5565,304,1356,598,408,824,591,373,131,249,410,321,774,47,0,52,97,142,131,121,18,34,86,46,146,0,38,32,0,12,30,34,0,0,0,0,1750,13,17,66,350,190,448,83,13,55,324,191
"Keyport Borough School District, New Jersey","3407950",7138,412,898,453,1188,1000,870,643,221,246,650,557,4426,404,822,246,710,442,502,451,93,143,336,277,1461,8,54,78,162,230,264,134,116,75,154,186,223,0,0,91,0,26,14,0,0,0,59,33,1028,0,22,38,316,302,90,58,12,28,101,61
"Kinnelon Borough School District, New Jersey","3408040",10242,583,2103,693,948,972,2023,828,293,228,898,673,6608,545,1724,613,724,513,1050,455,177,71,468,268,2478,38,320,60,153,204,661,278,68,138,292,266,156,0,17,13,36,0,30,18,0,0,17,25,1000,0,42,7,35,255,282,77,48,19,121,114
"Lacey Township School District, New Jersey","3408100",28444,1681,4156,2559,2940,3228,4276,2382,651,1115,3310,2146,22184,1637,3596,2365,2316,2553,3074,1655,428,761,2312,1487,4963,31,497,149,458,544,1042,583,223,291,684,461,229,13,25,0,29,21,66,20,0,0,18,37,1068,0,38,45,137,110,94,124,0,63,296,161
"Lakewood Township School District, New Jersey","3408220",99467,17274,29447,8643,14256,9443,5569,2110,1142,1376,4089,6118,54292,15775,22842,3842,3233,1436,1104,761,376,595,1470,2858,28377,1171,4917,2873,6513,4668,2332,733,491,507,1673,2499,3794,253,1029,555,886,356,292,46,28,66,155,128,13004,75,659,1373,3624,2983,1841,570,247,208,791,633
"Leonia Borough School District, New Jersey","3408520",9191,401,1650,822,632,1335,1364,803,329,317,638,900,2682,309,927,351,171,128,261,98,92,39,198,108,2417,80,441,296,136,96,297,235,124,111,189,412,152,0,22,13,40,14,0,45,0,18,0,0,3940,12,260,162,285,1097,806,425,113,149,251,380
"Linden City School District, New Jersey","3408610",42230,2187,6375,3764,6747,5609,6148,3418,873,1355,3434,2320,20947,2002,5026,2508,3506,1783,2058,1093,306,338,1459,868,5744,134,717,372,773,825,723,331,143,221,791,714,1396,24,230,56,141,316,226,125,7,64,102,105,14143,27,402,828,2327,2685,3141,1869,417,732,1082,633
"Lindenwold Borough School District, New Jersey","3408640",17481,1529,2456,2039,2992,2154,2063,1087,394,613,1212,942,9274,1443,1821,1351,1220,940,745,431,130,324,595,274,4584,0,272,275,697,609,657,497,235,248,521,573,536,0,146,67,107,31,99,28,0,9,49,0,3087,86,217,346,968,574,562,131,29,32,47,95
"Longport Borough School District, New Jersey","3408671",958,25,77,40,19,42,107,144,43,48,205,208,344,22,55,33,10,29,35,33,3,18,50,56,574,3,18,7,9,13,66,102,40,30,144,142,5,0,0,0,0,0,0,3,0,0,2,0,35,0,4,0,0,0,6,6,0,0,9,10
"Livingston Township School District, New Jersey","3408820",29955,1380,6151,1664,1793,4146,4666,2441,903,1232,2735,2844,14647,1121,4525,1131,997,1246,1587,896,196,435,1117,1396,7817,223,1381,358,365,1077,1302,740,413,439,743,776,352,17,52,13,54,65,78,36,10,0,27,0,7139,19,193,162,377,1758,1699,769,284,358,848,672
"Lodi Borough School District, New Jersey","3408850",24805,1353,3666,2492,3992,3405,3412,1588,598,973,1811,1515,12258,1324,2853,1754,1570,1083,1165,589,378,294,689,559,2870,29,381,197,491,324,447,248,48,139,197,369,643,0,103,86,49,69,115,47,33,10,70,61,9034,0,329,455,1882,1929,1685,704,139,530,855,526
"Long Branch City School District, New Jersey","3408940",30751,2143,4515,2844,5041,3973,4140,1902,639,1010,2560,1984,15352,1984,3597,1289,1921,1076,1715,1040,221,427,1243,839,5340,132,440,442,504,578,781,385,249,399,695,735,645,0,16,0,45,76,232,75,7,0,140,54,9414,27,462,1113,2571,2243,1412,402,162,184,482,356
"Pennsville Township School District, New Jersey","3409120",12742,606,2048,864,1543,1472,1702,960,294,765,1290,1198,7246,372,1179,582,815,655,989,542,120,531,780,681,4860,234,847,273,641,674,592,346,171,209,420,453,95,0,0,5,37,0,13,40,0,0,0,0,541,0,22,4,50,143,108,32,3,25,90,64
"Lyndhurst Township School District, New Jersey","3409210",21937,1048,2712,1816,3181,2834,3402,1648,593,766,1928,2009,12516,955,2367,1180,1544,1492,1577,628,279,458,961,1075,2844,51,214,304,425,556,439,223,89,99,203,241,414,16,0,0,171,25,16,9,0,9,97,71,6163,26,131,332,1041,761,1370,788,225,200,667,622
"Madison Borough School District, New Jersey","3409240",16080,845,3106,1977,1415,1929,2546,1253,287,467,974,1281,8386,594,2204,1317,553,841,912,632,99,213,427,594,5197,183,771,515,495,607,1053,438,126,172,312,525,235,28,60,46,12,40,23,8,0,7,8,3,2262,40,71,99,355,441,558,175,62,75,227,159
"Old Bridge Township School District, New Jersey","3409270",66880,3685,9853,4813,9518,8875,10737,5550,2186,2596,5816,3251,30420,2990,7417,3121,4320,3384,3321,1965,608,759,1553,982,20150,576,2048,1230,2747,2457,3838,1947,1050,806,2264,1187,1487,87,72,98,188,167,293,186,0,156,126,114,14823,32,316,364,2263,2867,3285,1452,528,875,1873,968
