"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Deptford Township School District, New Jersey","3403900",25442,2615,22827,3625,2051,3455,2626,3231,2499,1438,3902,12457,1209,11248,2059,1014,1865,1347,1370,1283,662,1648,10046,905,9141,1212,839,1266,984,1486,1056,648,1650,562,98,464,88,72,20,36,91,42,13,102,2377,403,1974,266,126,304,259,284,118,115,502
"Dover Town School District, New Jersey","3403930",16177,1921,14256,1852,2032,2891,2321,2356,1375,373,1056,4452,886,3566,739,422,399,364,622,420,192,408,1466,101,1365,103,231,190,175,248,141,60,217,1294,132,1162,108,269,144,195,238,112,34,62,8965,802,8163,902,1110,2158,1587,1248,702,87,369
"Dumont Borough School District, New Jersey","3403990",14735,1990,12745,1462,1094,1430,1464,1610,1580,543,3562,6217,832,5385,598,492,487,484,871,762,237,1454,3570,465,3105,308,246,478,380,314,368,152,859,189,0,189,78,10,0,0,20,0,11,70,4759,693,4066,478,346,465,600,405,450,143,1179
"Dunellen Borough School District, New Jersey","3404020",5675,915,4760,822,212,677,684,636,519,348,862,3123,538,2585,540,99,276,271,334,352,245,468,929,156,773,80,33,81,75,101,108,60,235,171,19,152,51,0,0,61,38,0,0,2,1452,202,1250,151,80,320,277,163,59,43,157
"East Brunswick Township School District, New Jersey","3404110",40382,5712,34670,5390,2389,3741,3276,4360,3430,1537,10547,14229,1965,12264,2317,693,1180,1458,1877,1380,553,2806,10383,1132,9251,1142,728,943,680,1046,1031,497,3184,575,19,556,136,19,71,36,56,48,14,176,15195,2596,12599,1795,949,1547,1102,1381,971,473,4381
"East Orange City School District, New Jersey","3404230",52723,8222,44501,9343,4816,8138,6165,5972,4665,1527,3875,24264,4479,19785,4980,2385,3580,2297,2433,1856,815,1439,11238,1125,10113,1741,1131,1702,1416,1332,1225,320,1246,984,242,742,236,64,150,150,104,14,0,24,16237,2376,13861,2386,1236,2706,2302,2103,1570,392,1166
"East Windsor Regional School District, New Jersey","3404320",26625,3867,22758,3107,1846,2969,2736,2768,2550,1300,5482,8558,1223,7335,1391,536,624,776,895,986,494,1633,6888,441,6447,538,466,864,794,843,639,311,1992,504,87,417,45,50,15,31,132,56,0,88,10675,2116,8559,1133,794,1466,1135,898,869,495,1769
"Edison Township School District, New Jersey","3404500",82869,14670,68199,9388,4625,7725,7271,8209,6591,3787,20603,24693,3505,21188,3566,1568,2583,2518,3033,2285,1242,4393,11861,1062,10799,1447,810,1256,1184,1568,1090,626,2818,1114,137,977,156,97,174,104,131,93,51,171,45201,9966,35235,4219,2150,3712,3465,3477,3123,1868,13221
"Egg Harbor Township School District, New Jersey","3404560",34682,4676,30006,4928,2967,4516,3861,3320,2963,1489,5962,17416,2431,14985,2817,1097,2337,1837,1632,1725,771,2769,8933,1037,7896,709,1044,1063,846,854,760,497,2123,1226,175,1051,334,155,121,198,62,52,16,113,7107,1033,6074,1068,671,995,980,772,426,205,957
"Elizabeth City School District, New Jersey","3404590",101063,17381,83682,16768,9272,20054,12069,11368,6123,2712,5316,29153,6882,22271,5219,2507,3725,3064,3425,1888,822,1621,7888,1163,6725,1393,773,1098,706,884,796,410,665,5572,684,4888,1209,658,1156,634,663,261,191,116,58450,8652,49798,8947,5334,14075,7665,6396,3178,1289,2914
"Elmwood Park Borough School District, New Jersey","3404660",16600,2584,14016,2225,1555,1688,1451,1932,2040,857,2268,7189,1049,6140,1051,623,721,778,728,902,471,866,2733,428,2305,385,294,237,133,361,285,66,544,346,8,338,71,74,22,24,17,68,19,43,6332,1099,5233,718,564,708,516,826,785,301,815
"Emerson Borough School District, New Jersey","3404710",6415,867,5548,903,322,888,553,566,425,425,1466,3408,689,2719,633,135,355,305,274,255,208,554,1586,104,1482,173,40,281,114,116,86,124,548,12,0,12,0,3,0,0,0,0,3,6,1409,74,1335,97,144,252,134,176,84,90,358
"Englewood City School District, New Jersey","3404740",23366,3530,19836,2436,1648,2603,2380,2269,2203,1104,5193,5083,1150,3933,689,239,602,513,369,450,220,851,8562,853,7709,871,699,744,841,978,1076,415,2085,250,5,245,30,20,55,22,14,13,0,91,9471,1522,7949,846,690,1202,1004,908,664,469,2166
"Ewing Township School District, New Jersey","3404920",31432,3432,28000,6568,2109,3401,2903,3531,3328,1388,4772,18011,1977,16034,4246,1070,1882,1643,2040,2015,729,2409,8343,637,7706,1565,688,764,770,943,803,494,1679,681,96,585,133,92,64,67,76,83,10,60,4397,722,3675,624,259,691,423,472,427,155,624
"Fair Lawn Borough School District, New Jersey","3404980",27393,3230,24163,3353,1837,2167,2173,2881,2669,1492,7591,10828,1524,9304,1651,717,956,962,1190,1229,482,2117,6714,645,6069,722,476,414,659,540,596,282,2380,324,11,313,53,9,6,0,72,94,11,68,9527,1050,8477,927,635,791,552,1079,750,717,3026
"Florence Township School District, New Jersey","3405220",10464,858,9606,1288,698,1234,962,1515,1274,528,2107,6910,603,6307,1020,438,928,662,919,900,309,1131,2453,115,2338,176,168,241,232,460,257,167,637,134,8,126,10,9,0,10,15,19,0,63,967,132,835,82,83,65,58,121,98,52,276
"Fort Lee Borough School District, New Jersey","3405310",31837,5138,26699,3860,1876,3137,2534,2897,3118,1426,7851,4735,781,3954,558,330,468,428,431,381,267,1091,7820,671,7149,888,578,697,727,789,837,326,2307,672,80,592,86,9,63,47,54,116,35,182,18610,3606,15004,2328,959,1909,1332,1623,1784,798,4271
"Franklin Township School District, New Jersey","3405490",54990,7040,47950,5880,3177,6282,5806,5915,5357,2825,12708,21577,2961,18616,2879,1455,2241,2101,2476,2527,1032,3905,13088,654,12434,1011,639,2025,1647,1610,1337,749,3416,966,40,926,118,184,46,89,107,95,67,220,19359,3385,15974,1872,899,1970,1969,1722,1398,977,5167
"Garfield City School District, New Jersey","3405760",25699,5338,20361,3109,2426,2972,2526,3407,2470,868,2583,9958,2221,7737,1299,942,1121,946,1115,977,349,988,2520,304,2216,281,267,268,282,347,257,165,349,665,134,531,82,89,72,57,90,14,18,109,12556,2679,9877,1447,1128,1511,1241,1855,1222,336,1137
"Glassboro Borough School District, New Jersey","3405880",16686,1908,14778,4730,1367,1778,1453,1352,1309,672,2117,9362,1063,8299,3122,827,967,711,720,651,394,907,5493,567,4926,1032,294,470,633,591,567,244,1095,531,89,442,165,52,110,49,2,29,8,27,1300,189,1111,411,194,231,60,39,62,26,88
"Glen Ridge Borough School District, New Jersey","3405940",5702,890,4812,594,160,411,193,323,349,344,2438,2478,531,1947,215,51,137,148,126,109,214,947,2249,290,1959,325,63,183,22,163,162,51,990,77,19,58,14,0,0,0,0,0,0,44,898,50,848,40,46,91,23,34,78,79,457
"Glen Rock Borough School District, New Jersey","3405970",9031,1340,7691,1051,414,671,397,710,472,434,3542,3393,659,2734,480,134,230,207,357,256,154,916,4042,409,3633,379,160,281,159,257,157,246,1994,153,0,153,30,0,61,20,16,0,0,26,1443,272,1171,162,120,99,11,80,59,34,606
"Gloucester City School District, New Jersey","3406000",8692,953,7739,1418,727,1434,1197,1008,752,452,751,5915,665,5250,1038,563,935,816,697,497,272,432,1836,178,1658,222,128,284,273,223,194,157,177,153,0,153,64,0,34,37,18,0,0,0,788,110,678,94,36,181,71,70,61,23,142
"Green Brook Township School District, New Jersey","3406120",6060,688,5372,933,412,601,363,447,325,325,1966,3008,315,2693,675,248,311,169,280,195,187,628,1083,100,983,127,65,131,112,125,74,65,284,17,0,17,0,0,0,0,0,0,0,17,1952,273,1679,131,99,159,82,42,56,73,1037
"Hackensack City School District, New Jersey","3406270",37603,5260,32343,4315,2913,5356,4101,4342,4046,1557,5713,11048,1561,9487,1455,1042,1343,1261,1538,962,401,1485,8804,645,8159,861,504,1225,768,1004,1132,638,2027,1024,123,901,193,58,236,115,138,101,0,60,16727,2931,13796,1806,1309,2552,1957,1662,1851,518,2141
"Haddonfield Borough School District, New Jersey","3406390",8789,1015,7774,885,342,697,624,674,820,417,3315,3666,373,3293,517,157,320,254,289,338,215,1203,4668,604,4064,314,145,364,330,344,466,185,1916,98,0,98,11,11,5,23,16,4,0,28,357,38,319,43,29,8,17,25,12,17,168
"Hackettstown Town School District, New Jersey","3406300",7825,960,6865,1550,606,950,659,1058,550,332,1160,4140,542,3598,770,253,474,338,619,361,122,661,1726,141,1585,205,119,238,123,269,142,113,376,130,0,130,27,12,19,8,22,12,0,30,1829,277,1552,548,222,219,190,148,35,97,93
"Haddon Heights Borough School District, New Jersey","3406330",6309,546,5763,879,494,696,496,652,675,287,1584,3567,284,3283,549,301,399,215,353,409,211,846,2422,227,2195,278,175,250,226,279,210,76,701,110,17,93,23,5,13,0,0,30,0,22,210,18,192,29,13,34,55,20,26,0,15
"Haddon Township School District, New Jersey","3406360",12240,1086,11154,1556,765,1465,1080,1433,1429,673,2753,6589,748,5841,822,472,881,566,783,732,309,1276,4987,282,4705,625,249,511,441,589,636,354,1300,60,0,60,0,0,0,9,10,23,10,8,604,56,548,109,44,73,64,51,38,0,169
"Hamilton Township School District, New Jersey","3406540",75097,7717,67380,10538,4631,10176,8325,9303,9117,4009,11281,46358,4624,41734,6921,2890,5294,5018,5880,5705,2866,7160,12958,773,12185,1380,859,1681,1427,1634,1838,625,2741,1956,104,1852,230,114,462,298,236,347,94,71,13825,2216,11609,2007,768,2739,1582,1553,1227,424,1309
"Hammonton Town School District, New Jersey","3406570",11896,1184,10712,1557,1275,1960,1183,1409,1188,429,1711,7604,817,6787,1120,787,968,762,986,844,190,1130,2345,134,2211,303,205,469,163,163,238,195,475,336,28,308,34,68,109,24,17,13,0,43,1611,205,1406,100,215,414,234,243,93,44,63
"Harrison Town School District, New Jersey","3406870",12959,2339,10620,1355,1020,1952,1533,1389,1156,410,1805,3163,432,2731,542,264,380,357,321,314,114,439,1212,263,949,180,158,67,80,115,86,48,215,459,56,403,37,59,145,23,31,77,0,31,8125,1588,6537,596,539,1360,1073,922,679,248,1120
"Hasbrouck Heights Borough School District, New Jersey","3406930",10391,1648,8743,1120,847,1120,858,995,1224,412,2167,5002,801,4201,463,421,561,458,464,654,77,1103,2061,176,1885,211,88,283,187,192,347,106,471,222,36,186,33,39,0,32,19,0,31,32,3106,635,2471,413,299,276,181,320,223,198,561
"Hawthorne Borough School District, New Jersey","3406990",15324,1872,13452,1663,909,1779,1451,1640,1273,988,3749,9512,1351,8161,1094,536,1171,793,898,765,586,2318,2724,205,2519,242,101,253,239,343,217,285,839,403,13,390,42,15,28,108,86,32,14,65,2685,303,2382,285,257,327,311,313,259,103,527
"Hi-Nella Borough School District, New Jersey","3407080",703,76,627,112,51,91,134,118,69,23,29,412,61,351,71,30,31,73,61,47,17,21,231,5,226,40,15,53,36,56,15,3,8,4,2,2,0,0,0,2,0,0,0,0,56,8,48,1,6,7,23,1,7,3,0
"Highland Park Borough School District, New Jersey","3407170",11539,1279,10260,1633,636,1298,991,1248,1182,580,2692,3884,572,3312,740,209,429,297,447,299,192,699,3975,167,3808,458,219,347,412,475,496,198,1203,124,0,124,21,17,10,0,47,0,10,19,3556,540,3016,414,191,512,282,279,387,180,771
"Hillsborough Township School District, New Jersey","3407230",32498,3763,28735,4293,1619,2452,2466,3143,3083,1569,10110,16908,1841,15067,2689,920,1280,1497,1868,1712,727,4374,7954,746,7208,828,361,733,544,757,813,407,2765,290,43,247,11,13,6,24,46,28,7,112,7346,1133,6213,765,325,433,401,472,530,428,2859
"Hillside Township School District, New Jersey","3407290",18266,3096,15170,2275,1190,2668,2251,2337,1733,780,1936,8331,1366,6965,1411,400,1340,1220,842,700,267,785,3183,462,2721,267,286,405,316,478,352,135,482,466,83,383,18,12,117,0,110,96,30,0,6286,1185,5101,579,492,806,715,907,585,348,669
"Hopewell Valley Regional School District, New Jersey","3407530",18952,2186,16766,2728,900,1421,1165,1364,1633,1147,6408,9165,1211,7954,1558,527,741,532,745,915,621,2315,7307,635,6672,935,214,571,452,449,590,350,3111,199,35,164,39,3,6,2,30,0,14,70,2281,305,1976,196,156,103,179,140,128,162,912
"Hoboken City School District, New Jersey","3407350",47231,5004,42227,3372,1553,2791,2488,3366,5274,3286,20097,19195,2394,16801,975,623,1376,958,1412,2935,1496,7026,17191,1277,15914,953,377,737,814,1421,1736,1342,8534,2090,206,1884,770,250,238,195,91,65,50,225,8755,1127,7628,674,303,440,521,442,538,398,4312
"Holmdel Township School District, New Jersey","3407410",13791,2118,11673,1575,863,1423,624,1062,762,435,4929,4654,791,3863,518,407,565,375,291,302,116,1289,5316,715,4601,657,232,489,144,513,265,172,2129,142,10,132,41,11,29,0,0,33,0,18,3679,602,3077,359,213,340,105,258,162,147,1493
"Hopatcong Borough School District, New Jersey","3407440",12245,1396,10849,1089,927,1509,1211,1773,1235,663,2442,7645,855,6790,786,546,784,915,1241,806,351,1361,2694,223,2471,220,286,328,212,260,342,134,689,301,67,234,9,9,82,0,5,7,70,52,1605,251,1354,74,86,315,84,267,80,108,340
"Interlaken Borough School District, New Jersey","3407650",739,37,702,75,42,55,69,80,79,45,257,491,19,472,51,34,26,58,52,57,32,162,205,12,193,21,6,24,9,26,20,11,76,5,0,5,3,0,0,0,2,0,0,0,38,6,32,0,2,5,2,0,2,2,19
"Irvington Township School District, New Jersey","3407680",42774,7934,34840,6682,3612,6759,5672,5154,3529,1185,2247,17389,3821,13568,3305,1248,2116,1860,2054,1571,490,924,7956,713,7243,1410,987,1390,953,990,619,293,601,965,111,854,271,89,190,139,79,65,21,0,16464,3289,13175,1696,1288,3063,2720,2031,1274,381,722
"Keansburg Borough School District, New Jersey","3407860",8070,783,7287,1859,661,937,1040,858,723,420,789,4426,461,3965,1098,360,368,447,631,332,230,499,2383,202,2181,560,173,275,406,83,327,190,167,217,0,217,77,39,16,71,0,0,0,14,1044,120,924,124,89,278,116,144,64,0,109
"Jackson Township School District, New Jersey","3407740",46768,5374,41394,5616,3383,5267,5151,5514,4975,2106,9382,25997,3588,22409,3446,1871,2608,2778,3153,2842,1007,4704,15317,1202,14115,1547,1085,1834,1708,1870,1711,798,3562,616,82,534,68,8,120,90,61,49,43,95,4838,502,4336,555,419,705,575,430,373,258,1021
"Jefferson Township School District, New Jersey","3407800",17784,2355,15429,2241,1048,1498,1415,2055,1895,868,4409,12014,1856,10158,1511,681,1084,1033,1383,1161,547,2758,3459,257,3202,424,255,300,226,369,480,198,950,111,47,64,27,0,0,3,21,0,0,13,2200,195,2005,279,112,114,153,282,254,123,688
"Jersey City School District, New Jersey","3407830",217998,37848,180150,31677,15637,26940,18634,20082,17703,8724,40753,60518,11692,48826,11019,4359,7647,5490,5916,5320,2274,6801,42421,4484,37937,5043,2524,4507,3536,4655,4486,1975,11211,9490,1190,8300,1920,1273,1145,1083,730,777,172,1200,105569,20482,85087,13695,7481,13641,8525,8781,7120,4303,21541
"Kearny Town School District, New Jersey","3407890",34757,7082,27675,4267,2792,4515,3811,4275,3409,1328,3278,13106,2713,10393,1611,1008,1666,1054,1695,1364,532,1463,2901,581,2320,314,262,352,324,191,408,153,316,986,172,814,211,105,82,197,90,25,55,49,17764,3616,14148,2131,1417,2415,2236,2299,1612,588,1450
"Kenilworth Borough School District, New Jersey","3407920",6774,864,5910,664,374,777,943,573,613,311,1655,4181,524,3657,573,240,465,410,384,399,251,935,727,0,727,30,46,90,148,103,18,13,279,146,70,76,0,0,0,46,0,20,0,10,1720,270,1450,61,88,222,339,86,176,47,431
"Keyport Borough School District, New Jersey","3407950",5906,540,5366,739,640,838,660,800,565,203,921,3278,308,2970,351,442,346,370,418,395,120,528,1399,61,1338,188,120,272,136,211,102,59,250,223,60,163,28,0,32,33,31,0,0,39,1006,111,895,172,78,188,121,140,68,24,104
"Kinnelon Borough School District, New Jersey","3408040",8143,991,7152,889,468,583,714,602,676,360,2860,4792,657,4135,627,293,286,399,344,477,254,1455,2245,273,1972,186,97,208,208,114,111,56,992,148,0,148,22,36,0,18,40,0,14,18,958,61,897,54,42,89,89,104,88,36,395
"Lacey Township School District, New Jersey","3408100",23791,2559,21232,3314,1876,3078,2129,3338,2267,1012,4218,17970,2123,15847,2769,1146,2415,1668,2302,1803,824,2920,4560,291,4269,340,582,500,387,850,366,188,1056,193,30,163,14,31,49,0,21,48,0,0,1068,115,953,191,117,114,74,165,50,0,242
"Lakewood Township School District, New Jersey","3408220",57017,11968,45049,9262,5206,10177,5533,5598,3667,1224,4382,18311,4349,13962,3321,1798,2815,1707,1987,1024,191,1119,23337,4541,18796,3667,1907,3436,2365,2464,1796,710,2451,2711,630,2081,489,364,495,199,197,216,6,115,12658,2448,10210,1785,1137,3431,1262,950,631,317,697
"Leonia Borough School District, New Jersey","3408520",7670,1422,6248,884,375,901,677,651,654,325,1781,1737,399,1338,232,81,151,171,107,156,130,310,2040,246,1794,239,58,276,222,170,193,56,580,130,0,130,13,0,0,14,0,52,0,51,3763,777,2986,400,236,474,270,374,253,139,840
"Linden City School District, New Jersey","3408610",35326,4807,30519,5119,2563,5079,4424,4356,3693,1568,3717,15220,2442,12778,2273,1099,1989,1780,1888,1422,671,1656,5027,460,4567,623,455,721,583,617,679,345,544,1218,188,1030,272,93,257,124,95,35,31,123,13861,1717,12144,1951,916,2112,1937,1756,1557,521,1394
"Lindenwold Borough School District, New Jersey","3408640",14052,1707,12345,1793,1463,2968,2204,1689,1172,440,616,6479,891,5588,804,683,1353,946,762,441,251,348,4380,160,4220,542,473,850,799,709,554,118,175,403,101,302,46,44,42,64,81,0,0,25,2790,555,2235,401,263,723,395,137,177,71,68
"Longport Borough School District, New Jersey","3408671",878,70,808,117,36,91,79,87,65,23,310,282,41,241,45,3,25,10,40,22,9,87,560,29,531,72,26,66,69,35,38,9,216,5,0,5,0,0,0,0,3,2,0,0,31,0,31,0,7,0,0,9,3,5,7
"Livingston Township School District, New Jersey","3408820",23886,3512,20374,2869,933,1881,1399,1795,1973,956,8568,10078,1665,8413,1324,355,938,623,901,1051,443,2778,6472,867,5605,666,346,355,452,334,456,208,2788,298,28,270,22,0,11,0,0,41,0,196,7038,952,6086,857,232,577,324,560,425,305,2806
"Lodi Borough School District, New Jersey","3408850",20682,2950,17732,3192,1996,2520,2080,3029,1947,665,2303,8781,1313,7468,1656,627,1064,850,1280,783,270,938,2508,211,2297,241,299,293,354,501,266,66,277,568,52,516,246,134,36,17,74,0,0,9,8825,1374,7451,1049,936,1127,859,1174,898,329,1079
"Long Branch City School District, New Jersey","3408940",24820,3123,21697,3811,2074,3994,3021,2757,1902,749,3389,10314,1343,8971,1534,730,1567,1102,1108,841,512,1577,4844,408,4436,621,349,606,692,467,456,140,1105,629,30,599,134,49,102,75,79,47,7,106,9033,1342,7691,1522,946,1719,1152,1103,558,90,601
"Pennsville Township School District, New Jersey","3409120",10513,975,9538,1579,902,1493,1118,1356,1133,492,1465,5921,597,5324,961,432,811,525,845,563,266,921,3978,261,3717,526,426,588,481,460,525,226,485,95,53,42,8,5,18,0,0,11,0,0,519,64,455,84,39,76,112,51,34,0,59
"Lyndhurst Township School District, New Jersey","3409210",18791,2542,16249,2498,1597,1714,1741,2291,1947,909,3552,9638,1345,8293,1160,672,641,976,1439,1201,629,1575,2686,198,2488,389,267,255,272,251,349,82,623,398,186,212,69,10,28,38,33,14,0,20,6069,813,5256,880,648,790,455,568,383,198,1334
"Madison Borough School District, New Jersey","3409240",12896,2015,10881,2242,495,1087,631,910,900,357,4259,6156,1112,5044,1191,284,444,347,451,419,133,1775,4415,603,3812,716,137,317,167,216,249,171,1839,164,32,132,53,0,14,1,31,0,0,33,2161,268,1893,282,74,312,116,212,232,53,612
"Old Bridge Township School District, New Jersey","3409270",55682,6867,48815,6034,3472,6182,5800,6276,6180,3086,11785,21621,2962,18659,2621,1559,2276,2178,2504,2534,1407,3580,18152,1686,16466,1851,876,2150,1883,2051,2132,847,4676,1342,94,1248,154,76,119,145,352,135,57,210,14567,2125,12442,1408,961,1637,1594,1369,1379,775,3319
