"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Ridgefield Park Township School District, New Jersey","3413800",10346,1628,8718,1286,710,1247,1012,1271,1117,365,1710,3938,723,3215,444,267,476,389,302,497,195,645,2121,287,1834,206,163,260,208,315,215,91,376,123,11,112,23,0,39,11,24,0,8,7,4164,607,3557,613,280,472,404,630,405,71,682
"Ridgewood Village School District, New Jersey","3413830",18991,3046,15945,2424,841,1252,990,1246,1412,715,7065,5705,1079,4626,975,215,419,313,449,487,232,1536,8029,1025,7004,896,322,529,328,491,469,343,3626,311,70,241,40,10,0,16,8,24,0,143,4946,872,4074,513,294,304,333,298,432,140,1760
"Riverdale Borough School District, New Jersey","3413980",3553,279,3274,227,214,315,280,505,480,177,1076,2400,166,2234,184,129,179,201,374,385,134,648,628,21,607,22,43,55,30,100,53,21,283,31,0,31,11,11,0,9,0,0,0,0,494,92,402,10,31,81,40,31,42,22,145
"Riverside Township School District, New Jersey","3414010",6649,825,5824,1166,452,984,953,964,747,193,365,3437,496,2941,607,191,515,531,451,366,86,194,1832,202,1630,299,204,315,176,238,200,73,125,135,6,129,33,19,16,20,29,3,0,9,1245,121,1124,227,38,138,226,246,178,34,37
"Riverton Borough School District, New Jersey","3414040",2290,189,2101,234,257,260,218,259,208,170,495,1097,85,1012,139,116,149,84,156,94,90,184,1076,86,990,88,124,111,111,93,84,75,304,25,0,25,7,0,0,13,5,0,0,0,92,18,74,0,17,0,10,5,30,5,7
"Rochelle Park Township School District, New Jersey","3414070",4768,685,4083,549,337,626,671,455,504,261,680,2385,257,2128,421,211,277,236,215,280,156,332,909,182,727,62,0,155,142,76,109,13,170,128,40,88,5,21,0,21,23,0,0,18,1346,206,1140,61,105,194,272,141,115,92,160
"Rockleigh Borough School District, New Jersey","3414160",499,122,377,93,94,59,24,19,21,5,62,194,60,134,30,16,25,1,13,10,3,36,199,33,166,54,51,23,12,0,7,0,19,1,0,1,1,0,0,0,0,0,0,0,105,29,76,8,27,11,11,6,4,2,7
"Roosevelt Borough School District, New Jersey","3414220",642,98,544,74,48,60,54,89,76,47,96,346,74,272,40,24,26,32,36,44,18,52,229,24,205,22,16,30,19,30,25,24,39,6,0,6,0,0,0,0,2,2,0,2,61,0,61,12,8,4,3,21,5,5,3
"Roselle Borough School District, New Jersey","3414280",17551,3256,14295,2553,1326,2530,1815,2621,1368,693,1389,7809,1907,5902,1535,442,839,758,1013,478,343,494,3426,184,3242,343,258,592,452,567,327,224,479,377,69,308,51,52,44,61,40,39,13,8,5939,1096,4843,624,574,1055,544,1001,524,113,408
"Roselle Park Borough School District, New Jersey","3414310",10923,1928,8995,1351,618,1217,973,1456,1350,498,1532,5343,1016,4327,723,290,558,511,700,683,279,583,1378,126,1252,150,50,150,168,165,113,75,381,485,30,455,27,44,26,82,57,67,51,101,3717,756,2961,451,234,483,212,534,487,93,467
"Roxbury Township School District, New Jersey","3414340",19250,2425,16825,2182,1324,1947,1510,2086,2196,780,4800,11553,1703,9850,1517,791,1067,898,1327,1308,494,2448,4274,301,3973,350,290,427,374,393,467,193,1479,334,15,319,16,7,70,6,36,51,0,133,3089,406,2683,299,236,383,232,330,370,93,740
"Rutherford Borough School District, New Jersey","3414460",15506,2277,13229,1622,720,1620,1232,1891,1860,851,3433,7381,1064,6317,1021,360,601,497,900,1072,400,1466,3509,391,3118,351,96,374,300,514,379,260,844,135,14,121,0,8,25,19,0,56,4,9,4481,808,3673,250,256,620,416,477,353,187,1114
"Saddle Brook Township School District, New Jersey","3414490",11848,1709,10139,1529,844,1143,1270,1291,1231,532,2299,6186,619,5567,846,338,550,715,964,589,240,1325,2201,349,1852,177,174,241,220,149,398,81,412,67,33,34,20,0,0,0,0,0,0,14,3394,708,2686,486,332,352,335,178,244,211,548
"Saddle River Borough School District, New Jersey","3414520",2796,489,2307,337,186,267,191,328,149,52,797,793,153,640,177,30,70,53,72,31,17,190,1231,205,1026,70,78,140,61,160,106,24,387,39,8,31,0,0,10,12,0,0,0,9,733,123,610,90,78,47,65,96,12,11,211
"Salem City School District, New Jersey","3414550",3768,695,3073,869,446,483,362,293,257,111,252,2682,556,2126,594,258,279,297,225,176,91,206,892,123,769,204,166,158,59,48,68,20,46,112,6,106,70,18,5,6,7,0,0,0,82,10,72,1,4,41,0,13,13,0,0
"Sayreville Borough School District, New Jersey","3414640",36185,5684,30501,4491,2216,3656,3391,4412,4100,1710,6525,15738,2344,13394,2171,976,1529,1534,2047,2016,846,2275,8252,1017,7235,1039,523,854,814,1102,900,389,1614,867,182,685,63,51,163,59,100,126,13,110,11328,2141,9187,1218,666,1110,984,1163,1058,462,2526
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",24656,3147,21509,2963,1175,2194,1882,2409,2097,1461,7328,12365,1460,10905,1942,662,1228,1048,1127,1128,959,2811,7550,856,6694,592,183,640,462,839,627,346,3005,325,98,227,32,51,28,21,25,9,19,42,4416,733,3683,397,279,298,351,418,333,137,1470
"Sea Girt Borough School District, New Jersey","3414730",1489,161,1328,221,106,100,79,85,128,51,558,921,110,811,158,87,46,45,50,97,34,294,512,35,477,63,19,41,26,35,31,17,245,22,16,6,0,0,6,0,0,0,0,0,34,0,34,0,0,7,8,0,0,0,19
"Sea Isle City School District, New Jersey","3414760",1705,118,1587,260,145,177,197,221,122,94,371,463,48,415,86,33,54,56,33,14,19,120,1162,55,1107,153,109,113,141,176,108,62,245,18,5,13,0,0,0,0,0,0,13,0,62,10,52,21,3,10,0,12,0,0,6
"Secaucus Town School District, New Jersey","3414850",15353,2559,12794,1744,966,1569,1439,1497,1439,499,3641,5799,888,4911,721,392,632,561,690,542,207,1166,2642,320,2322,269,189,103,211,219,347,80,904,418,66,352,29,32,71,10,43,110,0,57,6494,1285,5209,725,353,763,657,545,440,212,1514
"Somerville Borough School District, New Jersey","3415090",9926,1352,8574,952,834,1373,1032,1210,971,536,1666,5142,712,4430,515,481,683,533,610,571,285,752,1813,148,1665,214,107,264,109,200,242,125,404,149,16,133,9,19,12,21,52,0,12,8,2822,476,2346,214,227,414,369,348,158,114,502
"South Amboy City School District, New Jersey","3415120",7483,795,6688,896,599,955,776,984,824,260,1394,4611,420,4191,593,407,609,478,624,557,209,714,1468,145,1323,84,75,226,165,180,154,42,397,55,0,55,9,0,11,0,0,8,9,18,1349,230,1119,210,117,109,133,180,105,0,265
"Lake Como Borough School District, New Jersey","3415150",1282,144,1138,111,90,201,123,168,140,54,251,770,102,668,84,37,88,81,106,104,33,135,290,13,277,15,25,52,9,44,26,21,85,14,0,14,0,0,0,0,11,0,0,3,208,29,179,12,28,61,33,7,10,0,28
"South Bound Brook Borough School District, New Jersey","3415180",3746,543,3203,404,281,638,439,399,444,162,436,1957,279,1678,197,185,276,230,182,253,87,268,777,64,713,72,42,135,117,105,121,9,112,19,0,19,0,9,10,0,0,0,0,0,993,200,793,135,45,217,92,112,70,66,56
"South Brunswick Township School District, New Jersey","3415210",35800,5975,29825,4116,1821,2893,2665,2907,3432,1620,10371,12959,2186,10773,2173,820,962,1263,1216,1261,474,2604,7975,627,7348,867,417,877,551,709,933,402,2592,303,41,262,17,5,0,70,17,30,19,104,14563,3121,11442,1059,579,1054,781,965,1208,725,5071
"South Hackensack Township School District, New Jersey","3415240",2289,406,1883,187,253,416,282,240,132,83,290,848,152,696,64,84,103,114,108,65,16,142,309,54,255,15,24,55,22,39,22,41,37,5,0,5,0,0,0,0,0,0,0,5,1127,200,927,108,145,258,146,93,45,26,106
"South Orange-Maplewood School District, New Jersey","3415330",31652,5540,26112,3809,1802,2824,2084,2423,2143,1502,9525,11672,2820,8852,1636,742,835,815,1046,751,546,2481,12485,1627,10858,1204,456,951,686,880,953,585,5143,343,28,315,71,29,64,13,9,11,12,106,7152,1065,6087,898,575,974,570,488,428,359,1795
"South Plainfield Borough School District, New Jersey","3415360",19753,2548,17205,2822,1196,2531,1811,2025,1957,1043,3820,10436,1373,9063,1602,557,1087,1046,1071,1249,596,1855,3309,384,2925,365,249,429,175,439,305,166,797,348,12,336,78,103,67,29,37,10,12,0,5660,779,4881,777,287,948,561,478,393,269,1168
"South River Borough School District, New Jersey","3415390",13486,1995,11491,2064,966,1993,1526,1568,1387,590,1397,6714,1008,5706,1091,466,831,738,768,762,401,649,1680,103,1577,281,117,227,144,299,127,91,291,402,41,361,112,54,54,13,90,29,0,9,4690,843,3847,580,329,881,631,411,469,98,448
"Sparta Township School District, New Jersey","3415510",15457,2415,13042,2319,721,1119,1059,1279,1158,678,4709,8603,1429,7174,1497,408,609,619,789,694,428,2130,5031,730,4301,503,267,385,286,383,393,191,1893,136,30,106,15,0,0,13,0,0,15,63,1687,226,1461,304,46,125,141,107,71,44,623
"Spotswood Borough School District, New Jersey","3415540",8923,1025,7898,1125,739,1140,943,1200,974,471,1306,5299,546,4753,720,460,715,516,744,647,249,702,2003,194,1809,177,176,263,309,242,165,151,326,111,0,111,5,10,37,5,21,17,5,11,1510,285,1225,223,93,125,113,193,145,66,267
"Spring Lake Borough School District, New Jersey","3415570",2568,254,2314,312,200,244,192,254,266,125,721,1540,147,1393,179,92,140,144,151,232,80,375,933,82,851,133,99,104,39,72,34,45,325,0,0,0,0,0,0,0,0,0,0,0,95,25,70,0,9,0,9,31,0,0,21
"Spring Lake Heights Borough School District, New Jersey","3415600",4167,455,3712,443,198,439,438,582,480,240,892,2753,304,2449,321,158,233,345,349,360,166,517,1175,144,1031,103,22,154,57,152,120,74,349,9,0,9,9,0,0,0,0,0,0,0,230,7,223,10,18,52,36,81,0,0,26
"Springfield Township School District, New Jersey","3415630",14127,1469,12658,1590,776,1327,1019,1478,1742,598,4128,7172,712,6460,874,408,702,589,741,782,308,2056,2948,254,2694,244,126,174,154,162,540,124,1170,168,0,168,12,11,14,44,63,0,0,24,3839,503,3336,460,231,437,232,512,420,166,878
"Stone Harbor Borough School District, New Jersey","3415810",821,87,734,117,58,93,103,80,51,37,195,195,34,161,44,12,23,11,17,12,5,37,587,50,537,70,46,60,80,58,39,32,152,3,3,0,0,0,0,0,0,0,0,0,36,0,36,3,0,10,12,5,0,0,6
"Summit City School District, New Jersey","3415900",16811,2307,14504,2249,918,1349,1176,879,1233,563,6137,5989,878,5111,1030,402,425,326,272,485,234,1937,6035,753,5282,579,279,364,311,299,372,183,2895,233,39,194,30,51,7,13,0,40,0,53,4554,637,3917,610,186,553,526,308,336,146,1252
"Teaneck Township School District, New Jersey","3416080",32831,5111,27720,4229,1713,3722,2607,3584,2967,1395,7503,8989,2138,6851,1634,729,925,479,789,646,292,1357,13917,1555,12362,1484,566,1521,994,1400,1505,592,4300,377,72,305,69,9,34,15,20,54,16,88,9548,1346,8202,1042,409,1242,1119,1375,762,495,1758
"Tenafly Borough School District, New Jersey","3416110",10890,2258,8632,1368,517,546,572,659,551,484,3935,1961,444,1517,244,160,109,88,137,120,224,435,4346,693,3653,633,177,127,167,242,165,173,1969,247,0,247,142,0,0,15,0,15,0,75,4336,1121,3215,349,180,310,302,280,251,87,1456
"Toms River Regional School District, New Jersey","3416230",88756,9632,79124,13201,7136,10925,9349,9622,10423,4187,14281,59269,6895,52374,9225,4592,6671,6006,6461,7132,2979,9308,19536,1479,18057,2556,1794,2726,2074,2279,2482,749,3397,1157,119,1038,187,48,110,201,97,144,104,147,8794,1139,7655,1233,702,1418,1068,785,665,355,1429
"Trenton City School District, New Jersey","3416290",67128,13177,53951,14218,7500,11690,6809,6380,3524,1203,2627,31743,6879,24864,7588,3050,4406,3069,3028,1841,710,1172,11787,1641,10146,2455,1362,1822,1278,1105,841,236,1047,4186,647,3539,1081,651,678,431,409,145,69,75,19412,4010,15402,3094,2437,4784,2031,1838,697,188,333
"Union Beach Borough School District, New Jersey","3416350",4857,527,4330,814,513,663,566,477,454,294,549,3548,410,3138,702,426,520,410,346,310,157,267,856,55,801,73,61,108,121,88,110,107,133,53,0,53,20,10,0,0,12,0,0,11,400,62,338,19,16,35,35,31,34,30,138
"Union City School District, New Jersey","3416380",56014,10537,45477,9496,7106,10295,5782,4735,3656,1266,3141,9835,3219,6616,1345,985,1144,637,732,796,217,760,4210,620,3590,692,250,478,363,501,504,237,565,3148,401,2747,803,579,377,346,350,173,41,78,38821,6297,32524,6656,5292,8296,4436,3152,2183,771,1738
"Barnegat Township School District, New Jersey","3416470",17780,1876,15904,2741,1215,2721,2195,2191,1877,865,2099,10930,1122,9808,1892,615,1724,1378,1229,1238,483,1249,5408,541,4867,693,487,743,618,817,539,260,710,204,38,166,24,13,17,33,17,16,24,22,1238,175,1063,132,100,237,166,128,84,98,118
"Union Township School District, New Jersey","3416500",48212,7853,40359,6312,2832,5298,4723,5660,5212,2200,8122,25318,4601,20717,3850,1499,2691,2544,2495,2734,1005,3899,5873,845,5028,826,483,501,568,689,582,205,1174,1216,166,1050,75,21,186,92,301,148,32,195,15805,2241,13564,1561,829,1920,1519,2175,1748,958,2854
"Upper Freehold Regional School District, New Jersey","3416560",7155,963,6192,888,419,478,592,535,798,521,1961,4316,719,3597,644,262,198,343,356,433,296,1065,2322,221,2101,175,91,233,187,166,298,207,744,50,0,50,3,31,0,0,13,0,0,3,467,23,444,66,35,47,62,0,67,18,149
"Upper Pittsgrove Township School District, New Jersey","3416590",2947,395,2552,313,241,399,229,570,256,169,375,2072,249,1823,211,183,295,154,438,195,101,246,681,107,574,87,47,53,59,103,46,57,122,38,0,38,5,0,0,0,22,0,11,0,156,39,117,10,11,51,16,7,15,0,7
"Upper Township School District, New Jersey","3416650",10014,730,9284,1662,881,1243,1126,991,1114,482,1785,5481,448,5033,1103,457,657,606,501,606,290,813,4203,262,3941,499,376,524,497,462,470,160,953,51,0,51,17,32,0,2,0,0,0,0,279,20,259,43,16,62,21,28,38,32,19
"Ventnor City City School District, New Jersey","3416680",9153,899,8254,1774,1020,1566,1175,826,584,278,1031,3463,419,3044,673,417,512,493,213,315,86,335,2601,230,2371,381,251,350,238,386,148,136,481,341,0,341,155,46,69,18,14,10,0,29,2748,250,2498,565,306,635,426,213,111,56,186
"Vernon Township School District, New Jersey","3416710",18837,1767,17070,2871,1303,2337,1910,2617,1796,992,3244,12468,1146,11322,1905,779,1551,1223,1828,1098,715,2223,4617,297,4320,755,384,659,475,533,503,162,849,262,60,202,60,32,14,0,16,46,12,22,1490,264,1226,151,108,113,212,240,149,103,150
"Verona Borough School District, New Jersey","3416740",11009,1145,9864,1315,496,938,1170,1202,1036,639,3068,6339,748,5591,749,284,600,725,825,617,368,1423,2969,180,2789,246,142,237,263,292,260,160,1189,50,9,41,8,0,10,6,0,7,0,10,1651,208,1443,312,70,91,176,85,152,111,446
"Vineland City School District, New Jersey","3416800",48896,5709,43187,9540,4686,8090,5614,6186,3505,1286,4280,27747,3384,24363,4999,2759,3985,2863,3974,2093,816,2874,9133,920,8213,1520,846,1525,1104,978,858,335,1047,5033,272,4761,1645,488,1016,637,551,249,110,65,6983,1133,5850,1376,593,1564,1010,683,305,25,294
"Waldwick Borough School District, New Jersey","3416860",7949,979,6970,875,554,780,629,768,717,445,2202,4136,573,3563,531,320,350,288,446,316,295,1017,2393,168,2225,145,131,304,173,226,189,101,956,24,0,24,0,0,0,0,0,0,0,24,1396,238,1158,199,103,126,168,96,212,49,205
"Wall Township School District, New Jersey","3416890",21335,2532,18803,2809,1405,2579,1959,1973,1966,822,5290,14517,1900,12617,2062,913,1670,1246,1250,1262,636,3578,5240,429,4811,542,328,632,519,601,573,186,1430,224,36,188,49,28,45,18,0,36,0,12,1354,167,1187,156,136,232,176,122,95,0,270
"Wallington Borough School District, New Jersey","3416920",9822,1657,8165,1177,674,1282,1324,1204,1001,359,1144,3936,755,3181,478,220,427,490,530,421,146,469,789,47,742,81,44,96,92,83,141,34,171,121,0,121,51,0,21,35,0,8,0,6,4976,855,4121,567,410,738,707,591,431,179,498
"Washington Township School District (Burlington County), New Jersey","3417040",735,89,646,112,47,94,108,104,94,28,59,509,72,437,88,32,59,65,75,64,16,38,143,6,137,16,10,22,14,20,24,10,21,52,8,44,8,2,13,12,7,0,2,0,31,3,28,0,3,0,17,2,6,0,0
"Washington Township School District (Gloucester County), New Jersey","3417070",39412,3891,35521,5619,2782,4437,3880,4859,4502,2042,7400,15840,2038,13802,2667,1042,1667,1502,1863,1750,880,2431,20259,1354,18905,2481,1459,2339,2022,2679,2401,1064,4460,423,72,351,49,23,43,44,34,74,33,51,2890,427,2463,422,258,388,312,283,277,65,458
"Robbinsville Township School District, New Jersey","3417100",11207,1424,9783,1356,526,818,871,748,1015,453,3996,6177,700,5477,775,263,557,656,512,549,251,1914,3100,443,2657,347,233,111,103,166,363,157,1177,99,7,92,29,0,0,0,0,11,21,31,1831,274,1557,205,30,150,112,70,92,24,874
"Waterford Township School District, New Jersey","3417250",8574,843,7731,1419,656,1249,954,1160,822,441,1030,5439,614,4825,1058,410,873,561,679,479,176,589,2731,195,2536,303,183,315,369,391,343,265,367,19,0,19,19,0,0,0,0,0,0,0,385,34,351,39,63,61,24,90,0,0,74
"Wayne Township School District, New Jersey","3417280",46141,6005,40136,7430,2962,4554,3477,3947,4099,2003,11664,26735,3903,22832,5062,1741,2575,1837,2150,2316,1166,5985,9043,772,8271,1055,442,1037,844,850,684,380,2979,487,58,429,50,32,37,105,45,51,40,69,9876,1272,8604,1263,747,905,691,902,1048,417,2631
"Weehawken Township School District, New Jersey","3417310",11441,1373,10068,1264,740,1190,1244,1201,959,680,2790,3257,401,2856,272,152,338,248,416,392,223,815,3160,236,2924,324,91,320,275,348,317,209,1040,276,36,240,47,0,15,50,57,17,7,47,4748,700,4048,621,497,517,671,380,233,241,888
"West Deptford Township School District, New Jersey","3417430",17968,1836,16132,2452,1103,2345,2025,2397,2084,870,2856,10358,1047,9311,1543,600,1292,1075,1369,1161,545,1726,6529,609,5920,785,438,883,803,914,780,290,1027,128,36,92,0,22,8,21,0,18,0,23,953,144,809,124,43,162,126,114,125,35,80
"West Milford Township School District, New Jersey","3417520",21834,2210,19624,3164,1409,2370,2126,2120,2373,1182,4880,13955,1680,12275,2217,920,1307,1403,1459,1438,632,2899,6206,341,5865,723,425,919,549,552,738,478,1481,95,0,95,26,0,0,7,0,17,0,45,1578,189,1389,198,64,144,167,109,180,72,455
"West New York Town School District, New Jersey","3417580",42818,6655,36163,7275,4476,7462,5149,4296,2618,996,3891,6946,1649,5297,1301,486,1056,515,605,553,185,596,4660,461,4199,404,216,483,534,530,633,258,1141,1546,102,1444,292,190,237,283,178,123,16,125,29666,4443,25223,5278,3584,5686,3817,2983,1309,537,2029
"West Orange Town School District, New Jersey","3417610",38227,5372,32855,4188,2690,4729,3585,3820,3743,1633,8467,15915,2629,13286,1993,1109,1739,1345,1711,1569,508,3312,8953,1050,7903,777,409,968,899,624,757,413,3056,531,138,393,44,50,87,45,102,11,31,23,12828,1555,11273,1374,1122,1935,1296,1383,1406,681,2076
"West Wildwood Borough School District, New Jersey","3417670",422,13,409,59,62,93,59,45,22,18,51,86,5,81,18,20,23,7,5,5,2,1,329,8,321,38,40,70,52,40,17,16,48,3,0,3,1,0,0,0,0,0,0,2,4,0,4,2,2,0,0,0,0,0,0
"West Windsor-Plainsboro Regional School District, New Jersey","3417700",40487,7013,33474,4569,1304,2279,2464,3209,2824,2055,14770,7987,1508,6479,1548,299,678,524,895,671,412,1452,11466,1308,10158,1390,317,838,670,1039,947,640,4317,470,52,418,29,0,19,70,30,48,52,170,20564,4145,16419,1602,688,744,1200,1245,1158,951,8831
