"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Pittsgrove Township School District, New Jersey","3413110",9201,434,1504,653,918,1115,1336,1011,300,416,871,643,6445,417,1291,552,713,879,857,540,169,256,485,286,2259,17,213,58,189,183,392,446,119,99,357,186,75,0,0,0,6,0,27,13,0,11,15,3,422,0,0,43,10,53,60,12,12,50,14,168
"Plainfield City School District, New Jersey","3413140",50678,3706,8398,5784,8253,7233,6736,3108,1192,1111,2829,2328,20964,3179,6186,2447,2130,1878,2038,1014,302,354,809,627,8743,330,1150,541,729,669,1440,709,433,383,1316,1043,981,26,61,56,113,109,194,103,52,63,65,139,19990,171,1001,2740,5281,4577,3064,1282,405,311,639,519
"Pleasantville City School District, New Jersey","3413200",20518,1564,3786,1930,2920,2809,2682,1096,614,641,1362,1114,10699,1449,2915,1391,1086,1038,1300,418,168,215,474,245,3473,102,353,114,339,515,434,251,227,83,535,520,1185,13,134,116,177,168,201,90,10,115,107,54,5161,0,384,309,1318,1088,747,337,209,228,246,295
"Plumsted Township School District, New Jersey","3413230",8465,510,1661,639,800,875,1787,548,218,314,665,448,6775,475,1563,570,659,698,1353,393,152,263,374,275,1358,35,66,44,139,177,393,103,57,38,163,143,25,0,0,25,0,0,0,0,0,0,0,0,307,0,32,0,2,0,41,52,9,13,128,30
"Pohatcong Township School District, New Jersey","3413260",3279,219,518,437,345,339,511,191,88,70,285,276,2164,171,400,257,255,223,300,128,65,49,148,168,1006,48,109,169,80,116,164,56,23,21,121,99,9,0,0,0,0,0,9,0,0,0,0,0,100,0,9,11,10,0,38,7,0,0,16,9
"Point Pleasant Borough School District, New Jersey","3413290",18426,965,2835,1855,1932,1962,3581,1499,575,594,1538,1090,14716,875,2576,1799,1522,1510,2636,1054,410,351,1209,774,2944,90,251,43,201,319,833,371,158,191,235,252,96,0,0,0,0,44,15,30,7,0,0,0,670,0,8,13,209,89,97,44,0,52,94,64
"Point Pleasant Beach Borough School District, New Jersey","3413320",4944,138,806,362,568,290,865,532,132,273,568,410,3660,118,739,343,334,225,604,363,75,146,455,258,864,20,30,10,129,57,175,145,48,33,92,125,64,0,4,9,0,0,2,0,0,39,10,0,356,0,33,0,105,8,84,24,9,55,11,27
"Pompton Lakes Borough School District, New Jersey","3413350",11179,561,1899,737,1407,1628,2090,686,210,344,917,700,7010,522,1567,482,928,837,1253,371,64,187,366,433,1751,39,157,212,227,215,243,134,85,81,205,153,184,0,53,0,27,7,0,63,0,0,17,17,2234,0,122,43,225,569,594,118,61,76,329,97
"Port Republic City School District, New Jersey","3413380",996,70,121,51,115,112,153,90,25,48,123,88,707,70,100,51,77,79,84,51,19,36,93,47,192,0,21,0,35,19,47,21,6,10,16,17,11,0,0,0,0,0,3,3,0,0,5,0,86,0,0,0,3,14,19,15,0,2,9,24
"Princeton Public Schools, New Jersey","3413410",28936,1371,4013,6446,3463,2421,3922,1949,614,751,2088,1898,7935,941,2136,1778,504,381,600,501,135,139,334,486,12902,366,1361,3207,1527,872,1779,896,359,453,1148,934,712,0,96,125,130,95,88,15,28,14,33,88,7387,64,420,1336,1302,1073,1455,537,92,145,573,390
"Quinton Township School District, New Jersey","3413500",2613,113,489,223,257,299,325,245,74,94,251,243,1755,75,350,119,200,172,237,157,53,70,164,158,805,38,127,104,57,111,88,85,21,24,72,78,12,0,12,0,0,0,0,0,0,0,0,0,41,0,0,0,0,16,0,3,0,0,15,7
"Rahway City School District, New Jersey","3413530",28644,1743,4576,2380,4338,3954,4710,1930,656,908,1600,1849,16719,1709,3683,1829,1953,1596,2438,887,378,532,837,877,4725,20,428,241,965,621,712,482,162,202,299,593,568,0,40,29,70,163,91,121,0,20,22,12,6632,14,425,281,1350,1574,1469,440,116,154,442,367
"Ramsey Borough School District, New Jersey","3413590",14889,796,2815,1020,1038,2180,2698,1227,304,380,1654,777,7497,461,2143,705,611,830,1240,342,145,171,451,398,5347,305,601,224,284,835,971,709,85,169,960,204,155,0,22,0,0,24,78,0,0,16,15,0,1890,30,49,91,143,491,409,176,74,24,228,175
"Randolph Township School District, New Jersey","3413650",25917,1619,4967,1940,2727,3278,4803,2112,613,998,1667,1193,13925,1439,3984,1445,1171,1264,1929,848,203,364,721,557,6522,104,729,230,334,921,1821,789,265,313,612,404,427,18,57,52,117,46,56,49,10,0,0,22,5043,58,197,213,1105,1047,997,426,135,321,334,210
"Hazlet Township School District, New Jersey","3413680",20185,997,2946,1863,2458,2237,3580,1393,531,939,1904,1337,11979,902,2365,1438,1686,1080,1804,628,348,321,783,624,5992,47,519,264,607,821,1200,685,125,496,737,491,204,0,8,10,8,49,50,0,0,16,40,23,2010,48,54,151,157,287,526,80,58,106,344,199
"Ridgefield Borough School District, New Jersey","3413770",11256,392,1686,1404,1284,1281,2148,849,315,307,927,663,4656,282,1334,812,361,377,571,241,104,90,173,311,1285,66,32,197,174,120,236,82,46,73,94,165,206,15,32,48,8,36,13,29,0,0,7,18,5109,29,288,347,741,748,1328,497,165,144,653,169
"Ridgefield Park Township School District, New Jersey","3413800",12969,633,2501,1015,1923,1646,2011,795,401,508,732,804,5448,418,1364,593,864,396,648,238,150,209,255,313,2989,159,873,189,442,324,364,103,93,105,167,170,152,27,2,9,30,34,7,0,0,0,43,0,4380,29,262,224,587,892,992,454,158,194,267,321
"Ridgewood Village School District, New Jersey","3413830",25370,1200,6758,1018,1546,3660,4777,1896,516,678,1816,1505,9199,783,3715,520,666,796,1150,375,134,167,427,466,10275,306,2306,349,488,1588,2235,881,282,285,836,719,533,29,214,15,10,94,34,51,20,17,17,32,5363,82,523,134,382,1182,1358,589,80,209,536,288
"Riverdale Borough School District, New Jersey","3413980",4154,243,451,209,856,636,580,342,94,108,307,328,2926,226,393,191,668,397,399,190,62,80,128,192,662,17,17,7,75,181,86,54,23,9,98,95,31,0,0,0,0,0,20,0,0,0,0,11,535,0,41,11,113,58,75,98,9,19,81,30
"Riverside Township School District, New Jersey","3414010",8044,431,1317,900,1310,994,1476,515,121,130,476,374,4537,387,974,634,645,468,680,245,77,53,189,185,2070,44,286,168,179,256,472,187,31,50,255,142,145,0,10,17,35,46,23,0,9,0,5,0,1292,0,47,81,451,224,301,83,4,27,27,47
"Riverton Borough School District, New Jersey","3414040",2766,166,403,207,314,290,479,235,82,81,263,246,1420,112,268,140,191,109,234,94,29,21,84,138,1213,54,115,63,119,157,208,141,53,53,148,102,28,0,3,0,0,7,11,0,0,0,7,0,105,0,17,4,4,17,26,0,0,7,24,6
"Rochelle Park Township School District, New Jersey","3414070",5624,242,787,494,759,629,1029,331,104,250,451,548,3135,242,623,349,323,172,516,219,44,128,247,272,1002,0,111,17,139,146,114,85,12,110,99,169,141,0,53,0,65,18,0,0,0,0,0,5,1346,0,0,128,232,293,399,27,48,12,105,102
"Rockleigh Borough School District, New Jersey","3414160",576,7,80,25,18,24,45,22,1,27,98,229,258,7,67,20,17,18,26,9,0,16,32,46,203,0,4,0,0,2,18,11,0,8,38,122,10,0,9,0,0,1,0,0,0,0,0,0,105,0,0,5,1,3,1,2,1,3,28,61
"Roosevelt Borough School District, New Jersey","3414220",800,49,148,56,63,109,121,66,38,29,79,42,500,47,143,48,42,64,55,34,16,10,27,14,232,2,4,8,14,41,37,24,21,12,49,20,6,0,0,0,0,2,2,2,0,0,0,0,62,0,1,0,7,2,27,6,1,7,3,8
"Roselle Borough School District, New Jersey","3414280",21466,997,3826,1937,2604,3359,2672,1664,549,838,1970,1050,11265,954,3274,1585,1337,1354,925,550,167,273,507,339,3748,22,340,93,379,363,628,383,185,187,773,395,391,0,14,16,13,86,128,90,0,0,44,0,6062,21,198,243,875,1556,991,641,197,378,646,316
"Roselle Park Borough School District, New Jersey","3414310",13555,695,2570,1074,1890,1899,2429,947,259,417,811,564,7366,650,1886,772,764,655,1026,513,85,212,416,387,1875,45,483,99,270,228,332,131,77,72,59,79,538,0,61,0,80,167,134,29,0,0,47,20,3776,0,140,203,776,849,937,274,97,133,289,78
"Roxbury Township School District, New Jersey","3414340",23517,1227,4215,1960,2047,2993,4144,1854,706,677,2184,1510,15428,1154,3762,1597,1225,1800,2306,974,444,336,1123,707,4543,29,352,266,348,469,1043,525,192,156,695,468,405,19,52,0,97,29,89,67,14,14,0,24,3141,25,49,97,377,695,706,288,56,171,366,311
"Rutherford Borough School District, New Jersey","3414460",18434,941,2770,1830,2395,2639,2972,1558,485,574,1272,998,9799,847,2020,1267,1476,904,1107,717,170,282,584,425,3826,59,458,290,389,483,807,440,140,156,358,246,135,0,0,0,33,11,64,0,0,0,27,0,4674,35,292,273,497,1241,994,401,175,136,303,327
"Saddle Brook Township School District, New Jersey","3414490",13954,693,1825,1290,2194,1864,1698,1015,327,592,1171,1285,7937,642,1407,608,1076,1123,751,588,212,372,590,568,2508,51,316,324,465,233,376,152,72,42,189,288,67,0,0,31,0,0,16,0,0,20,0,0,3442,0,102,327,653,508,555,275,43,158,392,429
"Saddle River Borough School District, New Jersey","3414520",3229,87,548,150,294,150,593,306,131,121,395,454,1060,87,263,107,67,23,128,73,31,41,137,103,1397,0,258,12,136,109,263,129,70,45,147,228,39,0,0,0,0,0,0,0,0,0,21,18,733,0,27,31,91,18,202,104,30,35,90,105
"Salem City School District, New Jersey","3414550",4997,531,922,476,736,583,502,296,142,193,344,272,3831,498,843,373,638,394,382,209,89,82,211,112,964,33,71,103,59,145,76,61,45,83,128,160,112,0,0,0,26,12,21,26,0,22,5,0,90,0,8,0,13,32,23,0,8,6,0,0
"Sayreville Borough School District, New Jersey","3414640",44051,2693,7070,3488,6185,6487,7034,2776,1229,1351,3292,2446,21973,2314,5212,2175,2676,2081,2848,1263,548,419,1324,1113,9511,343,1322,664,1085,1571,1648,727,245,389,861,656,883,0,33,136,104,219,96,48,29,25,119,74,11684,36,503,513,2320,2616,2442,738,407,518,988,603
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",31433,2174,5834,2216,2490,4910,5116,2387,887,868,2155,2396,17835,1953,4359,1574,1473,1898,2416,1272,328,458,983,1121,8636,160,1171,288,438,1763,1785,692,411,303,681,944,393,0,167,42,9,67,39,0,19,0,45,5,4569,61,137,312,570,1182,876,423,129,107,446,326
"Sea Girt Borough School District, New Jersey","3414730",1683,45,234,86,73,64,291,148,69,76,278,319,1068,33,190,62,56,26,170,109,33,36,142,211,559,12,44,17,17,38,99,35,31,35,129,102,22,0,0,0,0,0,16,0,0,0,0,6,34,0,0,7,0,0,6,4,5,5,7,0
"Sea Isle City School District, New Jersey","3414760",1788,14,85,70,111,103,157,166,96,182,461,343,531,14,70,61,47,41,25,46,43,50,94,40,1177,0,15,9,41,39,132,120,53,118,349,301,18,0,0,0,18,0,0,0,0,0,0,0,62,0,0,0,5,23,0,0,0,14,18,2
"Secaucus Town School District, New Jersey","3414850",18170,1028,2459,1137,2968,2969,2494,1245,400,512,1662,1296,8008,809,1690,670,813,697,737,683,148,220,724,817,3164,155,500,188,648,288,534,203,129,107,285,127,433,0,15,0,89,157,80,0,4,11,31,46,6565,64,254,279,1418,1827,1143,359,119,174,622,306
"Somerville Borough School District, New Jersey","3415090",12212,949,1744,699,2309,1958,1624,722,275,360,846,726,7240,865,1539,463,1267,807,900,344,164,150,386,355,1913,69,59,63,235,287,283,220,64,92,245,296,172,0,32,0,31,12,46,16,7,13,14,1,2887,15,114,173,776,852,395,142,40,105,201,74
"South Amboy City School District, New Jersey","3415120",8787,630,975,644,1195,977,1522,643,301,308,896,696,5826,630,798,446,793,532,681,460,230,178,702,376,1546,0,156,135,174,247,410,56,17,65,118,168,66,0,11,9,10,0,16,0,0,20,0,0,1349,0,10,54,218,198,415,127,54,45,76,152
"Lake Como Borough School District, New Jersey","3415150",1489,73,170,102,292,140,292,111,32,55,102,120,969,65,164,78,140,91,196,82,27,31,58,37,298,8,0,3,47,31,75,22,0,24,29,59,14,0,0,0,0,0,0,3,0,0,0,11,208,0,6,21,105,18,21,4,5,0,15,13
"South Bound Brook Borough School District, New Jersey","3415180",4612,283,704,245,922,680,561,445,171,145,270,186,2657,237,574,199,428,372,316,213,82,108,90,38,923,34,122,32,137,94,132,99,44,18,85,126,19,0,0,0,0,10,9,0,0,0,0,0,1013,12,8,14,357,204,104,133,45,19,95,22
"South Brunswick Township School District, New Jersey","3415210",44875,2018,9508,3295,4211,7449,8011,2784,1190,1311,2969,2129,20207,1739,7390,2332,1691,1752,2561,914,323,253,631,621,9036,201,1015,595,800,1149,1892,862,413,550,820,739,322,0,60,0,0,82,85,49,0,17,5,24,15310,78,1043,368,1720,4466,3473,959,454,491,1513,745
"South Hackensack Township School District, New Jersey","3415240",2705,127,424,186,459,384,311,233,61,79,207,234,1213,91,357,81,243,89,67,72,40,17,39,117,353,36,23,38,54,14,41,24,9,19,62,33,5,0,0,0,0,0,0,0,0,0,0,5,1134,0,44,67,162,281,203,137,12,43,106,79
"South Orange-Maplewood School District, New Jersey","3415330",40608,2905,7665,4667,3462,6040,6307,2369,1159,1503,2568,1963,17135,1868,4653,2711,1636,1545,1760,658,274,430,852,748,15466,915,2382,1370,1191,2819,2791,1161,554,677,796,810,448,31,106,36,31,78,93,0,13,28,25,7,7559,91,524,550,604,1598,1663,550,318,368,895,398
"South Plainfield Borough School District, New Jersey","3415360",23871,1113,4005,1603,3323,3054,3911,1614,774,884,1823,1767,13961,1038,3345,1246,1535,1453,2041,894,317,458,750,884,3734,75,435,214,354,519,605,297,177,201,365,492,362,0,14,31,24,12,34,36,28,17,70,96,5814,0,211,112,1410,1070,1231,387,252,208,638,295
"South River Borough School District, New Jersey","3415390",16274,814,2959,1662,2067,2585,2566,1063,322,344,978,914,9118,771,2362,1056,1115,1097,986,456,137,150,413,575,1827,21,169,130,237,275,286,182,97,95,210,125,431,0,66,7,60,101,97,21,30,21,28,0,4898,22,362,469,655,1112,1197,404,58,78,327,214
"Sparta Township School District, New Jersey","3415510",19440,829,4669,1373,1247,2732,3988,1425,461,468,1474,774,11927,764,3708,951,896,1637,1858,759,178,229,640,307,5641,65,869,342,273,784,1392,584,240,128,608,356,167,0,39,13,0,15,68,6,17,0,9,0,1705,0,53,67,78,296,670,76,26,111,217,111
"Spotswood Borough School District, New Jersey","3415540",10763,470,1733,687,1169,1709,1888,653,383,256,933,882,6858,411,1457,480,654,1009,1168,276,262,143,505,493,2237,59,211,93,310,302,388,194,87,82,242,269,111,0,0,0,32,15,22,16,6,10,0,10,1557,0,65,114,173,383,310,167,28,21,186,110
"Spring Lake Borough School District, New Jersey","3415570",2989,74,508,134,123,179,391,315,106,101,554,504,1818,66,339,85,97,58,194,210,89,51,344,285,1065,8,158,49,26,96,197,96,17,32,180,206,11,0,11,0,0,0,0,0,0,0,0,0,95,0,0,0,0,25,0,9,0,18,30,13
"Spring Lake Heights Borough School District, New Jersey","3415600",4683,7,695,439,495,431,635,476,123,202,659,521,3048,7,430,327,394,242,436,298,101,117,423,273,1387,0,246,112,70,106,161,178,0,66,236,212,9,0,0,0,9,0,0,0,0,0,0,0,239,0,19,0,22,83,38,0,22,19,0,36
"Springfield Township School District, New Jersey","3415630",17101,1061,2397,1067,2150,1986,2745,1355,493,477,2027,1343,9649,941,1918,820,1146,781,1387,822,169,179,989,497,3389,120,394,146,404,447,480,337,108,121,325,507,184,0,16,0,34,0,42,24,27,18,23,0,3879,0,69,101,566,758,836,172,189,159,690,339
"Stone Harbor Borough School District, New Jersey","3415810",875,6,77,45,41,35,107,75,50,63,195,181,226,3,50,38,10,9,14,24,31,12,25,10,604,3,19,7,31,26,89,47,15,51,168,148,3,0,0,0,0,0,3,0,0,0,0,0,42,0,8,0,0,0,1,4,4,0,2,23
"Summit City School District, New Jersey","3415900",21869,1148,5073,1018,2236,3350,3962,1357,459,726,1287,1253,9540,890,3410,603,680,1146,1085,503,120,258,400,445,7215,201,1226,215,579,1177,1615,581,238,318,626,439,285,13,61,30,64,18,30,20,21,13,0,15,4829,44,376,170,913,1009,1232,253,80,137,261,354
"Teaneck Township School District, New Jersey","3416080",40569,2283,7302,3960,4598,5143,5844,2415,1146,1246,3965,2667,13251,1652,3798,1864,1277,1391,1175,516,163,265,755,395,16957,493,3025,1550,1984,1733,2547,1086,600,501,1872,1566,508,47,107,42,36,74,41,45,0,32,33,51,9853,91,372,504,1301,1945,2081,768,383,448,1305,655
"Tenafly Borough School District, New Jersey","3416110",14788,813,3832,866,584,2059,2928,777,529,369,1057,974,3893,634,1568,298,158,358,278,100,27,55,139,278,5934,137,1737,391,272,618,1151,319,218,183,483,425,303,0,56,13,17,0,29,0,103,55,15,15,4658,42,471,164,137,1083,1470,358,181,76,420,256
"Toms River Regional School District, New Jersey","3416230",108038,5772,17775,8555,12093,13339,16381,8082,2833,4358,10512,8338,76820,5547,15573,6870,8994,8983,10869,4849,1758,2802,6257,4318,21009,206,1794,1066,1676,2327,3563,2424,753,1055,3142,3003,1183,19,19,85,67,195,283,58,26,82,197,152,9026,0,389,534,1356,1834,1666,751,296,419,916,865
"Trenton City School District, New Jersey","3416290",84632,6213,14946,8717,14550,12750,11329,4467,1850,2307,4418,3085,46276,5673,11411,5171,7250,5339,4980,2198,810,892,1399,1153,13349,435,1456,821,1461,1442,2555,950,447,700,1775,1307,4462,22,379,592,648,732,673,376,114,285,442,199,20545,83,1700,2133,5191,5237,3121,943,479,430,802,426
"Union Beach Borough School District, New Jersey","3416350",5885,463,743,770,636,785,886,556,225,224,355,242,4389,355,610,678,543,607,550,379,137,129,220,181,1001,108,71,18,73,72,233,144,88,11,122,61,75,0,42,0,10,0,0,0,0,23,0,0,420,0,20,74,10,106,103,33,0,61,13,0
"Union City School District, New Jersey","3416380",68656,4307,11035,7130,12186,9793,10335,3788,1214,1971,3884,3013,19393,3773,7267,2813,2762,1092,631,336,72,147,170,330,5560,367,1218,568,1518,781,596,156,86,48,134,88,3369,30,267,293,623,361,560,190,120,132,467,326,40334,137,2283,3456,7283,7559,8548,3106,936,1644,3113,2269
"Barnegat Township School District, New Jersey","3416470",21617,1332,3283,1456,1949,2499,2903,1325,497,982,2854,2537,13939,1096,2586,1248,1193,1627,1763,708,218,518,1604,1378,6054,198,538,157,431,756,839,548,242,412,937,996,242,38,0,0,20,47,37,32,0,16,25,27,1382,0,159,51,305,69,264,37,37,36,288,136
"Union Township School District, New Jersey","3416500",57606,2979,8467,5828,6564,7656,9016,4735,1693,1968,4748,3952,33463,2548,7220,4472,3898,3604,3463,2120,871,958,2138,2171,6661,305,699,741,700,632,1058,505,191,335,795,700,1295,29,129,72,86,372,206,118,68,37,90,88,16187,97,419,543,1880,3048,4289,1992,563,638,1725,993
"Upper Freehold Regional School District, New Jersey","3416560",8778,472,1757,505,638,1111,1588,919,235,302,820,431,5732,362,1553,443,451,686,945,549,148,96,344,155,2505,110,169,59,124,354,550,306,85,185,364,199,61,0,11,0,0,0,33,0,0,0,17,0,480,0,24,3,63,71,60,64,2,21,95,77
"Upper Pittsgrove Township School District, New Jersey","3416590",3474,109,573,278,390,365,598,200,125,160,432,244,2512,109,462,202,317,279,409,124,62,92,278,178,725,0,68,45,39,42,185,68,48,49,127,54,38,0,0,0,27,11,0,0,0,0,0,0,199,0,43,31,7,33,4,8,15,19,27,12
"Upper Township School District, New Jersey","3416650",12157,641,1986,1099,1064,1592,1782,919,398,566,1194,916,7399,592,1729,827,636,821,971,531,215,230,541,306,4410,49,232,244,372,676,756,377,183,304,633,584,69,0,18,8,9,0,2,0,0,32,0,0,279,0,7,20,47,95,53,11,0,0,20,26
"Ventnor City City School District, New Jersey","3416680",10593,651,1160,1129,1101,1269,1495,750,199,608,1145,1086,4690,612,852,694,612,383,454,337,70,141,255,280,2750,39,158,159,118,251,441,167,83,180,523,631,341,0,40,53,33,74,86,11,10,6,10,18,2812,0,110,223,338,561,514,235,36,281,357,157
"Vernon Township School District, New Jersey","3416710",22955,1062,4010,2500,2374,2839,4225,2110,543,818,1786,688,15829,859,3142,1795,1754,1854,2892,1506,313,473,959,282,5189,119,723,547,441,748,874,505,170,258,543,261,317,55,32,14,0,30,72,12,22,37,43,0,1620,29,113,144,179,207,387,87,38,50,241,145
"Verona Borough School District, New Jersey","3416740",13489,719,2289,626,1283,1736,2218,937,417,617,1397,1250,8488,641,1925,566,907,957,1228,471,176,278,667,672,3223,78,251,39,216,495,611,347,169,185,460,372,63,0,21,16,0,7,10,0,0,9,0,0,1715,0,92,5,160,277,369,119,72,145,270,206
"Vineland City School District, New Jersey","3416800",60987,4105,10686,5746,7439,7912,8714,3825,1640,1747,5117,4056,38685,3885,8975,4099,4631,4427,4695,2206,663,773,2349,1982,9846,197,909,818,862,1152,1582,785,556,419,1298,1268,5051,0,202,177,330,731,1117,234,304,468,892,596,7405,23,600,652,1616,1602,1320,600,117,87,578,210
"Waldwick Borough School District, New Jersey","3416860",9902,608,1746,758,1369,1143,1683,743,153,216,692,791,5730,555,1341,624,857,471,715,424,57,94,281,311,2579,38,217,89,272,405,547,209,96,90,286,330,42,0,18,0,0,0,6,18,0,0,0,0,1551,15,170,45,240,267,415,92,0,32,125,150
"Wall Township School District, New Jersey","3416890",26057,1051,4819,1956,2203,2748,4212,2228,782,965,2457,2636,19007,1051,4462,1634,1593,2020,2771,1465,529,628,1388,1466,5419,0,281,237,348,626,1108,544,156,226,869,1024,224,0,0,29,44,42,50,0,0,18,25,16,1407,0,76,56,218,60,283,219,97,93,175,130
"Wallington Borough School District, New Jersey","3416920",11584,580,1530,745,2113,1576,1551,1097,351,494,864,683,5429,531,1229,485,883,448,393,393,223,163,306,375,942,49,104,33,128,164,145,82,8,25,121,83,121,0,0,22,20,9,15,43,0,0,0,12,5092,0,197,205,1082,955,998,579,120,306,437,213
"Washington Township School District (Burlington County), New Jersey","3417040",854,40,121,85,100,107,144,78,20,23,85,51,611,38,106,68,63,69,119,51,11,15,40,31,151,0,8,6,15,16,21,22,6,8,36,13,61,2,7,8,12,18,4,5,0,0,0,5,31,0,0,3,10,4,0,0,3,0,9,2
"Washington Township School District (Gloucester County), New Jersey","3417070",48097,2554,8097,3983,5935,5672,7929,3858,1298,1733,3874,3164,22691,2243,5941,2476,3080,2578,2685,1068,493,450,950,727,21908,294,1870,1330,2360,2650,4592,2351,726,1074,2526,2135,496,10,63,67,81,51,52,54,18,16,50,34,3002,7,223,110,414,393,600,385,61,193,348,268
"Robbinsville Township School District, New Jersey","3417100",14093,738,3026,817,1396,2358,2996,817,334,377,502,732,8610,738,2247,621,780,921,1774,380,149,231,256,513,3457,0,653,122,395,569,786,399,146,105,130,152,107,0,8,17,21,22,20,0,7,12,0,0,1919,0,118,57,200,846,416,38,32,29,116,67
"Waterford Township School District, New Jersey","3417250",10726,702,1826,845,1496,1308,1553,957,318,422,788,511,7373,592,1712,801,1110,860,793,507,137,220,379,262,2871,110,36,42,264,354,716,435,152,171,398,193,82,0,63,0,0,0,0,0,0,0,0,19,400,0,15,2,122,94,44,15,29,31,11,37
"Wayne Township School District, New Jersey","3417280",55110,2449,8527,6206,5286,6611,8752,4157,1704,2028,4455,4935,34691,2233,7509,5039,3360,3632,4122,2075,950,1046,2015,2710,9718,181,667,630,870,1016,1928,1055,270,436,1200,1465,495,0,17,11,27,170,84,55,23,20,33,55,10206,35,334,526,1029,1793,2618,972,461,526,1207,705
"Weehawken Township School District, New Jersey","3417310",13215,703,1317,966,2955,2344,1804,656,343,492,899,736,4277,395,732,376,1214,417,428,212,66,109,101,227,3681,276,323,256,967,720,494,156,70,156,175,88,320,13,31,23,23,90,38,0,0,0,62,40,4937,19,231,311,751,1117,844,288,207,227,561,381
"West Deptford Township School District, New Jersey","3417430",21493,847,3627,1408,3032,2995,2832,1439,649,1084,2088,1492,13343,739,2924,933,1883,1922,1723,727,394,576,856,666,6959,91,572,385,869,867,998,706,238,449,1116,668,128,0,0,8,23,28,26,0,0,0,14,29,1063,17,131,82,257,178,85,6,17,59,102,129
"West Milford Township School District, New Jersey","3417520",26610,1457,4295,2043,2578,3252,4698,2263,796,1295,2484,1449,18383,1354,3934,1817,1760,2170,2855,1355,417,733,1357,631,6518,103,325,205,600,763,1455,683,316,477,927,664,122,0,27,0,0,9,20,15,27,9,15,0,1587,0,9,21,218,310,368,210,36,76,185,154
"West New York Town School District, New Jersey","3417580",51860,3886,6605,4625,11068,8442,6540,2517,822,1259,2895,3201,13926,3154,4776,1978,2124,769,468,183,19,67,187,201,5509,371,623,304,1469,1253,706,203,64,66,155,295,1666,87,58,95,169,250,241,212,4,118,242,190,30759,274,1148,2248,7306,6170,5125,1919,735,1008,2311,2515
"West Orange Town School District, New Jersey","3417610",47014,2477,8097,3668,5454,6643,7077,3187,1184,1604,3869,3754,23019,2256,6112,2370,2338,2020,2382,1309,598,558,1699,1377,10149,211,1263,556,1178,1796,1555,593,348,446,1055,1148,617,10,134,54,72,50,129,14,6,59,27,62,13229,0,588,688,1866,2777,3011,1271,232,541,1088,1167
"West Wildwood Borough School District, New Jersey","3417670",448,19,17,31,17,20,57,71,21,27,114,54,104,16,10,23,3,12,14,2,2,5,12,5,337,3,7,7,14,8,43,67,19,22,98,49,3,0,0,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"West Windsor-Plainsboro Regional School District, New Jersey","3417700",51292,3101,10353,3013,6460,8575,8479,3316,1303,1391,2654,2647,14623,2166,5718,1148,1536,877,1058,568,288,415,331,518,14089,586,2815,847,1622,1565,2356,1246,656,448,945,1003,508,0,52,67,117,43,101,42,16,0,29,41,22072,349,1768,951,3185,6090,4964,1460,343,528,1349,1085
