"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Secaucus Town School District, New Jersey","3414850",14768,2358,12410,1716,1105,1400,1473,1447,1354,492,3423,5670,819,4851,664,484,610,534,694,496,220,1149,2477,268,2209,214,206,102,246,193,308,76,864,336,52,284,33,52,11,23,0,102,0,63,6285,1219,5066,805,363,677,670,560,448,196,1347
"Somerville Borough School District, New Jersey","3415090",9810,1313,8497,998,733,1426,982,1236,967,543,1612,5333,735,4598,556,383,686,583,702,560,324,804,1719,145,1574,234,96,271,120,138,236,126,353,165,15,150,7,44,14,11,56,0,12,6,2593,418,2175,201,210,455,268,340,171,81,449
"South Amboy City School District, New Jersey","3415120",7192,830,6362,746,632,863,667,840,818,355,1441,4321,354,3967,520,453,546,419,514,522,242,751,1473,222,1251,55,69,195,125,167,145,56,439,29,0,29,10,0,11,0,0,0,0,8,1369,254,1115,161,110,111,123,159,151,57,243
"Lake Como Borough School District, New Jersey","3415150",1359,123,1236,156,102,285,167,156,108,49,213,751,94,657,107,31,85,126,72,81,19,136,269,12,257,21,41,42,4,52,23,17,57,20,0,20,12,0,0,0,5,0,0,3,319,17,302,16,30,158,37,27,4,13,17
"South Bound Brook Borough School District, New Jersey","3415180",3765,604,3161,409,273,604,432,466,333,164,480,1961,340,1621,224,162,225,218,250,181,95,266,808,58,750,61,74,139,124,109,93,8,142,20,0,20,0,10,10,0,0,0,0,0,976,206,770,124,27,230,90,107,59,61,72
"South Brunswick Township School District, New Jersey","3415210",35316,5716,29600,4171,1733,3117,2511,2900,3282,1699,10187,12706,2117,10589,2244,714,1212,1147,1080,1210,502,2480,8201,592,7609,910,491,875,557,733,947,397,2699,268,28,240,0,24,10,42,26,33,24,81,14141,2979,11162,1017,504,1020,765,1061,1092,776,4927
"South Hackensack Township School District, New Jersey","3415240",2221,370,1851,159,224,371,284,254,195,89,275,926,150,776,50,82,90,117,129,107,24,177,248,44,204,10,10,55,20,27,18,43,21,6,0,6,0,0,0,0,0,0,0,6,1041,176,865,99,132,226,147,98,70,22,71
"South Orange-Maplewood School District, New Jersey","3415330",31351,5495,25856,3460,1821,2797,1987,2532,2120,1380,9759,11815,2892,8923,1557,696,937,745,913,865,593,2617,12067,1499,10568,1061,461,941,670,808,898,488,5241,383,33,350,47,38,50,26,15,12,44,118,7086,1071,6015,795,626,869,546,796,345,255,1783
"South Plainfield Borough School District, New Jersey","3415360",19710,2638,17072,2679,1077,2493,1752,1954,2126,1002,3989,10330,1423,8907,1540,524,1162,889,1108,1278,477,1929,3726,389,3337,383,270,486,224,455,374,191,954,376,36,340,76,60,74,22,48,32,28,0,5278,790,4488,680,223,771,617,343,442,306,1106
"South River Borough School District, New Jersey","3415390",13248,1852,11396,2109,1054,1924,1495,1554,1325,530,1405,6563,903,5660,1055,534,799,793,769,691,335,684,1820,106,1714,320,158,207,140,347,171,73,298,482,37,445,110,51,90,37,70,41,18,28,4383,806,3577,624,311,828,525,368,422,104,395
"Sparta Township School District, New Jersey","3415510",15406,2348,13058,2439,651,1116,1165,1418,1049,666,4554,8466,1304,7162,1620,368,712,685,791,622,360,2004,5100,788,4312,543,226,314,291,469,341,231,1897,171,24,147,15,17,0,13,24,0,18,60,1669,232,1437,261,40,90,176,134,86,57,593
"Spotswood Borough School District, New Jersey","3415540",8905,1040,7865,1079,661,1251,975,1067,985,484,1363,5431,659,4772,673,403,698,606,660,643,262,827,1977,141,1836,232,137,366,288,208,200,146,259,161,0,161,43,10,37,0,43,18,0,10,1336,240,1096,131,111,150,81,156,124,76,267
"Spring Lake Borough School District, New Jersey","3415570",2554,204,2350,375,173,208,171,227,251,108,837,1546,145,1401,228,106,124,107,113,203,71,449,866,37,829,147,58,84,55,77,48,37,323,0,0,0,0,0,0,0,0,0,0,0,142,22,120,0,9,0,9,37,0,0,65
"Spring Lake Heights Borough School District, New Jersey","3415600",4164,348,3816,556,188,414,495,601,456,294,812,2731,236,2495,391,139,217,408,382,283,198,477,1248,103,1145,155,25,161,87,139,147,96,335,10,0,10,10,0,0,0,0,0,0,0,175,9,166,0,24,36,0,80,26,0,0
"Springfield Township School District, New Jersey","3415630",14077,1272,12805,1583,873,1116,1146,1586,1451,936,4114,7086,620,6466,849,466,577,489,842,716,377,2150,2971,230,2741,313,175,146,182,227,425,198,1075,255,0,255,12,12,0,88,97,0,0,46,3765,422,3343,409,220,393,387,420,310,361,843
"Stone Harbor Borough School District, New Jersey","3415810",719,67,652,97,42,93,94,70,56,35,165,185,16,169,32,12,35,17,16,27,4,26,502,48,454,62,30,46,72,51,29,31,133,3,3,0,0,0,0,0,0,0,0,0,29,0,29,3,0,12,5,3,0,0,6
"Summit City School District, New Jersey","3415900",16866,2269,14597,2355,862,1363,1113,1187,1234,552,5931,6139,868,5271,1107,382,503,287,446,476,240,1830,6164,817,5347,611,283,376,299,300,405,189,2884,283,31,252,61,59,26,10,0,38,0,58,4280,553,3727,576,138,458,517,441,315,123,1159
"Teaneck Township School District, New Jersey","3416080",32303,4654,27649,4514,1656,3406,2925,3653,2788,1520,7187,7879,1813,6066,1550,654,732,509,559,663,291,1108,14573,1583,12990,1716,576,1511,1264,1612,1474,689,4148,619,101,518,105,16,69,62,18,49,87,112,9232,1157,8075,1143,410,1094,1090,1464,602,453,1819
"The Chathams School District, New Jersey","3400004",14760,2196,12564,1893,556,1471,604,1127,1166,563,5184,6190,1118,5072,807,227,709,300,501,542,261,1725,5952,721,5231,855,175,426,244,368,422,222,2519,170,56,114,11,0,40,1,0,6,0,56,2448,301,2147,220,154,296,59,258,196,80,884
"Great Meadows Regional School District, New Jersey","3400008",7036,811,6225,731,544,769,655,784,660,633,1449,4678,629,4049,509,320,525,395,635,424,355,886,1722,134,1588,179,110,176,162,81,153,230,497,168,13,155,0,21,19,71,0,22,0,22,468,35,433,43,93,49,27,68,61,48,44
"Tenafly Borough School District, New Jersey","3416110",10906,2270,8636,1372,427,633,520,670,561,417,4036,2111,483,1628,305,169,158,129,115,127,188,437,4430,656,3774,595,151,159,161,238,177,125,2168,241,0,241,151,0,0,15,0,15,0,60,4124,1131,2993,321,107,316,215,317,242,104,1371
"Toms River Regional School District, New Jersey","3416230",89724,9421,80303,13781,7284,11053,9025,10156,10331,4074,14599,59166,6686,52480,9425,4685,6738,5682,6792,6953,2817,9388,20243,1409,18834,2900,1672,2762,2033,2520,2443,758,3746,1087,111,976,163,77,127,173,64,113,91,168,9228,1215,8013,1293,850,1426,1137,780,822,408,1297
"Trenton City School District, New Jersey","3416290",66638,13068,53570,14078,7942,10561,7030,6543,3527,1193,2696,31483,6790,24693,7673,3316,3900,2993,3062,1867,704,1178,11599,1703,9896,2295,1600,1630,1376,1024,726,270,975,4682,1012,3670,1195,602,679,406,485,160,63,80,18874,3563,15311,2915,2424,4352,2255,1972,774,156,463
"Union Beach Borough School District, New Jersey","3416350",5108,689,4419,781,360,757,686,558,440,251,586,3554,487,3067,681,285,512,396,431,279,156,327,884,40,844,48,50,151,174,89,129,57,146,43,0,43,15,0,0,0,14,0,0,14,627,162,465,37,25,94,116,24,32,38,99
"Union City School District, New Jersey","3416380",55171,10658,44513,9662,6480,9743,5917,4814,3419,1257,3221,9752,3007,6745,1715,736,1177,651,825,726,232,683,4383,685,3698,815,245,537,353,499,409,196,644,3213,334,2879,800,550,407,417,339,155,108,103,37823,6632,31191,6332,4949,7622,4496,3151,2129,721,1791
"Barnegat Township School District, New Jersey","3416470",18043,2104,15939,2502,1246,2679,2218,2423,1931,929,2011,10747,1272,9475,1729,569,1537,1343,1445,1296,447,1109,5812,562,5250,642,575,911,653,836,499,371,763,220,51,169,21,3,47,14,37,24,17,6,1264,219,1045,110,99,184,208,105,112,94,133
"Union Township School District, New Jersey","3416500",47946,7966,39980,6360,2879,5268,4592,5792,5106,2211,7772,24056,4255,19801,3925,1435,2526,2272,2617,2548,898,3580,6538,917,5621,887,582,648,581,822,570,264,1267,1238,219,1019,92,35,180,123,305,91,38,155,16114,2575,13539,1456,827,1914,1616,2048,1897,1011,2770
"Upper Freehold Regional School District, New Jersey","3416560",6952,986,5966,822,442,457,605,538,705,480,1917,4074,680,3394,607,229,169,342,370,344,288,1045,2399,273,2126,146,149,232,217,149,321,173,739,50,0,50,3,29,0,0,14,0,0,4,429,33,396,66,35,56,46,5,40,19,129
"Upper Pittsgrove Township School District, New Jersey","3416590",2946,420,2526,294,189,329,332,581,313,108,380,2107,267,1840,210,156,262,251,459,227,43,232,689,109,580,74,20,32,67,100,86,53,148,34,0,34,0,0,0,0,22,0,12,0,116,44,72,10,13,35,14,0,0,0,0
"Upper Township School District, New Jersey","3416650",10109,842,9267,1710,763,1280,1047,1005,1236,589,1637,5479,565,4914,1160,296,726,543,489,644,308,748,4313,250,4063,481,426,519,465,478,561,260,873,45,0,45,22,22,0,1,0,0,0,0,272,27,245,47,19,35,38,38,31,21,16
"Ventnor City City School District, New Jersey","3416680",9322,984,8338,2071,956,1473,1260,894,481,278,925,3174,473,2701,720,363,480,376,233,241,79,209,3087,294,2793,552,297,416,302,409,136,138,543,285,0,285,160,0,51,24,20,0,0,30,2776,217,2559,639,296,526,558,232,104,61,143
"Vernon Township School District, New Jersey","3416710",18977,1894,17083,3027,1081,2456,1875,2703,1823,991,3127,12494,1299,11195,1979,628,1572,1205,1887,1150,697,2077,4789,322,4467,860,292,714,487,558,528,161,867,269,63,206,32,36,45,13,20,49,0,11,1425,210,1215,156,125,125,170,238,96,133,172
"Verona Borough School District, New Jersey","3416740",11058,991,10067,1378,584,1051,1103,1226,1070,580,3075,6292,647,5645,783,246,682,705,786,618,316,1509,3127,169,2958,264,174,252,273,348,305,163,1179,69,12,57,10,0,12,0,0,8,0,27,1570,163,1407,321,164,105,125,92,139,101,360
"Vineland City School District, New Jersey","3416800",48576,5681,42895,9449,4730,8033,5258,6177,3428,1458,4362,27210,3128,24082,5208,2594,4134,2761,3766,1950,950,2719,8848,830,8018,1264,880,1337,1026,1072,902,347,1190,5281,392,4889,1566,613,1068,590,553,292,138,69,7237,1331,5906,1411,643,1494,881,786,284,23,384
"Waldwick Borough School District, New Jersey","3416860",7814,864,6950,887,524,707,698,832,694,448,2160,3990,527,3463,523,273,314,256,463,363,276,995,2350,113,2237,161,117,282,221,248,142,110,956,41,0,41,0,0,0,10,0,0,0,31,1433,224,1209,203,134,111,211,121,189,62,178
"Wall Township School District, New Jersey","3416890",21360,2302,19058,2621,1413,2665,1742,1969,2208,848,5592,14567,1740,12827,1942,963,1701,1030,1254,1439,578,3920,5345,369,4976,536,314,718,542,556,632,270,1408,195,51,144,3,26,56,18,0,36,0,5,1253,142,1111,140,110,190,152,159,101,0,259
"Wallington Borough School District, New Jersey","3416920",9764,1774,7990,1030,750,1325,1197,1223,951,441,1073,3817,719,3098,430,240,448,445,434,436,164,501,609,22,587,73,42,106,70,55,91,49,101,114,0,114,29,0,13,54,0,10,0,8,5224,1033,4191,498,468,758,628,734,414,228,463
"Washington Township School District (Burlington County), New Jersey","3417040",718,111,607,85,40,79,96,97,84,42,84,461,51,410,62,28,47,60,73,62,29,49,165,28,137,15,9,28,11,14,18,11,31,48,7,41,8,3,4,11,9,0,2,4,44,25,19,0,0,0,14,1,4,0,0
"Washington Township School District (Gloucester County), New Jersey","3417070",39510,4137,35373,5600,2780,4588,3927,4813,4281,2063,7321,15707,2127,13580,2663,1060,1600,1491,1912,1664,874,2316,20501,1514,18987,2489,1488,2546,2176,2540,2316,1033,4399,422,37,385,54,26,36,60,60,85,23,41,2880,459,2421,394,206,406,200,301,216,133,565
"Robbinsville Township School District, New Jersey","3417100",10770,1277,9493,1378,485,883,698,811,844,433,3961,5716,569,5147,823,218,552,502,512,529,205,1806,2958,285,2673,308,253,162,121,171,279,154,1225,108,7,101,10,0,0,0,0,7,32,52,1988,416,1572,237,14,169,75,128,29,42,878
"Waterford Township School District, New Jersey","3417250",8577,984,7593,1446,637,1099,825,1258,910,340,1078,5483,692,4791,1028,372,790,445,778,570,186,622,2738,269,2469,369,206,257,343,421,336,154,383,58,0,58,22,0,0,9,0,0,0,27,298,23,275,27,59,52,28,59,4,0,46
"Wayne Township School District, New Jersey","3417280",46202,5840,40362,7688,2912,4273,3671,4088,3854,2186,11690,26226,3652,22574,5253,1603,2380,1972,2172,2089,1195,5910,9473,789,8684,1169,525,833,830,1024,661,483,3159,521,32,489,114,59,66,94,42,36,17,61,9982,1367,8615,1152,725,994,775,850,1068,491,2560
"Weehawken Township School District, New Jersey","3417310",11476,1286,10190,1453,677,1414,1158,1604,858,632,2394,3094,322,2772,380,168,323,195,561,358,92,695,3277,269,3008,344,73,391,257,459,262,274,948,370,75,295,51,0,70,37,57,20,16,44,4735,620,4115,678,436,630,669,527,218,250,707
"West Deptford Township School District, New Jersey","3417430",18166,1894,16272,2528,1001,2203,2018,2623,2079,1035,2785,10496,1211,9285,1595,546,1185,1035,1479,1168,614,1663,6532,539,5993,794,382,815,811,1007,741,387,1056,189,34,155,35,23,8,26,17,28,0,18,949,110,839,104,50,195,146,120,142,34,48
"West Milford Township School District, New Jersey","3417520",21788,2075,19713,3144,1559,2238,2014,2372,2351,1242,4793,13979,1594,12385,2116,1020,1235,1327,1652,1452,672,2911,6109,295,5814,766,498,842,516,575,697,487,1433,103,0,103,31,0,0,6,0,24,0,42,1597,186,1411,231,41,161,165,145,178,83,407
"West New York Town School District, New Jersey","3417580",42208,6341,35867,7170,4442,7478,5126,4073,2489,1018,4071,6690,1536,5154,1249,440,944,525,560,444,230,762,5084,464,4620,475,235,633,560,560,709,262,1186,1650,145,1505,281,167,291,303,230,105,31,97,28784,4196,24588,5165,3600,5610,3738,2723,1231,495,2026
"West Orange Town School District, New Jersey","3417610",37818,5000,32818,4433,2766,4320,3710,3784,3687,1690,8428,15408,2453,12955,2144,956,1438,1405,1698,1537,493,3284,8725,970,7755,782,424,882,759,627,801,515,2965,518,80,438,70,47,93,38,80,13,52,45,13167,1497,11670,1437,1339,1907,1508,1379,1336,630,2134
"West Wildwood Borough School District, New Jersey","3417670",498,18,480,89,87,110,69,43,21,11,50,113,9,104,31,27,31,10,2,0,2,1,376,9,367,50,59,79,59,41,21,9,49,6,0,6,6,0,0,0,0,0,0,0,3,0,3,2,1,0,0,0,0,0,0
"West Windsor-Plainsboro Regional School District, New Jersey","3417700",40707,7044,33663,4545,1449,2391,2738,3539,2649,2024,14328,8081,1441,6640,1413,333,613,543,1103,720,395,1520,11899,1331,10568,1495,385,870,881,1225,689,623,4400,557,72,485,101,0,21,47,13,35,49,219,20170,4200,15970,1536,731,887,1267,1198,1205,957,8189
"Westfield Town School District, New Jersey","3417760",23735,3638,20097,2981,1077,1714,1718,1594,1534,894,8585,10757,1807,8950,1591,510,737,855,740,662,560,3295,9500,1290,8210,1093,411,683,637,472,634,256,4024,256,47,209,31,0,28,0,13,12,9,116,3222,494,2728,266,156,266,226,369,226,69,1150
"Westwood Regional School District, New Jersey","3417820",16590,2072,14518,2076,1123,1821,1312,1687,1467,835,4197,7902,1096,6806,1310,374,692,662,737,812,371,1848,5455,377,5078,421,422,693,440,685,423,286,1708,134,0,134,30,0,28,0,0,0,7,69,3099,599,2500,315,327,408,210,265,232,171,572
"Weymouth Township School District, New Jersey","3417850",2350,176,2174,441,159,461,295,296,224,72,226,1314,117,1197,238,104,253,143,141,127,62,129,818,59,759,131,50,174,135,112,82,5,70,16,0,16,0,0,9,0,7,0,0,0,202,0,202,72,5,25,17,36,15,5,27
"White Township School District, New Jersey","3417910",4386,316,4070,639,327,1086,439,289,591,107,592,2728,141,2587,500,142,740,248,127,365,81,384,1375,145,1230,108,144,321,163,158,133,16,187,5,0,5,5,0,0,0,0,0,0,0,278,30,248,26,41,25,28,4,93,10,21
"Wildwood City School District, New Jersey","3417940",4368,483,3885,1111,426,971,466,338,284,71,218,1401,200,1201,367,104,166,184,151,80,56,93,1935,130,1805,406,211,478,211,173,194,15,117,257,20,237,111,80,43,3,0,0,0,0,775,133,642,227,31,284,68,14,10,0,8
"Wildwood Crest Borough School District, New Jersey","3417970",2806,139,2667,431,168,383,380,334,261,117,593,826,47,779,180,70,93,96,125,69,28,118,1797,84,1713,222,98,272,248,209,171,89,404,74,0,74,29,0,0,17,0,0,0,28,109,8,101,0,0,18,19,0,21,0,43
"Willingboro Township School District, New Jersey","3418000",25934,2939,22995,4411,1773,3902,2933,3684,2812,1308,2172,9347,1523,7824,1934,526,1177,914,1073,1120,478,602,11398,805,10593,1660,965,1872,1321,1709,1178,679,1209,789,87,702,147,57,114,81,100,131,38,34,4400,524,3876,670,225,739,617,802,383,113,327
"Winfield Township School District, New Jersey","3418030",1283,126,1157,167,97,209,110,195,190,46,143,1119,116,1003,157,89,161,84,177,167,41,127,122,10,112,7,5,48,16,10,17,0,9,6,0,6,0,0,0,3,0,0,3,0,36,0,36,3,3,0,7,8,6,2,7
"Winslow Township School District, New Jersey","3418060",31163,3893,27270,4583,2433,3901,3053,4096,3221,1580,4403,15136,2028,13108,2608,1239,1940,1605,1908,1558,609,1641,12245,1389,10856,1624,937,1301,1081,1601,1393,730,2189,535,47,488,87,46,110,24,75,36,26,84,3247,429,2818,264,211,550,343,512,234,215,489
"Woodbine Borough School District, New Jersey","3418090",2127,257,1870,643,340,224,249,201,120,37,56,1319,219,1100,395,206,137,141,112,79,5,25,539,23,516,160,103,76,58,49,20,24,26,195,6,189,67,31,8,27,27,21,8,0,74,9,65,21,0,3,23,13,0,0,5
"Woodbridge Township School District, New Jersey","3418120",82387,14672,67715,10027,5273,9166,8034,9255,8395,4134,13431,38638,6638,32000,5215,2474,4088,3888,4954,3919,2033,5429,12595,1787,10808,1712,964,1508,1312,1194,1392,646,2080,1749,465,1284,363,58,243,150,180,114,44,132,29405,5782,23623,2737,1777,3327,2684,2927,2970,1411,5790
"Woodbury City School District, New Jersey","3418150",8266,861,7405,1571,868,987,819,1122,901,274,863,4774,574,4200,986,520,634,529,544,511,142,334,2821,214,2607,445,288,223,185,477,371,123,495,107,7,100,40,10,2,15,7,7,9,10,564,66,498,100,50,128,90,94,12,0,24
"Woodlynne Borough School District, New Jersey","3418270",2284,404,1880,468,278,442,247,236,96,48,65,882,257,625,234,63,99,118,58,16,18,19,362,24,338,98,44,57,25,73,15,18,8,264,26,238,33,18,83,18,47,11,0,28,776,97,679,103,153,203,86,58,54,12,10
"Wood-Ridge Borough School District, New Jersey","3418300",7066,1115,5951,862,417,568,535,935,863,386,1385,4279,792,3487,528,246,385,396,510,533,221,668,1204,136,1068,110,130,74,87,173,143,104,247,67,14,53,0,0,29,0,0,0,24,0,1516,173,1343,224,41,80,52,252,187,37,470
"Woodstown-Pilesgrove Regional School District, New Jersey","3418330",6040,603,5437,771,425,910,503,681,470,401,1276,3543,393,3150,405,234,544,267,506,253,240,701,2263,196,2067,298,183,312,223,150,187,161,553,9,0,9,0,0,0,0,0,0,0,9,225,14,211,68,8,54,13,25,30,0,13
"Remainder of New Jersey, New Jersey","3499999",1352658,169937,1182721,188724,90648,153102,125224,144473,127493,59502,293555,707555,97696,609859,113379,47247,76657,65299,75424,69381,31514,130958,442837,41561,401276,50524,28433,49698,41257,48754,42686,20348,119576,19836,2725,17111,3014,1377,2713,1928,1987,2000,991,3101,182430,27955,154475,21807,13591,24034,16740,18308,13426,6649,39920
