"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Riverside Township School District, New Jersey","3414010",8051,416,1367,896,1307,1099,1297,523,159,132,478,377,4317,378,828,644,598,477,642,293,59,45,185,168,2194,38,433,159,115,373,398,153,47,39,270,169,94,0,9,11,43,16,0,0,11,0,4,0,1446,0,97,82,551,233,257,77,42,48,19,40
"Riverton Borough School District, New Jersey","3414040",2766,159,415,229,249,332,460,225,73,130,211,283,1413,116,301,138,115,145,229,103,25,24,64,153,1205,43,96,86,130,176,196,122,48,81,114,113,22,0,2,0,0,4,9,0,0,0,7,0,126,0,16,5,4,7,26,0,0,25,26,17
"Rochelle Park Township School District, New Jersey","3414070",5644,303,744,461,629,692,960,371,147,299,518,520,2921,303,549,305,229,219,483,193,53,134,234,219,1207,0,179,9,195,237,74,127,26,144,109,107,63,0,16,0,31,16,0,0,0,0,0,0,1453,0,0,147,174,220,403,51,68,21,175,194
"Rockleigh Borough School District, New Jersey","3414160",508,7,72,20,27,35,32,18,1,28,82,186,208,7,50,16,15,19,17,12,0,17,22,33,211,0,15,0,10,10,13,4,0,8,41,110,9,0,7,0,0,2,0,0,0,0,0,0,80,0,0,4,2,4,2,2,1,3,19,43
"Roosevelt Borough School District, New Jersey","3414220",744,53,156,47,75,89,114,55,25,24,65,41,465,51,149,38,59,41,54,30,6,8,20,9,211,2,5,9,2,43,31,21,17,13,43,25,13,0,0,0,9,3,0,1,0,0,0,0,55,0,2,0,5,2,29,3,2,3,2,7
"Roselle Borough School District, New Jersey","3414280",21348,1143,3885,1852,2621,3077,3088,1500,493,809,1915,965,11156,1107,3302,1373,1457,1233,1011,456,150,237,507,323,3415,25,431,62,160,426,635,373,115,172,710,306,454,0,41,92,16,68,143,40,0,0,54,0,6323,11,111,325,988,1350,1299,631,228,400,644,336
"Roselle Park Borough School District, New Jersey","3414310",13465,775,2466,931,1839,2007,2496,932,261,302,888,568,7462,746,1817,629,930,851,1022,483,102,122,438,322,1577,29,431,71,224,202,311,65,57,58,46,83,624,0,66,0,11,202,143,45,40,0,73,44,3802,0,152,231,674,752,1020,339,62,122,331,119
"Roxbury Township School District, New Jersey","3414340",23485,1260,4335,1844,2152,3131,4267,1894,626,632,2186,1158,15461,1185,3848,1454,1326,1872,2429,1036,417,279,1044,571,4696,30,370,276,360,508,1217,491,159,182,692,411,406,12,52,0,112,29,83,86,5,16,0,11,2922,33,65,114,354,722,538,281,45,155,450,165
"Rutherford Borough School District, New Jersey","3414460",18297,973,2847,1791,2268,2559,3066,1484,557,584,1166,1002,9938,854,2145,1263,1373,903,1234,754,303,288,423,398,3756,53,393,292,354,548,828,376,141,172,394,205,109,0,20,0,27,4,41,0,0,0,17,0,4494,66,289,236,514,1104,963,354,113,124,332,399
"Saddle Brook Township School District, New Jersey","3414490",13841,786,1752,1286,2080,1883,1882,753,349,661,1278,1131,8131,737,1390,609,1186,1166,813,399,226,405,631,569,2457,49,274,275,322,232,500,147,105,87,213,253,90,0,0,25,0,0,39,0,0,26,0,0,3163,0,88,377,572,485,530,207,18,143,434,309
"Saddle River Borough School District, New Jersey","3414520",3176,107,618,223,271,202,549,304,70,81,346,405,987,107,215,84,73,18,107,67,32,30,133,121,1174,0,228,14,110,72,237,135,15,19,130,214,37,0,0,0,0,0,0,6,0,0,11,20,978,0,175,125,88,112,205,96,23,32,72,50
"Salem City School District, New Jersey","3414550",5045,518,998,578,709,528,522,353,128,137,314,260,3772,468,839,394,611,385,375,247,84,68,171,130,1060,50,159,184,68,118,90,67,33,47,138,106,100,0,0,0,13,7,20,39,0,16,5,0,113,0,0,0,17,18,37,0,11,6,0,24
"Sayreville Borough School District, New Jersey","3414640",43962,2742,6835,3364,6056,6527,7229,2643,1110,1350,3454,2652,21352,2371,4696,2056,2615,2207,2892,1128,450,428,1271,1238,9660,328,1496,689,985,1389,1871,677,221,392,858,754,1031,12,51,118,199,268,79,69,19,22,145,49,11919,31,592,501,2257,2663,2387,769,420,508,1180,611
"Scotch Plains-Fanwood Regional School District, New Jersey","3414670",31320,1973,5829,2151,2790,4776,4972,2478,914,915,2306,2216,16599,1736,4115,1541,1529,1578,2174,1228,287,455,1025,931,9119,181,1444,272,498,1875,1741,642,323,329,801,1013,408,0,110,32,9,82,54,0,54,9,55,3,5194,56,160,306,754,1241,1003,608,250,122,425,269
"Sea Girt Borough School District, New Jersey","3414730",1844,61,308,100,87,62,331,167,71,75,281,301,1201,42,252,80,62,26,210,119,32,32,138,208,593,19,56,14,25,36,99,48,34,38,137,87,23,0,0,0,0,0,17,0,0,0,0,6,27,0,0,6,0,0,5,0,5,5,6,0
"Sea Isle City School District, New Jersey","3414760",1824,15,103,66,178,99,194,132,86,147,430,374,637,15,89,62,112,37,59,43,34,44,95,47,1107,0,14,4,44,39,123,89,52,90,328,324,18,0,0,0,18,0,0,0,0,0,0,0,62,0,0,0,4,23,12,0,0,13,7,3
"Secaucus Town School District, New Jersey","3414850",17614,1153,2283,940,2871,2815,2443,1279,507,418,1538,1367,7962,904,1635,566,940,745,679,667,222,185,660,759,2956,188,387,88,656,278,471,242,161,43,259,183,343,0,7,21,48,82,70,15,15,11,26,48,6353,61,254,265,1227,1710,1223,355,109,179,593,377
"Somerville Borough School District, New Jersey","3415090",12175,1087,1635,840,2138,1908,1640,745,229,354,889,710,7520,1007,1434,592,1218,889,938,359,140,162,444,337,1833,69,69,77,218,286,296,191,36,91,224,276,184,0,28,0,28,12,40,13,6,17,13,27,2638,11,104,171,674,721,366,182,47,84,208,70
"South Amboy City School District, New Jersey","3415120",8749,665,1156,613,1310,1262,1371,587,224,310,633,618,5648,592,901,404,885,665,684,353,177,150,461,376,1646,73,188,160,113,360,395,77,10,54,94,122,39,0,10,10,8,0,0,0,0,11,0,0,1416,0,57,39,304,237,292,157,37,95,78,120
"Lake Como Borough School District, New Jersey","3415150",1647,65,269,137,297,222,299,101,20,43,90,104,1018,57,250,85,141,127,161,63,20,32,41,41,290,8,13,8,63,33,43,19,0,11,34,58,20,0,0,0,12,5,0,3,0,0,0,0,319,0,6,44,81,57,95,16,0,0,15,5
"South Bound Brook Borough School District, New Jersey","3415180",4585,238,725,239,947,735,585,365,172,138,176,265,2622,199,605,189,504,369,311,149,81,101,60,54,963,35,120,35,130,95,145,95,37,14,67,190,20,0,0,0,0,10,10,0,0,0,0,0,980,4,0,15,313,261,119,121,54,23,49,21
"South Brunswick Township School District, New Jersey","3415210",44355,1951,9525,3270,4252,7288,8031,2836,1047,1224,2744,2187,19714,1683,7196,2245,1732,1689,2641,915,302,206,519,586,9397,181,1236,568,716,1231,2055,946,370,460,759,875,314,14,51,0,0,46,81,55,0,24,20,23,14930,73,1042,457,1804,4322,3254,920,375,534,1446,703
"South Hackensack Township School District, New Jersey","3415240",2652,140,405,102,526,406,311,240,49,72,210,191,1304,105,346,51,288,135,76,85,39,18,62,99,293,35,20,20,55,15,30,33,4,9,42,30,6,0,0,0,0,0,0,0,0,0,0,6,1049,0,39,31,183,256,205,122,6,45,106,56
"South Orange-Maplewood School District, New Jersey","3415330",40523,3005,7795,4554,3477,6079,6238,2404,1157,1489,2514,1811,17660,1979,4940,2722,1525,1453,1867,705,301,477,920,771,14924,939,2248,1218,1063,2892,2815,1100,528,675,803,643,441,19,65,14,77,92,88,20,26,7,26,7,7498,68,542,600,812,1642,1468,579,302,330,765,390
"South Plainfield Borough School District, New Jersey","3415360",23686,920,4012,1671,3325,2963,4114,1610,604,993,1763,1711,13643,821,3338,1299,1463,1440,2147,886,249,472,726,802,4217,79,472,216,461,561,730,324,148,210,503,513,387,0,11,30,40,17,73,28,28,52,30,78,5439,20,191,126,1361,945,1164,372,179,259,504,318
"South River Borough School District, New Jersey","3415390",16177,847,3022,1640,1895,2695,2602,906,308,327,975,960,8984,784,2390,1008,931,1094,1103,395,136,126,408,609,2011,17,188,79,218,376,310,206,106,97,236,178,525,0,75,0,62,144,173,7,28,24,12,0,4657,46,369,553,684,1081,1016,298,38,80,319,173
"Sparta Township School District, New Jersey","3415510",19547,872,4697,1560,1253,2948,3907,1301,424,500,1199,886,11961,788,3754,1170,896,1736,1758,675,122,202,485,375,5702,84,853,322,289,847,1413,515,276,185,518,400,198,0,39,12,0,28,78,6,9,0,9,17,1686,0,51,56,68,337,658,105,17,113,187,94
"Spotswood Borough School District, New Jersey","3415540",10749,535,1655,801,1237,1734,1657,739,359,290,898,844,7041,493,1411,619,818,1074,1073,411,226,92,419,405,2162,42,176,92,258,261,329,141,96,124,320,323,161,0,0,0,27,21,21,75,7,0,0,10,1385,0,68,90,134,378,234,112,30,74,159,106
"Spring Lake Borough School District, New Jersey","3415570",2999,73,526,135,114,195,444,295,119,95,512,491,1879,65,401,81,73,64,240,203,103,68,274,307,970,8,117,54,41,91,204,83,16,14,172,170,8,0,8,0,0,0,0,0,0,0,0,0,142,0,0,0,0,40,0,9,0,13,66,14
"Spring Lake Heights Borough School District, New Jersey","3415600",4691,15,655,278,609,420,750,468,145,216,590,545,3072,15,425,242,463,317,476,278,97,117,377,265,1434,0,230,36,136,63,256,190,0,79,213,231,10,0,0,0,10,0,0,0,0,0,0,0,175,0,0,0,0,40,18,0,48,20,0,49
"Springfield Township School District, New Jersey","3415630",16729,908,2187,1138,2104,1962,2831,1393,395,526,1789,1496,9302,816,1764,858,1107,846,1458,787,130,199,828,509,3323,92,330,133,418,461,490,286,131,88,246,648,270,0,15,0,94,0,61,30,28,18,24,0,3834,0,78,147,485,655,822,290,106,221,691,339
"Stone Harbor Borough School District, New Jersey","3415810",775,6,65,18,45,62,98,82,47,37,155,160,221,3,42,15,20,33,14,30,24,9,17,14,518,3,17,3,25,29,80,49,19,28,136,129,3,0,0,0,0,0,3,0,0,0,0,0,33,0,6,0,0,0,1,3,4,0,2,17
"Summit City School District, New Jersey","3415900",21826,1311,4825,1008,2229,3378,3857,1339,404,860,1315,1300,9843,1001,3472,642,775,1018,1060,450,81,347,483,514,7118,196,1037,195,610,1177,1618,643,235,353,587,467,367,44,55,30,64,74,31,7,18,10,0,34,4498,70,261,141,780,1109,1148,239,70,150,245,285
"Teaneck Township School District, New Jersey","3416080",40261,2371,7235,3858,4887,5081,5438,2435,1266,1439,3435,2816,12288,1668,3636,1643,1308,1094,921,525,145,340,613,395,17785,578,3206,1625,2081,1945,2403,1171,714,605,1765,1692,714,57,84,83,79,152,47,49,0,32,62,69,9474,68,309,507,1419,1890,2067,690,407,462,995,660
"The Chathams School District, New Jersey","3400004",19593,1104,4704,1012,1426,2866,3595,1330,349,602,1319,1286,9724,872,3313,598,698,994,1220,438,141,240,594,616,7032,165,1230,236,383,1255,1653,641,155,266,567,481,254,29,55,24,31,38,54,0,0,0,0,23,2583,38,106,154,314,579,668,251,53,96,158,166
"Great Meadows Regional School District, New Jersey","3400008",8492,300,1495,605,1021,1167,1462,805,270,376,581,410,6003,251,1347,430,526,943,1031,523,160,198,325,269,1853,49,122,115,391,121,369,173,65,149,205,94,168,0,13,15,37,4,23,19,22,0,18,17,468,0,13,45,67,99,39,90,23,29,33,30
"Tenafly Borough School District, New Jersey","3416110",14672,940,3666,711,613,2336,2872,794,373,379,916,1072,4136,661,1734,324,136,339,321,125,26,44,101,325,5927,240,1537,292,223,704,1146,366,146,180,586,507,255,0,14,14,16,0,31,0,92,58,15,15,4354,39,381,81,238,1293,1374,303,109,97,214,225
"Toms River Regional School District, New Jersey","3416230",108752,5584,17836,8891,12480,13862,16259,8332,2670,4424,9944,8470,76317,5258,15589,7170,8806,9309,10562,5021,1604,2782,5904,4312,21864,306,1872,1006,1826,2477,3765,2498,715,1238,2987,3174,1114,20,28,83,124,124,305,67,32,55,142,134,9457,0,347,632,1724,1952,1627,746,319,349,911,850
"Trenton City School District, New Jersey","3416290",84459,6448,15119,9151,13892,12920,11230,4476,1680,2172,4186,3185,46522,5897,11754,5296,6764,5630,5029,2209,810,654,1263,1216,13001,387,1279,866,1423,1424,2288,984,374,722,1778,1476,4973,22,475,692,593,898,868,406,87,307,499,126,19963,142,1611,2297,5112,4968,3045,877,409,489,646,367
"Union Beach Borough School District, New Jersey","3416350",6040,391,778,915,574,863,1008,522,187,182,342,278,4427,366,698,685,497,630,616,373,103,115,178,166,922,25,44,34,52,104,238,107,84,22,132,80,43,0,15,0,0,0,0,0,0,28,0,0,648,0,21,196,25,129,154,42,0,17,32,32
"Union City School District, New Jersey","3416380",68001,4446,11305,6964,11985,9699,9974,3746,1201,1796,3805,3080,19271,3745,7308,2812,2547,1059,649,327,96,201,196,331,5982,480,1424,697,1533,743,629,168,83,23,130,72,3474,68,280,235,537,377,720,198,127,126,464,342,39274,153,2293,3220,7368,7520,7976,3053,895,1446,3015,2335
"Barnegat Township School District, New Jersey","3416470",21584,1185,3171,1741,1913,2345,2988,1374,671,921,2798,2477,13443,906,2492,1416,1229,1229,1878,690,365,507,1409,1322,6479,227,531,242,447,948,852,603,262,373,1021,973,272,52,9,0,14,67,38,37,0,15,26,14,1390,0,139,83,223,101,220,44,44,26,342,168
"Union Township School District, New Jersey","3416500",57285,2998,8542,6078,6510,7565,9124,4464,1583,1935,4300,4186,32446,2731,7293,4367,3512,3387,3171,1955,870,906,2035,2219,7081,202,576,979,813,713,1207,506,241,288,727,829,1306,17,180,57,73,331,232,129,39,60,86,102,16452,48,493,675,2112,3134,4514,1874,433,681,1452,1036
"Upper Freehold Regional School District, New Jersey","3416560",8726,441,1945,536,489,1176,1654,743,249,286,806,401,5592,322,1692,461,308,709,933,413,135,108,353,158,2630,119,217,75,159,416,575,290,97,174,329,179,61,0,11,0,0,0,33,0,0,0,17,0,443,0,25,0,22,51,113,40,17,4,107,64
"Upper Pittsgrove Township School District, New Jersey","3416590",3494,110,595,295,392,346,673,236,119,137,300,291,2523,110,439,246,323,244,454,145,56,66,215,225,778,0,113,36,47,68,212,84,46,51,62,59,34,0,0,0,22,12,0,0,0,0,0,0,159,0,43,13,0,22,7,7,17,20,23,7
"Upper Township School District, New Jersey","3416650",12231,619,2130,1092,967,1456,1998,1013,438,491,1144,883,7357,558,1840,835,641,805,987,535,214,200,454,288,4542,61,264,217,279,616,940,458,224,269,646,568,60,0,15,11,11,0,1,0,0,22,0,0,272,0,11,29,36,35,70,20,0,0,44,27
"Ventnor City City School District, New Jersey","3416680",10632,513,1234,1162,1224,1201,1569,636,255,630,1074,1134,4231,465,859,575,649,274,411,284,65,156,228,265,3250,48,214,206,189,271,523,194,140,224,528,713,285,0,44,33,19,61,98,0,0,6,0,24,2866,0,117,348,367,595,537,158,50,244,318,132
"Vernon Township School District, New Jersey","3416710",23168,1200,4053,2405,2448,2823,4523,1976,545,857,1653,685,15991,1046,3160,1687,1746,1797,3101,1440,318,507,853,336,5371,131,746,563,531,771,947,449,168,295,516,254,277,0,47,12,0,32,105,11,11,0,42,17,1529,23,100,143,171,223,370,76,48,55,242,78
"Verona Borough School District, New Jersey","3416740",13508,774,2175,739,1437,1676,2116,898,351,654,1233,1455,8454,716,1857,611,1007,956,1157,430,161,284,605,670,3327,58,203,64,284,501,591,297,126,216,441,546,81,0,22,12,0,8,27,0,0,12,0,0,1646,0,93,52,146,211,341,171,64,142,187,239
"Vineland City School District, New Jersey","3416800",60985,4046,11158,5537,7846,7405,8876,3798,1557,1876,4752,4134,38563,3966,9240,3884,4979,4499,4475,1966,693,816,2142,1903,9411,45,843,604,863,878,1723,953,479,425,1199,1399,5297,0,226,273,552,804,1037,333,275,479,767,551,7714,35,849,776,1452,1224,1641,546,110,156,644,281
"Waldwick Borough School District, New Jersey","3416860",9808,659,1761,627,1192,1314,1641,761,178,233,690,752,5791,633,1499,476,853,521,661,426,53,92,262,315,2419,12,95,90,179,475,495,192,106,105,327,343,60,0,19,0,0,15,6,10,0,0,10,0,1538,14,148,61,160,303,479,133,19,36,91,94
"Wall Township School District, New Jersey","3416890",26091,1014,4777,1909,2086,3009,4474,2340,751,949,2227,2555,19069,983,4504,1625,1375,2332,2976,1580,487,531,1284,1392,5494,0,210,188,490,570,1185,596,166,274,819,996,226,31,0,45,0,35,19,0,0,18,23,55,1302,0,63,51,221,72,294,164,98,126,101,112
"Wallington Borough School District, New Jersey","3416920",11487,565,1553,731,2166,1484,1648,1054,385,472,853,576,5189,534,1145,429,831,426,487,410,202,186,226,313,753,31,113,9,80,77,172,57,16,24,101,73,114,0,0,21,13,0,19,61,0,0,0,0,5431,0,295,272,1242,981,970,526,167,262,526,190
"Washington Township School District (Burlington County), New Jersey","3417040",827,42,94,134,118,82,155,45,23,11,74,49,552,40,78,73,80,54,120,26,16,6,34,25,174,0,9,28,20,14,23,16,4,5,36,19,57,2,7,8,11,10,12,3,0,0,0,4,44,0,0,25,7,4,0,0,3,0,4,1
"Washington Township School District (Gloucester County), New Jersey","3417070",48216,2362,8410,4322,5293,6072,8016,3840,1246,1766,3910,2979,22414,2019,6053,2604,2725,2674,2672,1065,451,471,951,729,22259,337,2000,1536,2013,2740,4853,2363,725,1084,2625,1983,468,0,65,17,91,101,38,51,21,6,50,28,3075,6,292,165,464,557,453,361,49,205,284,239
"Robbinsville Township School District, New Jersey","3417100",13952,906,2958,703,1346,2540,2779,797,336,329,439,819,8365,906,2224,546,743,1016,1495,408,128,202,168,529,3382,0,545,103,319,626,856,320,163,62,229,159,120,0,12,0,32,24,25,10,7,10,0,0,2085,0,177,54,252,874,403,59,38,55,42,131
"Waterford Township School District, New Jersey","3417250",10683,631,1844,855,1383,1367,1684,868,377,402,851,421,7414,479,1805,790,1071,943,811,520,187,197,454,157,2903,152,29,65,271,321,820,344,174,165,371,191,58,0,0,0,0,27,9,0,0,0,0,22,308,0,10,0,41,76,44,4,16,40,26,51
"Wayne Township School District, New Jersey","3417280",55003,2305,8607,6304,5010,6405,8920,4394,1676,2012,4371,4999,33932,2069,7471,5165,2837,3573,4247,2137,878,908,1888,2759,10282,211,807,557,1023,992,1969,1255,314,426,1348,1380,537,0,16,22,23,128,61,47,17,52,62,109,10252,25,313,560,1127,1712,2643,955,467,626,1073,751
"Weehawken Township School District, New Jersey","3417310",13113,726,1205,1171,2691,2393,1916,620,357,378,822,834,3958,443,526,449,1058,452,425,150,93,49,118,195,3803,253,419,241,907,775,550,183,59,114,187,115,432,12,50,60,7,74,65,0,14,0,60,90,4920,18,210,421,719,1092,876,287,191,215,457,434
"West Deptford Township School District, New Jersey","3417430",21537,853,3444,1561,3011,3047,3014,1297,567,1128,1971,1644,13363,744,2852,1174,1898,1866,1660,595,298,630,892,754,6956,92,494,293,829,970,1211,670,269,453,954,721,189,0,0,5,35,47,37,0,0,5,29,31,1029,17,98,89,249,164,106,32,0,40,96,138
"West Milford Township School District, New Jersey","3417520",26492,1357,4280,2114,2512,3499,4801,2257,787,1221,2218,1446,18402,1246,3971,1733,1839,2288,3013,1419,422,698,1164,609,6373,111,264,280,567,885,1319,650,309,475,873,640,120,0,17,0,0,15,19,6,12,17,34,0,1597,0,28,101,106,311,450,182,44,31,147,197
"West New York Town School District, New Jersey","3417580",51511,4472,6273,4433,10902,8568,6377,2537,739,1105,2896,3209,13859,3590,4452,1806,2020,790,570,159,39,63,143,227,6173,588,684,345,1615,1453,670,173,58,94,165,328,1760,82,58,188,191,277,265,163,10,80,263,183,29719,212,1079,2094,7076,6048,4872,2042,632,868,2325,2471
"West Orange Town School District, New Jersey","3417610",46703,2858,7797,3643,5390,6426,7106,3179,1115,1710,3840,3639,22385,2496,5677,2423,1992,1953,2505,1170,558,633,1570,1408,10169,318,1491,404,1187,1782,1529,625,261,361,1017,1194,620,44,58,46,73,79,139,18,12,61,31,59,13529,0,571,770,2138,2612,2933,1366,284,655,1222,978
"West Wildwood Borough School District, New Jersey","3417670",522,18,20,49,17,22,81,75,17,29,135,59,131,18,12,36,3,8,23,2,3,7,15,4,382,0,8,7,14,14,58,73,14,22,117,55,6,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
"West Windsor-Plainsboro Regional School District, New Jersey","3417700",51332,3132,10271,2943,6660,8374,8750,3329,1290,1429,2704,2450,14733,2245,5620,1064,1713,1016,1007,507,331,408,353,469,14480,559,2900,829,1620,1441,2735,1317,630,483,997,969,600,0,63,113,116,69,135,25,17,0,34,28,21519,328,1688,937,3211,5848,4873,1480,312,538,1320,984
"Westfield Town School District, New Jersey","3417760",30647,2006,6726,1744,2404,4867,5029,2222,764,895,1783,2207,15803,1531,4671,1333,1259,1796,2049,968,375,238,706,877,11202,448,1875,281,679,2077,2385,1018,239,569,735,896,365,27,98,17,34,98,27,42,14,8,0,0,3277,0,82,113,432,896,568,194,136,80,342,434
"Westwood Regional School District, New Jersey","3417820",20276,933,3514,1323,2172,2230,3262,1557,658,752,1897,1978,11249,877,3129,993,1305,1039,1391,709,309,316,434,747,5661,30,252,220,483,621,1219,602,240,283,826,885,134,0,0,5,0,19,21,18,7,12,39,13,3232,26,133,105,384,551,631,228,102,141,598,333
"Weymouth Township School District, New Jersey","3417850",2715,137,309,156,268,269,320,226,100,123,440,367,1625,126,262,121,185,227,211,139,51,70,143,90,872,11,47,18,60,26,78,82,37,48,247,218,16,0,0,0,0,0,0,0,0,0,12,4,202,0,0,17,23,16,31,5,12,5,38,55
"White Township School District, New Jersey","3417910",4815,155,409,306,411,372,520,571,136,219,950,766,3123,155,325,212,195,292,398,451,43,104,518,430,1409,0,84,94,193,65,110,118,57,115,338,235,5,0,0,0,0,0,5,0,0,0,0,0,278,0,0,0,23,15,7,2,36,0,94,101
"Wildwood City School District, New Jersey","3417940",5255,400,660,721,649,615,662,354,142,229,521,302,1995,293,385,296,251,52,322,166,18,50,128,34,2094,70,132,137,208,233,271,188,86,160,356,253,334,37,59,45,43,73,20,0,38,19,0,0,832,0,84,243,147,257,49,0,0,0,37,15
"Wildwood Crest Borough School District, New Jersey","3417970",3225,69,430,177,149,195,411,266,153,260,685,430,1121,69,273,73,81,28,102,93,59,37,227,79,1884,0,120,68,49,158,299,173,94,175,397,351,91,0,17,36,0,0,10,0,0,28,0,0,129,0,20,0,19,9,0,0,0,20,61,0
"Willingboro Township School District, New Jersey","3418000",31735,1881,5071,3724,3242,3957,4820,1796,822,1148,3052,2222,13894,1620,3598,2019,1694,1423,1685,509,167,254,537,388,12501,251,1212,1285,969,1243,2078,914,450,670,2005,1424,806,0,51,104,86,112,188,25,23,31,103,83,4534,10,210,316,493,1179,869,348,182,193,407,327
"Winfield Township School District, New Jersey","3418030",1473,65,178,178,154,210,282,94,35,54,99,124,1309,65,178,172,136,188,247,81,29,48,73,92,122,0,0,6,16,10,22,11,6,6,19,26,6,0,0,0,0,0,0,0,0,0,3,3,36,0,0,0,2,12,13,2,0,0,4,3
"Winslow Township School District, New Jersey","3418060",39207,2786,7285,2727,4957,5417,6961,2347,765,1215,2707,2040,21396,2429,5130,1953,2912,3007,2631,807,403,380,1022,722,13647,304,1669,638,1275,1684,3214,1212,310,768,1468,1105,593,16,62,45,93,89,104,53,21,11,51,48,3571,37,424,91,677,637,1012,275,31,56,166,165
"Woodbine Borough School District, New Jersey","3418090",2605,166,397,396,187,385,409,269,71,65,178,82,1749,153,349,334,131,259,180,156,35,35,93,24,566,0,36,39,43,87,163,77,16,21,63,21,216,13,8,23,3,6,55,25,17,9,20,37,74,0,4,0,10,33,11,11,3,0,2,0
"Woodbridge Township School District, New Jersey","3418120",100344,6470,14652,7638,16004,14094,16045,7128,2591,3162,6724,5836,52658,5557,10842,4751,6816,5307,7290,3190,1312,1634,3116,2843,15042,572,2225,1039,1715,1688,2385,1226,423,694,1340,1735,1946,38,274,154,230,353,308,165,59,83,169,113,30698,303,1311,1694,7243,6746,6062,2547,797,751,2099,1145
"Woodbury City School District, New Jersey","3418150",10098,778,1372,1161,1696,996,1372,760,306,322,732,603,6338,710,1076,864,1141,504,770,414,121,112,396,230,3067,68,267,180,363,396,505,298,175,182,279,354,107,0,0,0,7,0,28,0,10,19,43,0,586,0,29,117,185,96,69,48,0,9,14,19
"Woodlynne Borough School District, New Jersey","3418270",2972,211,619,392,539,480,335,122,20,81,100,73,1481,198,535,268,158,118,75,43,12,19,28,27,398,13,28,46,58,74,70,18,5,26,33,27,300,0,36,5,88,72,56,20,0,0,4,19,793,0,20,73,235,216,134,41,3,36,35,0
"Wood-Ridge Borough School District, New Jersey","3418300",8249,408,1151,673,939,1403,1426,583,202,286,626,552,5355,393,1010,598,601,825,752,294,74,168,246,394,1273,0,118,42,81,216,331,143,73,48,125,96,94,15,12,0,0,24,0,0,0,14,29,0,1527,0,11,33,257,338,343,146,55,56,226,62
"Woodstown-Pilesgrove Regional School District, New Jersey","3418330",7493,388,1372,559,716,874,1307,556,149,223,654,695,4394,311,731,335,431,492,721,364,124,87,402,396,2839,77,609,224,267,373,524,183,25,105,217,235,21,0,12,0,9,0,0,0,0,0,0,0,239,0,20,0,9,9,62,9,0,31,35,64
"Remainder of New Jersey, New Jersey","3499999",1653105,83290,291457,133901,166334,207890,279451,124526,43018,60038,141049,122151,952439,72776,229823,97428,96864,104293,134678,57131,20010,26753,59586,53097,488987,9174,49396,25122,41210,62263,99640,49185,16574,24599,59904,51920,21992,449,2393,1606,2498,3065,4541,2056,601,1148,1968,1667,189687,891,9845,9745,25762,38269,40592,16154,5833,7538,19591,15467
